time_s	sat_id	beam_id	throughput_mbps	avg_delay_ms	max_delay_ms	dwell_time_ms	slot_util_pct	drop_rate_pct	jain_fairness_index
10.503	42	2	0.029639	20	20	456	37.5	0	0.754118
10.503	43	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	43	2	0.029639	20	20	456	37.5	0	0.754118
10.503	44	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	44	2	0.029639	20	20	456	37.5	0	0.754118
10.503	45	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	45	2	0.029639	20	20	456	37.5	0	0.754118
10.503	46	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	46	2	0.029639	20	20	456	37.5	0	0.754118
10.503	47	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	47	2	0.029639	20	20	456	37.5	0	0.754118
10.503	48	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	48	2	0.029639	20	20	456	37.5	0	0.754118
10.503	49	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	49	2	0.029639	20	20	456	37.5	0	0.754118
10.503	50	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	50	2	0.029639	20	20	456	37.5	0	0.754118
10.503	51	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	51	2	0.029639	20	20	456	37.5	0	0.754118
10.503	52	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	52	2	0.029639	20	20	456	37.5	0	0.754118
10.503	53	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	53	2	0.029639	20	20	456	37.5	0	0.754118
10.503	54	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	54	2	0.029639	20	20	456	37.5	0	0.754118
10.503	55	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	55	2	0.029639	20	20	456	37.5	0	0.754118
10.503	56	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	56	2	0.029639	20	20	456	37.5	0	0.754118
10.503	57	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	57	2	0.029639	20	20	456	37.5	0	0.754118
10.503	58	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	58	2	0.029639	20	20	456	37.5	0	0.754118
10.503	59	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	59	2	0.029639	20	20	456	37.5	0	0.754118
10.503	60	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	60	2	0.029639	20	20	456	37.5	0	0.754118
10.503	61	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	61	2	0.029639	20	20	456	37.5	0	0.754118
10.503	62	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	62	2	0.029639	20	20	456	37.5	0	0.754118
10.503	63	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	63	2	0.029639	20	20	456	37.5	0	0.754118
10.503	64	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	64	2	0.029639	20	20	456	37.5	0	0.754118
10.503	65	1	0.10854	10	10	456	79.166667	1.041667	0.754118
10.503	65	2	0.029639	20	20	456	37.5	0	0.754118
11.006	0	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	0	2	0.651451	20	20	480	37.5	0	0.754118
11.006	1	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	1	2	0.651451	20	20	480	37.5	0	0.754118
11.006	2	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	2	2	0.651451	20	20	480	37.5	0	0.754118
11.006	3	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	3	2	0.651451	20	20	480	37.5	0	0.754118
11.006	4	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	4	2	0.651451	20	20	480	37.5	0	0.754118
11.006	5	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	5	2	0.651451	20	20	480	37.5	0	0.754118
11.006	6	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	6	2	0.651451	20	20	480	37.5	0	0.754118
11.006	7	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	7	2	0.651451	20	20	480	37.5	0	0.754118
11.006	8	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	8	2	0.651451	20	20	480	37.5	0	0.754118
11.006	9	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	9	2	0.651451	20	20	480	37.5	0	0.754118
11.006	10	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	10	2	0.651451	20	20	480	37.5	0	0.754118
11.006	11	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	11	2	0.651451	20	20	480	37.5	0	0.754118
11.006	12	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	12	2	0.651451	20	20	480	37.5	0	0.754118
11.006	13	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	13	2	0.651451	20	20	480	37.5	0	0.754118
11.006	14	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	14	2	0.651451	20	20	480	37.5	0	0.754118
11.006	15	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	15	2	0.651451	20	20	480	37.5	0	0.754118
11.006	16	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	16	2	0.651451	20	20	480	37.5	0	0.754118
11.006	17	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	17	2	0.651451	20	20	480	37.5	0	0.754118
11.006	18	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	18	2	0.651451	20	20	480	37.5	0	0.754118
11.006	19	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	19	2	0.651451	20	20	480	37.5	0	0.754118
11.006	20	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	20	2	0.651451	20	20	480	37.5	0	0.754118
11.006	21	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	21	2	0.651451	20	20	480	37.5	0	0.754118
11.006	22	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	22	2	0.651451	20	20	480	37.5	0	0.754118
11.006	23	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	23	2	0.651451	20	20	480	37.5	0	0.754118
11.006	24	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	24	2	0.651451	20	20	480	37.5	0	0.754118
11.006	25	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	25	2	0.651451	20	20	480	37.5	0	0.754118
11.006	26	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	26	2	0.651451	20	20	480	37.5	0	0.754118
11.006	27	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	27	2	0.651451	20	20	480	37.5	0	0.754118
11.006	28	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	28	2	0.651451	20	20	480	37.5	0	0.754118
11.006	29	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	29	2	0.651451	20	20	480	37.5	0	0.754118
11.006	30	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	30	2	0.651451	20	20	480	37.5	0	0.754118
11.006	31	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	31	2	0.651451	20	20	480	37.5	0	0.754118
11.006	32	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	32	2	0.651451	20	20	480	37.5	0	0.754118
11.006	33	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	33	2	0.651451	20	20	480	37.5	0	0.754118
11.006	34	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	34	2	0.651451	20	20	480	37.5	0	0.754118
11.006	35	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	35	2	0.651451	20	20	480	37.5	0	0.754118
11.006	36	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	36	2	0.651451	20	20	480	37.5	0	0.754118
11.006	37	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	37	2	0.651451	20	20	480	37.5	0	0.754118
11.006	38	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	38	2	0.651451	20	20	480	37.5	0	0.754118
11.006	39	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	39	2	0.651451	20	20	480	37.5	0	0.754118
11.006	40	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	40	2	0.651451	20	20	480	37.5	0	0.754118
11.006	41	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	41	2	0.651451	20	20	480	37.5	0	0.754118
11.006	42	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	42	2	0.651451	20	20	480	37.5	0	0.754118
11.006	43	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	43	2	0.651451	20	20	480	37.5	0	0.754118
11.006	44	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	44	2	0.651451	20	20	480	37.5	0	0.754118
11.006	45	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	45	2	0.651451	20	20	480	37.5	0	0.754118
11.006	46	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	46	2	0.651451	20	20	480	37.5	0	0.754118
11.006	47	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	47	2	0.651451	20	20	480	37.5	0	0.754118
11.006	48	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	48	2	0.651451	20	20	480	37.5	0	0.754118
11.006	49	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	49	2	0.651451	20	20	480	37.5	0	0.754118
11.006	50	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	50	2	0.651451	20	20	480	37.5	0	0.754118
11.006	51	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	51	2	0.651451	20	20	480	37.5	0	0.754118
11.006	52	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	52	2	0.651451	20	20	480	37.5	0	0.754118
11.006	53	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	53	2	0.651451	20	20	480	37.5	0	0.754118
11.006	54	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	54	2	0.651451	20	20	480	37.5	0	0.754118
11.006	55	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	55	2	0.651451	20	20	480	37.5	0	0.754118
11.006	56	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	56	2	0.651451	20	20	480	37.5	0	0.754118
11.006	57	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	57	2	0.651451	20	20	480	37.5	0	0.754118
11.006	58	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	58	2	0.651451	20	20	480	37.5	0	0.754118
11.006	59	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	59	2	0.651451	20	20	480	37.5	0	0.754118
11.006	60	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	60	2	0.651451	20	20	480	37.5	0	0.754118
11.006	61	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	61	2	0.651451	20	20	480	37.5	0	0.754118
11.006	62	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	62	2	0.651451	20	20	480	37.5	0	0.754118
11.006	63	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	63	2	0.651451	20	20	480	37.5	0	0.754118
11.006	64	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	64	2	0.651451	20	20	480	37.5	0	0.754118
11.006	65	1	2.385686	10	10	480	79.166667	0.990099	0.754118
11.006	65	2	0.651451	20	20	480	37.5	0	0.754118
11.509	0	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	0	2	0.618879	20	20	456	37.5	0	0.754118
11.509	1	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	1	2	0.618879	20	20	456	37.5	0	0.754118
11.509	2	1	2.266402	10	10	456	79.166667	1.041667	0.754118
11.509	2	2	0.618879	20	20	456	37.5	0	0.754118
