time_s,sat_id,beam_id,throughput_mbps,avg_delay_ms,max_delay_ms,dwell_time_ms,slot_util_pct,drop_rate_pct,jain_fairness_index
10.503000,0,4,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
10.503000,0,5,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
10.503000,0,6,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
10.503000,0,7,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
11.006000,0,1,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
11.006000,0,2,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
11.006000,0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.006000,0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.006000,0,6,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
11.006000,0,7,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
11.509000,0,1,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
11.509000,0,2,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
11.509000,0,3,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
11.509000,0,4,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
11.509000,0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.509000,0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
11.509000,0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.012000,0,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.012000,0,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
12.012000,0,3,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
12.012000,0,4,0.000000,0.000000,0.000000,48.000000,100.000000,0.000000,1.000000
12.012000,0,5,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
12.012000,0,6,0.000000,0.000000,0.000000,408.000000,94.117647,0.000000,1.000000
