time_s,row,col,cx_m,cy_m,elevation_deg,in_footprint,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
28.800000,2,2,0.000,0.000,63.7758,1,179.3678,47.7125,9.1866,-3.9493
28.800000,2,3,28284.271,0.000,63.7758,1,179.2225,47.3722,8.9917,-4.2923
28.800000,2,4,56568.542,0.000,63.7758,1,179.0984,45.9702,7.7138,-5.4974
28.800000,3,0,-56568.542,28284.271,63.7758,1,179.7420,44.9611,6.0611,-2.3989
28.800000,3,1,-28284.271,28284.271,63.7758,1,179.5897,47.2240,8.4763,-1.1479
28.800000,3,2,0.000,28284.271,63.7758,1,179.4465,46.8730,8.2684,-3.4254
28.800000,3,3,28284.271,28284.271,63.7758,1,179.3135,46.4107,7.9392,-4.1125
28.800000,3,4,56568.542,28284.271,63.7758,1,179.1816,46.2419,7.9022,-2.9164
28.800000,4,0,-56568.542,56568.542,63.7758,1,179.8278,34.4002,-4.5856,-8.3067
28.800000,4,1,-28284.271,56568.542,63.7758,1,179.6783,37.8698,-0.9666,-5.3945
28.800000,4,2,0.000,56568.542,63.7758,1,179.5379,42.2619,3.5659,-0.6789
28.800000,4,3,28284.271,56568.542,63.7758,1,179.4076,39.7530,1.1874,-3.5888
28.800000,4,4,56568.542,56568.542,63.7758,1,179.2782,35.8900,-2.5462,-6.0746
28.900000,0,0,-56568.542,-56568.542,63.8018,1,179.5580,41.2998,2.5838,-1.4920
28.900000,0,1,-28284.271,-56568.542,63.8018,1,179.3995,42.7672,4.2097,-1.2545
28.900000,0,2,0.000,-56568.542,63.8018,1,179.2402,43.6058,5.2076,0.9153
28.900000,0,3,28284.271,-56568.542,63.8018,1,179.1013,37.7620,-0.4973,-4.4508
28.900000,0,4,56568.542,-56568.542,63.8018,1,178.9738,33.8840,-4.2479,-7.9195
28.900000,1,0,-56568.542,-28284.271,63.8018,1,179.6057,47.5388,8.7750,-2.1762
28.900000,1,1,-28284.271,-28284.271,63.8018,1,179.4488,46.4836,7.8767,-4.0641
28.900000,1,2,0.000,-28284.271,63.8018,1,179.2911,46.6373,8.1882,-3.1188
28.900000,1,3,28284.271,-28284.271,63.8018,1,179.1538,47.5246,9.2128,0.1827
28.900000,1,4,56568.542,-28284.271,63.8018,1,179.0278,44.1823,5.9964,-2.3985
28.900000,2,0,-56568.542,0.000,63.8018,1,179.6665,46.9872,8.1626,-4.6037
28.900000,2,1,-28284.271,0.000,63.8018,1,179.5117,47.4914,8.8216,-4.3405
28.900000,2,2,0.000,0.000,63.8018,1,179.3661,47.7125,9.1884,-3.9351
28.900000,2,3,28284.271,0.000,63.8018,1,179.2207,47.3707,8.9920,-4.2793
28.900000,2,4,56568.542,0.000,63.8018,1,179.0966,45.9634,7.7087,-5.4960
28.900000,3,0,-56568.542,28284.271,63.8018,1,179.7400,44.9664,6.0684,-2.3888
28.900000,3,1,-28284.271,28284.271,63.8018,1,179.5877,47.2282,8.4825,-1.1402
28.900000,3,2,0.000,28284.271,63.8018,1,179.4444,46.8710,8.2685,-3.4288
28.900000,3,3,28284.271,28284.271,63.8018,1,179.3114,46.4117,7.9423,-4.1117
28.900000,3,4,56568.542,28284.271,63.8018,1,179.1794,46.2470,7.9095,-2.9103
28.900000,4,0,-56568.542,56568.542,63.8018,1,179.8255,34.4084,-4.5752,-8.2952
28.900000,4,1,-28284.271,56568.542,63.8018,1,179.6760,37.8789,-0.9551,-5.3795
28.900000,4,2,0.000,56568.542,63.8018,1,179.5355,42.2778,3.5842,-0.6551
28.900000,4,3,28284.271,56568.542,63.8018,1,179.4051,39.7658,1.2027,-3.5791
28.900000,4,4,56568.542,56568.542,63.8018,1,179.2757,35.8983,-2.5354,-6.0639
29.000000,0,0,-56568.542,-56568.542,63.8277,1,179.5571,41.3308,2.6157,-1.4653
29.000000,0,1,-28284.271,-56568.542,63.8277,1,179.3985,42.8022,4.2456,-1.2234
29.000000,0,2,0.000,-56568.542,63.8277,1,179.2392,43.6263,5.2290,0.9422
29.000000,0,3,28284.271,-56568.542,63.8277,1,179.1003,37.7864,-0.4719,-4.4211
29.000000,0,4,56568.542,-56568.542,63.8277,1,178.9728,33.8683,-4.2625,-7.9381
29.000000,1,0,-56568.542,-28284.271,63.8277,1,179.6044,47.5385,8.7760,-2.1738
29.000000,1,1,-28284.271,-28284.271,63.8277,1,179.4475,46.4741,7.8686,-4.0724
29.000000,1,2,0.000,-28284.271,63.8277,1,179.2898,46.6418,8.1940,-3.1092
29.000000,1,3,28284.271,-28284.271,63.8277,1,179.1524,47.5285,9.2181,0.1903
29.000000,1,4,56568.542,-28284.271,63.8277,1,179.0264,44.1901,6.0057,-2.3867
29.000000,2,0,-56568.542,0.000,63.8277,1,179.6649,46.9829,8.1600,-4.6000
29.000000,2,1,-28284.271,0.000,63.8277,1,179.5100,47.4902,8.8221,-4.3298
29.000000,2,2,0.000,0.000,63.8277,1,179.3643,47.7125,9.1901,-3.9209
29.000000,2,3,28284.271,0.000,63.8277,1,179.2189,47.3692,8.9923,-4.2662
29.000000,2,4,56568.542,0.000,63.8277,1,179.0948,45.9565,7.7037,-5.4946
29.000000,3,0,-56568.542,28284.271,63.8277,1,179.7381,44.9718,6.0757,-2.3788
29.000000,3,1,-28284.271,28284.271,63.8277,1,179.5856,47.2324,8.4888,-1.1326
29.000000,3,2,0.000,28284.271,63.8277,1,179.4424,46.8690,8.2686,-3.4322
29.000000,3,3,28284.271,28284.271,63.8277,1,179.3092,46.4127,7.9454,-4.1109
29.000000,3,4,56568.542,28284.271,63.8277,1,179.1773,46.2520,7.9167,-2.9043
29.000000,4,0,-56568.542,56568.542,63.8277,1,179.8233,34.4166,-4.5647,-8.2836
29.000000,4,1,-28284.271,56568.542,63.8277,1,179.6737,37.8881,-0.9436,-5.3644
29.000000,4,2,0.000,56568.542,63.8277,1,179.5331,42.2937,3.6025,-0.6312
29.000000,4,3,28284.271,56568.542,63.8277,1,179.4026,39.7787,1.2181,-3.5696
29.000000,4,4,56568.542,56568.542,63.8277,1,179.2731,35.9065,-2.5246,-6.0535
29.100000,0,0,-56568.542,-56568.542,63.8535,1,179.5562,41.3618,2.6475,-1.4387
29.100000,0,1,-28284.271,-56568.542,63.8535,1,179.3976,42.8370,4.2814,-1.1924
29.100000,0,2,0.000,-56568.542,63.8535,1,179.2382,43.6467,5.2504,0.9690
29.100000,0,3,28284.271,-56568.542,63.8535,1,179.0993,37.8109,-0.4464,-4.3912
29.100000,0,4,56568.542,-56568.542,63.8535,1,178.9718,33.8524,-4.2775,-7.9570
29.100000,1,0,-56568.542,-28284.271,63.8535,1,179.6032,47.5381,8.7769,-2.1715
29.100000,1,1,-28284.271,-28284.271,63.8535,1,179.4462,46.4646,7.8604,-4.0808
29.100000,1,2,0.000,-28284.271,63.8535,1,179.2884,46.6464,8.1999,-3.0995
29.100000,1,3,28284.271,-28284.271,63.8535,1,179.1510,47.5323,9.2233,0.1978
29.100000,1,4,56568.542,-28284.271,63.8535,1,179.0250,44.1979,6.0149,-2.3749
29.100000,2,0,-56568.542,0.000,63.8535,1,179.6633,46.9786,8.1573,-4.5964
29.100000,2,1,-28284.271,0.000,63.8535,1,179.5084,47.4890,8.8226,-4.3191
29.100000,2,2,0.000,0.000,63.8535,1,179.3626,47.7125,9.1918,-3.9067
29.100000,2,3,28284.271,0.000,63.8535,1,179.2171,47.3677,8.9925,-4.2531
29.100000,2,4,56568.542,0.000,63.8535,1,179.0930,45.9496,7.6986,-5.4933
29.100000,3,0,-56568.542,28284.271,63.8535,1,179.7361,44.9773,6.0831,-2.3689
29.100000,3,1,-28284.271,28284.271,63.8535,1,179.5836,47.2366,8.4950,-1.1249
29.100000,3,2,0.000,28284.271,63.8535,1,179.4403,46.8669,8.2685,-3.4356
29.100000,3,3,28284.271,28284.271,63.8535,1,179.3071,46.4136,7.9485,-4.1102
29.100000,3,4,56568.542,28284.271,63.8535,1,179.1751,46.2569,7.9238,-2.8984
29.100000,4,0,-56568.542,56568.542,63.8535,1,179.8210,34.4249,-4.5542,-8.2719
29.100000,4,1,-28284.271,56568.542,63.8535,1,179.6713,37.8973,-0.9320,-5.3493
29.100000,4,2,0.000,56568.542,63.8535,1,179.5307,42.3096,3.6209,-0.6073
29.100000,4,3,28284.271,56568.542,63.8535,1,179.4002,39.7917,1.2335,-3.5601
29.100000,4,4,56568.542,56568.542,63.8535,1,179.2706,35.9149,-2.5138,-6.0432
29.200000,0,0,-56568.542,-56568.542,63.8793,1,179.5553,41.3927,2.6794,-1.4123
29.200000,0,1,-28284.271,-56568.542,63.8793,1,179.3966,42.8717,4.3170,-1.1616
29.200000,0,2,0.000,-56568.542,63.8793,1,179.2373,43.6670,5.2717,0.9957
29.200000,0,3,28284.271,-56568.542,63.8793,1,179.0983,37.8355,-0.4208,-4.3613
29.200000,0,4,56568.542,-56568.542,63.8793,1,178.9708,33.8362,-4.2927,-7.9761
29.200000,1,0,-56568.542,-28284.271,63.8793,1,179.6019,47.5377,8.7778,-2.1693
29.200000,1,1,-28284.271,-28284.271,63.8793,1,179.4449,46.4549,7.8519,-4.0893
29.200000,1,2,0.000,-28284.271,63.8793,1,179.2871,46.6509,8.2057,-3.0898
29.200000,1,3,28284.271,-28284.271,63.8793,1,179.1496,47.5361,9.2284,0.2052
29.200000,1,4,56568.542,-28284.271,63.8793,1,179.0236,44.2057,6.0241,-2.3632
29.200000,2,0,-56568.542,0.000,63.8793,1,179.6617,46.9743,8.1546,-4.5928
29.200000,2,1,-28284.271,0.000,63.8793,1,179.5067,47.4878,8.8230,-4.3085
29.200000,2,2,0.000,0.000,63.8793,1,179.3609,47.7125,9.1935,-3.8926
29.200000,2,3,28284.271,0.000,63.8793,1,179.2154,47.3662,8.9928,-4.2400
29.200000,2,4,56568.542,0.000,63.8793,1,179.0912,45.9427,7.6935,-5.4920
29.200000,3,0,-56568.542,28284.271,63.8793,1,179.7342,44.9827,6.0905,-2.3589
29.200000,3,1,-28284.271,28284.271,63.8793,1,179.5816,47.2408,8.5011,-1.1173
29.200000,3,2,0.000,28284.271,63.8793,1,179.4382,46.8647,8.2684,-3.4391
29.200000,3,3,28284.271,28284.271,63.8793,1,179.3050,46.4145,7.9515,-4.1094
29.200000,3,4,56568.542,28284.271,63.8793,1,179.1729,46.2618,7.9308,-2.8925
29.200000,4,0,-56568.542,56568.542,63.8793,1,179.8188,34.4332,-4.5436,-8.2600
29.200000,4,1,-28284.271,56568.542,63.8793,1,179.6690,37.9066,-0.9204,-5.3340
29.200000,4,2,0.000,56568.542,63.8793,1,179.5283,42.3256,3.6392,-0.5835
29.200000,4,3,28284.271,56568.542,63.8793,1,179.3977,39.8046,1.2489,-3.5507
29.200000,4,4,56568.542,56568.542,63.8793,1,179.2681,35.9232,-2.5029,-6.0331
29.300000,0,0,-56568.542,-56568.542,63.9049,1,179.5544,41.4236,2.7112,-1.3859
29.300000,0,1,-28284.271,-56568.542,63.9049,1,179.3957,42.9062,4.3525,-1.1311
29.300000,0,2,0.000,-56568.542,63.9049,1,179.2363,43.6873,5.2930,1.0222
29.300000,0,3,28284.271,-56568.542,63.9049,1,179.0973,37.8602,-0.3952,-4.3313
29.300000,0,4,56568.542,-56568.542,63.9049,1,178.9698,33.8197,-4.3081,-7.9954
29.300000,1,0,-56568.542,-28284.271,63.9049,1,179.6007,47.5372,8.7785,-2.1672
29.300000,1,1,-28284.271,-28284.271,63.9049,1,179.4436,46.4450,7.8434,-4.0980
29.300000,1,2,0.000,-28284.271,63.9049,1,179.2858,46.6554,8.2116,-3.0801
29.300000,1,3,28284.271,-28284.271,63.9049,1,179.1483,47.5399,9.2336,0.2126
29.300000,1,4,56568.542,-28284.271,63.9049,1,179.0222,44.2136,6.0334,-2.3515
29.300000,2,0,-56568.542,0.000,63.9049,1,179.6601,46.9700,8.1518,-4.5892
29.300000,2,1,-28284.271,0.000,63.9049,1,179.5051,47.4866,8.8235,-4.2979
29.300000,2,2,0.000,0.000,63.9049,1,179.3592,47.7125,9.1952,-3.8785
29.300000,2,3,28284.271,0.000,63.9049,1,179.2136,47.3647,8.9930,-4.2270
29.300000,2,4,56568.542,0.000,63.9049,1,179.0894,45.9399,7.6925,-5.4854
29.300000,3,0,-56568.542,28284.271,63.9049,1,179.7323,44.9881,6.0978,-2.3490
29.300000,3,1,-28284.271,28284.271,63.9049,1,179.5797,47.2450,8.5073,-1.1098
29.300000,3,2,0.000,28284.271,63.9049,1,179.4362,46.8625,8.2683,-3.4426
29.300000,3,3,28284.271,28284.271,63.9049,1,179.3029,46.4154,7.9545,-4.1087
29.300000,3,4,56568.542,28284.271,63.9049,1,179.1708,46.2666,7.9378,-2.8867
29.300000,4,0,-56568.542,56568.542,63.9049,1,179.8165,34.4417,-4.5329,-8.2480
29.300000,4,1,-28284.271,56568.542,63.9049,1,179.6667,37.9160,-0.9087,-5.3186
29.300000,4,2,0.000,56568.542,63.9049,1,179.5260,42.3415,3.6575,-0.5597
29.300000,4,3,28284.271,56568.542,63.9049,1,179.3952,39.8176,1.2643,-3.5415
29.300000,4,4,56568.542,56568.542,63.9049,1,179.2656,35.9315,-2.4921,-6.0232
29.400000,0,0,-56568.542,-56568.542,63.9304,1,179.5535,41.4545,2.7430,-1.3597
29.400000,0,1,-28284.271,-56568.542,63.9304,1,179.3948,42.9407,4.3878,-1.1007
29.400000,0,2,0.000,-56568.542,63.9304,1,179.2354,43.7076,5.3142,1.0485
29.400000,0,3,28284.271,-56568.542,63.9304,1,179.0963,37.8849,-0.3695,-4.3013
29.400000,0,4,56568.542,-56568.542,63.9304,1,178.9688,33.8030,-4.3239,-8.0149
29.400000,1,0,-56568.542,-28284.271,63.9304,1,179.5994,47.5366,8.7792,-2.1652
29.400000,1,1,-28284.271,-28284.271,63.9304,1,179.4423,46.4350,7.8347,-4.1069
29.400000,1,2,0.000,-28284.271,63.9304,1,179.2844,46.6599,8.2174,-3.0703
29.400000,1,3,28284.271,-28284.271,63.9304,1,179.1469,47.5436,9.2386,0.2199
29.400000,1,4,56568.542,-28284.271,63.9304,1,179.0208,44.2215,6.0427,-2.3398
29.400000,2,0,-56568.542,0.000,63.9304,1,179.6585,46.9656,8.1491,-4.5857
29.400000,2,1,-28284.271,0.000,63.9304,1,179.5034,47.4854,8.8239,-4.2873
29.400000,2,2,0.000,0.000,63.9304,1,179.3575,47.7125,9.1969,-3.8644
29.400000,2,3,28284.271,0.000,63.9304,1,179.2119,47.3632,8.9932,-4.2139
29.400000,2,4,56568.542,0.000,63.9304,1,179.0876,45.9387,7.6931,-5.4768
29.400000,3,0,-56568.542,28284.271,63.9304,1,179.7303,44.9936,6.1052,-2.3392
29.400000,3,1,-28284.271,28284.271,63.9304,1,179.5777,47.2491,8.5134,-1.1023
29.400000,3,2,0.000,28284.271,63.9304,1,179.4341,46.8602,8.2680,-3.4463
29.400000,3,3,28284.271,28284.271,63.9304,1,179.2908,46.4162,7.9674,-4.1074
29.400000,3,4,56568.542,28284.271,63.9304,1,179.1686,46.2713,7.9447,-2.8810
29.400000,4,0,-56568.542,56568.542,63.9304,1,179.8143,34.4502,-4.5221,-8.2358
29.400000,4,1,-28284.271,56568.542,63.9304,1,179.6644,37.9255,-0.8969,-5.3031
29.400000,4,2,0.000,56568.542,63.9304,1,179.5236,42.3575,3.6759,-0.5359
29.400000,4,3,28284.271,56568.542,63.9304,1,179.3928,39.8306,1.2798,-3.5323
29.400000,4,4,56568.542,56568.542,63.9304,1,179.2631,35.9399,-2.4812,-6.0135
29.500000,0,0,-56568.542,-56568.542,63.9559,1,179.5527,41.4855,2.7747,-1.3335
29.500000,0,1,-28284.271,-56568.542,63.9559,1,179.3939,42.9750,4.4230,-1.0705
29.500000,0,2,0.000,-56568.542,63.9559,1,179.2345,43.7278,5.3353,1.0747
29.500000,0,3,28284.271,-56568.542,63.9559,1,179.0954,37.9098,-0.3437,-4.2711
29.500000,0,4,56568.542,-56568.542,63.9559,1,178.9678,33.7859,-4.3399,-8.0347
29.500000,1,0,-56568.542,-28284.271,63.9559,1,179.5982,47.5360,8.7797,-2.1633
29.500000,1,1,-28284.271,-28284.271,63.9559,1,179.4410,46.4249,7.8258,-4.1159
29.500000,1,2,0.000,-28284.271,63.9559,1,179.2831,46.6644,8.2232,-3.0605
29.500000,1,3,28284.271,-28284.271,63.9559,1,179.1456,47.5473,9.2437,0.2272
29.500000,1,4,56568.542,-28284.271,63.9559,1,179.0194,44.2294,6.0520,-2.3281
29.500000,2,0,-56568.542,0.000,63.9559,1,179.6570,46.9613,8.1463,-4.5822
29.500000,2,1,-28284.271,0.000,63.9559,1,179.5018,47.4842,8.8243,-4.2767
29.500000,2,2,0.000,0.000,63.9559,1,179.3559,47.7125,9.1986,-3.8503
29.500000,2,3,28284.271,0.000,63.9559,1,179.2102,47.3616,8.9934,-4.2008
29.500000,2,4,56568.542,0.000,63.9559,1,179.0858,45.9375,7.6936,-5.4683
29.500000,3,0,-56568.542,28284.271,63.9559,1,179.7284,44.9991,6.1126,-2.3294
29.500000,3,1,-28284.271,28284.271,63.9559,1,179.5757,47.2532,8.5195,-1.0948
29.500000,3,2,0.000,28284.271,63.9559,1,179.4321,46.8579,8.2677,-3.4500
29.500000,3,3,28284.271,28284.271,63.9559,1,179.2887,46.4170,7.9703,-4.1067
29.500000,3,4,56568.542,28284.271,63.9559,1,179.1665,46.2761,7.9516,-2.8753
29.500000,4,0,-56568.542,56568.542,63.9559,1,179.8121,34.4588,-4.5113,-8.2235
29.500000,4,1,-28284.271,56568.542,63.9559,1,179.6621,37.9351,-0.8851,-5.2874
29.500000,4,2,0.000,56568.542,63.9559,1,179.5212,42.3735,3.6942,-0.5121
29.500000,4,3,28284.271,56568.542,63.9559,1,179.3904,39.8437,1.2953,-3.5233
29.500000,4,4,56568.542,56568.542,63.9559,1,179.2606,35.9483,-2.4703,-6.0040
29.600000,0,0,-56568.542,-56568.542,63.9812,1,179.5518,41.5163,2.8065,-1.3075
29.600000,0,1,-28284.271,-56568.542,63.9812,1,179.3930,43.0091,4.4581,-1.0406
29.600000,0,2,0.000,-56568.542,63.9812,1,179.2335,43.7480,5.3564,1.1007
29.600000,0,3,28284.271,-56568.542,63.9812,1,179.0945,37.9347,-0.3178,-4.2409
29.600000,0,4,56568.542,-56568.542,63.9812,1,178.9669,33.7686,-4.3563,-8.0547
29.600000,1,0,-56568.542,-28284.271,63.9812,1,179.5970,47.5353,8.7802,-2.1615
29.600000,1,1,-28284.271,-28284.271,63.9812,1,179.4398,46.4147,7.8168,-4.1251
29.600000,1,2,0.000,-28284.271,63.9812,1,179.2818,46.6689,8.2290,-3.0507
29.600000,1,3,28284.271,-28284.271,63.9812,1,179.1442,47.5509,9.2487,0.2344
29.600000,1,4,56568.542,-28284.271,63.9812,1,179.0180,44.2373,6.0612,-2.3165
29.600000,2,0,-56568.542,0.000,63.9812,1,179.6554,46.9569,8.1435,-4.5787
29.600000,2,1,-28284.271,0.000,63.9812,1,179.5002,47.4830,8.8247,-4.2661
29.600000,2,2,0.000,0.000,63.9812,1,179.3542,47.7125,9.2002,-3.8363
29.600000,2,3,28284.271,0.000,63.9812,1,179.2085,47.3601,8.9936,-4.1878
29.600000,2,4,56568.542,0.000,63.9812,1,179.0841,45.9362,7.6941,-5.4597
29.600000,3,0,-56568.542,28284.271,63.9812,1,179.7265,45.0046,6.1200,-2.3196
29.600000,3,1,-28284.271,28284.271,63.9812,1,179.5737,47.2573,8.5255,-1.0874
29.600000,3,2,0.000,28284.271,63.9812,1,179.4301,46.8555,8.2674,-3.4537
29.600000,3,3,28284.271,28284.271,63.9812,1,179.2866,46.4178,7.9732,-4.1061
29.600000,3,4,56568.542,28284.271,63.9812,1,179.1643,46.2807,7.9583,-2.8697
29.600000,4,0,-56568.542,56568.542,63.9812,1,179.8098,34.4674,-4.5004,-8.2110
29.600000,4,1,-28284.271,56568.542,63.9812,1,179.6598,37.9447,-0.8731,-5.2717
29.600000,4,2,0.000,56568.542,63.9812,1,179.5189,42.3895,3.7126,-0.4884
29.600000,4,3,28284.271,56568.542,63.9812,1,179.3880,39.8568,1.3108,-3.5143
29.600000,4,4,56568.542,56568.542,63.9812,1,179.2581,35.9567,-2.4594,-5.9946
29.700000,0,0,-56568.542,-56568.542,64.0064,1,179.5510,41.5471,2.8382,-1.2815
29.700000,0,1,-28284.271,-56568.542,64.0064,1,179.3921,43.0431,4.4930,-1.0108
29.700000,0,2,0.000,-56568.542,64.0064,1,179.2326,43.7681,5.3774,1.1266
29.700000,0,3,28284.271,-56568.542,64.0064,1,179.0935,37.9597,-0.2919,-4.2106
29.700000,0,4,56568.542,-56568.542,64.0064,1,178.9659,33.7511,-4.3729,-8.0749
29.700000,1,0,-56568.542,-28284.271,64.0064,1,179.5958,47.5344,8.7806,-2.1598
29.700000,1,1,-28284.271,-28284.271,64.0064,1,179.4385,46.4043,7.8077,-4.1344
29.700000,1,2,0.000,-28284.271,64.0064,1,179.2805,46.6733,8.2348,-3.0408
29.700000,1,3,28284.271,-28284.271,64.0064,1,179.1429,47.5545,9.2536,0.2415
29.700000,1,4,56568.542,-28284.271,64.0064,1,179.0167,44.2452,6.0705,-2.3050
29.700000,2,0,-56568.542,0.000,64.0064,1,179.6538,46.9525,8.1406,-4.5753
29.700000,2,1,-28284.271,0.000,64.0064,1,179.4986,47.4817,8.8251,-4.2555
29.700000,2,2,0.000,0.000,64.0064,1,179.3525,47.7125,9.2019,-3.8222
29.700000,2,3,28284.271,0.000,64.0064,1,179.2068,47.3586,8.9938,-4.1747
29.700000,2,4,56568.542,0.000,64.0064,1,179.0823,45.9350,7.6947,-5.4511
29.700000,3,0,-56568.542,28284.271,64.0064,1,179.7246,45.0101,6.1274,-2.3099
29.700000,3,1,-28284.271,28284.271,64.0064,1,179.5718,47.2614,8.5316,-1.0800
29.700000,3,2,0.000,28284.271,64.0064,1,179.4281,46.8531,8.2670,-3.4575
29.700000,3,3,28284.271,28284.271,64.0064,1,179.2845,46.4186,7.9760,-4.1054
29.700000,3,4,56568.542,28284.271,64.0064,1,179.1622,46.2853,7.9651,-2.8641
29.700000,4,0,-56568.542,56568.542,64.0064,1,179.8076,34.4761,-4.4895,-8.1985
29.700000,4,1,-28284.271,56568.542,64.0064,1,179.6575,37.9544,-0.8611,-5.2558
29.700000,4,2,0.000,56568.542,64.0064,1,179.5165,42.4055,3.7309,-0.4647
29.700000,4,3,28284.271,56568.542,64.0064,1,179.3855,39.8699,1.3263,-3.5055
29.700000,4,4,56568.542,56568.542,64.0064,1,179.2556,35.9652,-2.4485,-5.9855
29.800000,0,0,-56568.542,-56568.542,64.0315,1,179.5501,41.5780,2.8698,-1.2557
29.800000,0,1,-28284.271,-56568.542,64.0315,1,179.3913,43.0770,4.5277,-0.9813
29.800000,0,2,0.000,-56568.542,64.0315,1,179.2317,43.7882,5.3984,1.1523
29.800000,0,3,28284.271,-56568.542,64.0315,1,179.0926,37.9848,-0.2659,-4.1802
29.800000,0,4,56568.542,-56568.542,64.0315,1,178.9650,33.7332,-4.3898,-8.0953
29.800000,1,0,-56568.542,-28284.271,64.0315,1,179.5946,47.5336,8.7810,-2.1582
29.800000,1,1,-28284.271,-28284.271,64.0315,1,179.4373,46.3937,7.7984,-4.1439
29.800000,1,2,0.000,-28284.271,64.0315,1,179.2793,46.6778,8.2405,-3.0309
29.800000,1,3,28284.271,-28284.271,64.0315,1,179.1416,47.5581,9.2585,0.2486
29.800000,1,4,56568.542,-28284.271,64.0315,1,179.0153,44.2532,6.0798,-2.2935
29.800000,2,0,-56568.542,0.000,64.0315,1,179.6523,46.9480,8.1377,-4.5719
29.800000,2,1,-28284.271,0.000,64.0315,1,179.4970,47.4805,8.8255,-4.2449
29.800000,2,2,0.000,0.000,64.0315,1,179.3509,47.7125,9.2035,-3.8082
29.800000,2,3,28284.271,0.000,64.0315,1,179.2051,47.3570,8.9939,-4.1616
29.800000,2,4,56568.542,0.000,64.0315,1,179.0806,45.9338,7.6952,-5.4426
29.800000,3,0,-56568.542,28284.271,64.0315,1,179.7227,45.0156,6.1348,-2.3002
29.800000,3,1,-28284.271,28284.271,64.0315,1,179.5698,47.2655,8.5376,-1.0727
29.800000,3,2,0.000,28284.271,64.0315,1,179.4261,46.8506,8.2665,-3.4613
29.800000,3,3,28284.271,28284.271,64.0315,1,179.2825,46.4193,7.9788,-4.1048
29.800000,3,4,56568.542,28284.271,64.0315,1,179.1601,46.2898,7.9717,-2.8587
29.800000,4,0,-56568.542,56568.542,64.0315,1,179.8054,34.4849,-4.4785,-8.1857
29.800000,4,1,-28284.271,56568.542,64.0315,1,179.6553,37.9642,-0.8491,-5.2399
29.800000,4,2,0.000,56568.542,64.0315,1,179.5142,42.4215,3.7493,-0.4410
29.800000,4,3,28284.271,56568.542,64.0315,1,179.3831,39.8830,1.3418,-3.4967
29.800000,4,4,56568.542,56568.542,64.0315,1,179.2532,35.9736,-2.4375,-5.9765
29.900000,0,0,-56568.542,-56568.542,64.0566,1,179.5493,41.6088,2.9014,-1.2299
29.900000,0,1,-28284.271,-56568.542,64.0566,1,179.3904,43.1107,4.5623,-0.9519
29.900000,0,2,0.000,-56568.542,64.0566,1,179.2308,43.8082,5.4193,1.1778
29.900000,0,3,28284.271,-56568.542,64.0566,1,179.0917,38.0099,-0.2398,-4.1497
29.900000,0,4,56568.542,-56568.542,64.0566,1,178.9640,33.7151,-4.4069,-8.1160
29.900000,1,0,-56568.542,-28284.271,64.0566,1,179.5934,47.5326,8.7812,-2.1567
29.900000,1,1,-28284.271,-28284.271,64.0566,1,179.4360,46.3830,7.7890,-4.1536
29.900000,1,2,0.000,-28284.271,64.0566,1,179.2780,46.6823,8.2463,-3.0209
29.900000,1,3,28284.271,-28284.271,64.0566,1,179.1403,47.5616,9.2633,0.2556
29.900000,1,4,56568.542,-28284.271,64.0566,1,179.0140,44.2611,6.0891,-2.2820
29.900000,2,0,-56568.542,0.000,64.0566,1,179.6507,46.9436,8.1348,-4.5685
29.900000,2,1,-28284.271,0.000,64.0566,1,179.4954,47.4793,8.8259,-4.2344
29.900000,2,2,0.000,0.000,64.0566,1,179.3492,47.7125,9.2052,-3.7943
29.900000,2,3,28284.271,0.000,64.0566,1,179.2034,47.3555,8.9941,-4.1486
29.900000,2,4,56568.542,0.000,64.0566,1,179.0788,45.9326,7.6957,-5.4340
29.900000,3,0,-56568.542,28284.271,64.0566,1,179.7209,45.0211,6.1422,-2.2905
29.900000,3,1,-28284.271,28284.271,64.0566,1,179.5679,47.2696,8.5436,-1.0654
29.900000,3,2,0.000,28284.271,64.0566,1,179.4241,46.8481,8.2659,-3.4652
29.900000,3,3,28284.271,28284.271,64.0566,1,179.2804,46.4200,7.9816,-4.1041
29.900000,3,4,56568.542,28284.271,64.0566,1,179.1580,46.2943,7.9783,-2.8532
29.900000,4,0,-56568.542,56568.542,64.0566,1,179.8032,34.4938,-4.4675,-8.1729
29.900000,4,1,-28284.271,56568.542,64.0566,1,179.6530,37.9741,-0.8370,-5.2238
29.900000,4,2,0.000,56568.542,64.0566,1,179.5118,42.4375,3.7676,-0.4173
29.900000,4,3,28284.271,56568.542,64.0566,1,179.3807,39.8962,1.3574,-3.4881
29.900000,4,4,56568.542,56568.542,64.0566,1,179.2507,35.9821,-2.4266,-5.9678
30.000000,0,0,-56568.542,-56568.542,64.0815,1,179.5484,41.6395,2.9330,-1.2043
30.000000,0,1,-28284.271,-56568.542,64.0815,1,179.3896,43.1443,4.5967,-0.9228
30.000000,0,2,0.000,-56568.542,64.0815,1,179.2300,43.8281,5.4401,1.2032
30.000000,0,3,28284.271,-56568.542,64.0815,1,179.0908,38.0352,-0.2136,-4.1192
30.000000,0,4,56568.542,-56568.542,64.0815,1,178.9631,33.6967,-4.4244,-8.1370
