user_id,x_m,y_m,z_m
588,-6945.696706210,520.508010845,-3.807380774
589,-6965.172741865,0.000000000,-3.807380774
590,-6945.696706210,-520.508010845,-3.807380774
591,-6887.377517139,-1038.105129756,-3.807380774
592,-6790.541319212,-1549.896743687,-3.807380774
593,-6655.729659729,-2053.020706330,-3.807380774
594,-6483.696460174,-2544.663344402,-3.807380774
595,-6275.403799982,-3022.075192840,-3.807380774
596,-6032.016536202,-3482.586370932,-3.807380774
597,-5754.895789137,-3923.621513370,-3.807380774
598,-5445.591330418,-4342.714172737,-3.807380774
599,-5105.832916042,-4737.520612881,-3.807380774
600,-4737.520612881,-5105.832916042,-3.807380774
601,-4342.714172737,-5445.591330418,-3.807380774
602,-3923.621513370,-5754.895789137,-3.807380774
603,-3482.586370932,-6032.016536202,-3.807380774
604,-3022.075192840,-6275.403799982,-3.807380774
605,-2544.663344402,-6483.696460174,-3.807380774
606,-2053.020706330,-6655.729659729,-3.807380774
607,-1549.896743687,-6790.541319212,-3.807380774
608,-1038.105129756,-6887.377517139,-3.807380774
609,-520.508010845,-6945.696706210,-3.807380774
610,-0.000000000,-6965.172741865,-3.807380774
611,520.508010845,-6945.696706210,-3.807380774
612,1038.105129756,-6887.377517139,-3.807380774
613,1549.896743687,-6790.541319212,-3.807380774
614,2053.020706330,-6655.729659729,-3.807380774
615,2544.663344402,-6483.696460174,-3.807380774
616,3022.075192840,-6275.403799982,-3.807380774
617,3482.586370932,-6032.016536202,-3.807380774
618,3923.621513370,-5754.895789137,-3.807380774
619,4342.714172737,-5445.591330418,-3.807380774
620,4737.520612881,-5105.832916042,-3.807380774
621,5105.832916042,-4737.520612881,-3.807380774
622,5445.591330418,-4342.714172737,-3.807380774
623,5754.895789137,-3923.621513370,-3.807380774
624,6032.016536202,-3482.586370932,-3.807380774
625,6275.403799982,-3022.075192840,-3.807380774
626,6483.696460174,-2544.663344402,-3.807380774
627,6655.729659729,-2053.020706330,-3.807380774
628,6790.541319212,-1549.896743687,-3.807380774
629,6887.377517139,-1038.105129756,-3.807380774
630,6945.696706210,-520.508010845,-3.807380774
631,7462.684860614,0.000000000,-4.370717661
632,7444.506135367,520.570580540,-4.370717661
633,7390.058524547,1038.604993539,-4.370717661
634,7299.607291442,1551.579427410,-4.370717661
635,7173.593105367,2056.994722275,-4.370717661
636,7012.629894769,2552.388545621,-4.370717661
637,6817.501856232,3035.347388539,-4.370717661
638,6589.159633944,3503.518324091,-4.370717661
639,6328.715688259,3954.620470541,-4.370717661
640,6037.438875901,4386.456103575,-4.370717661
641,5716.748268221,4796.921363398,-4.370717661
642,5368.206237624,5184.016504523,-4.370717661
643,4993.510845848,5545.855638334,-4.370717661
644,4594.487571176,5880.675920942,-4.370717661
645,4173.080414894,6186.846141587,-4.370717661
646,3731.342430307,6462.874669729,-4.370717661
647,3271.425720473,6707.416722127,-4.370717661
648,2795.570953371,6919.280914481,-4.370717661
649,2306.096445594,7097.435065744,-4.370717661
650,1805.386867743,7241.011226798,-4.370717661
651,1295.881626548,7349.309909019,-4.370717661
652,780.062980331,7421.803492114,-4.370717661
653,260.443945685,7458.138794632,-4.370717661
654,-260.443945685,7458.138794632,-4.370717661
655,-780.062980331,7421.803492114,-4.370717661
656,-1295.881626548,7349.309909019,-4.370717661
657,-1805.386867743,7241.011226798,-4.370717661
658,-2306.096445594,7097.435065744,-4.370717661
659,-2795.570953371,6919.280914481,-4.370717661
660,-3271.425720473,6707.416722127,-4.370717661
661,-3731.342430307,6462.874669729,-4.370717661
662,-4173.080414894,6186.846141587,-4.370717661
663,-4594.487571176,5880.675920942,-4.370717661
664,-4993.510845848,5545.855638334,-4.370717661
665,-5368.206237624,5184.016504523,-4.370717661
666,-5716.748268221,4796.921363398,-4.370717661
667,-6037.438875901,4386.456103575,-4.370717661
668,-6328.715688259,3954.620470541,-4.370717661
669,-6589.159633944,3503.518324091,-4.370717661
670,-6817.501856232,3035.347388539,-4.370717661
671,-7012.629894769,2552.388545621,-4.370717661
672,-7173.593105367,2056.994722275,-4.370717661
673,-7299.607291442,1551.579427410,-4.370717661
674,-7390.058524547,1038.604993539,-4.370717661
675,-7444.506135367,520.570580540,-4.370717661
676,-7462.684860614,0.000000000,-4.370717661
677,-7444.506135367,-520.570580540,-4.370717661
678,-7390.058524547,-1038.604993539,-4.370717661
679,-7299.607291442,-1551.579427410,-4.370717661
680,-7173.593105367,-2056.994722275,-4.370717661
681,-7012.629894769,-2552.388545621,-4.370717661
682,-6817.501856232,-3035.347388539,-4.370717661
683,-6589.159633944,-3503.518324091,-4.370717661
684,-6328.715688259,-3954.620470541,-4.370717661
685,-6037.438875901,-4386.456103575,-4.370717661
686,-5716.748268221,-4796.921363398,-4.370717661
687,-5368.206237624,-5184.016504523,-4.370717661
688,-4993.510845848,-5545.855638334,-4.370717661
689,-4594.487571176,-5880.675920942,-4.370717661
690,-4173.080414894,-6186.846141587,-4.370717661
691,-3731.342430307,-6462.874669729,-4.370717661
692,-3271.425720473,-6707.416722127,-4.370717661
693,-2795.570953371,-6919.280914481,-4.370717661
694,-2306.096445594,-7097.435065744,-4.370717661
695,-1805.386867743,-7241.011226798,-4.370717661
696,-1295.881626548,-7349.309909019,-4.370717661
697,-780.062980331,-7421.803492114,-4.370717661
698,-260.443945685,-7458.138794632,-4.370717661
699,260.443945685,-7458.138794632,-4.370717661
700,780.062980331,-7421.803492114,-4.370717661
701,1295.881626548,-7349.309909019,-4.370717661
702,1805.386867743,-7241.011226798,-4.370717661
703,2306.096445594,-7097.435065744,-4.370717661
704,2795.570953371,-6919.280914481,-4.370717661
705,3271.425720473,-6707.416722127,-4.370717661
706,3731.342430307,-6462.874669729,-4.370717661
707,4173.080414894,-6186.846141587,-4.370717661
708,4594.487571176,-5880.675920942,-4.370717661
709,4993.510845848,-5545.855638334,-4.370717661
710,5368.206237624,-5184.016504523,-4.370717661
711,5716.748268221,-4796.921363398,-4.370717661
712,6037.438875901,-4386.456103575,-4.370717661
713,6328.715688259,-3954.620470541,-4.370717661
714,6589.159633944,-3503.518324091,-4.370717661
715,6817.501856232,-3035.347388539,-4.370717661
716,7012.629894769,-2552.388545621,-4.370717661
717,7173.593105367,-2056.994722275,-4.370717661
718,7299.607291442,-1551.579427410,-4.370717661
719,7390.058524547,-1038.604993539,-4.370717661
720,7444.506135367,-520.570580540,-4.370717661
721,7960.196933855,0.000000000,-4.972905349
722,7943.153541184,520.621788762,-4.972905349
723,7892.096345594,1039.014195098,-4.972905349
724,7807.243981836,1552.957383138,-4.972905349
725,7688.959800758,2060.250569248,-4.972905349
726,7537.750313382,2558.721446126,-4.972905349
727,7354.263021948,3046.235484950,-4.972905349
728,7139.283647207,3520.705075760,-4.972905349
729,6893.732763845,3980.098466928,-4.972905349
730,6618.661858444,4422.448465424,-4.972905349
731,6315.248826850,4845.860860644,-4.972905349
732,5984.792930244,5248.522535710,-4.972905349
733,5628.709231509,5628.709231509,-4.972905349
734,5248.522535710,5984.792930244,-4.972905349
735,4845.860860644,6315.248826850,-4.972905349
736,4422.448465424,6618.661858444,-4.972905349
737,3980.098466928,6893.732763845,-4.972905349
738,3520.705075760,7139.283647207,-4.972905349
739,3046.235484950,7354.263021948,-4.972905349
740,2558.721446126,7537.750313382,-4.972905349
741,2060.250569248,7688.959800758,-4.972905349
742,1552.957383138,7807.243981836,-4.972905349
743,1039.014195098,7892.096345594,-4.972905349
744,520.621788762,7943.153541184,-4.972905349
745,0.000000000,7960.196933855,-4.972905349
746,-520.621788762,7943.153541184,-4.972905349
747,-1039.014195098,7892.096345594,-4.972905349
748,-1552.957383138,7807.243981836,-4.972905349
749,-2060.250569248,7688.959800758,-4.972905349
750,-2558.721446126,7537.750313382,-4.972905349
751,-3046.235484950,7354.263021948,-4.972905349
752,-3520.705075760,7139.283647207,-4.972905349
753,-3980.098466928,6893.732763845,-4.972905349
754,-4422.448465424,6618.661858444,-4.972905349
755,-4845.860860644,6315.248826850,-4.972905349
756,-5248.522535710,5984.792930244,-4.972905349
757,-5628.709231509,5628.709231509,-4.972905349
758,-5984.792930244,5248.522535710,-4.972905349
759,-6315.248826850,4845.860860644,-4.972905349
760,-6618.661858444,4422.448465424,-4.972905349
761,-6893.732763845,3980.098466928,-4.972905349
762,-7139.283647207,3520.705075760,-4.972905349
763,-7354.263021948,3046.235484950,-4.972905349
764,-7537.750313382,2558.721446126,-4.972905349
765,-7688.959800758,2060.250569248,-4.972905349
766,-7807.243981836,1552.957383138,-4.972905349
767,-7892.096345594,1039.014195098,-4.972905349
768,-7943.153541184,520.621788762,-4.972905349
769,-7960.196933855,0.000000000,-4.972905349
770,-7943.153541184,-520.621788762,-4.972905349
771,-7892.096345594,-1039.014195098,-4.972905349
772,-7807.243981836,-1552.957383138,-4.972905349
773,-7688.959800758,-2060.250569248,-4.972905349
774,-7537.750313382,-2558.721446126,-4.972905349
775,-7354.263021948,-3046.235484950,-4.972905349
776,-7139.283647207,-3520.705075760,-4.972905349
777,-6893.732763845,-3980.098466928,-4.972905349
778,-6618.661858444,-4422.448465424,-4.972905349
779,-6315.248826850,-4845.860860644,-4.972905349
780,-5984.792930244,-5248.522535710,-4.972905349
781,-5628.709231509,-5628.709231509,-4.972905349
782,-5248.522535710,-5984.792930244,-4.972905349
783,-4845.860860644,-6315.248826850,-4.972905349
784,-4422.448465424,-6618.661858444,-4.972905349
785,-3980.098466928,-6893.732763845,-4.972905349
786,-3520.705075760,-7139.283647207,-4.972905349
787,-3046.235484950,-7354.263021948,-4.972905349
788,-2558.721446126,-7537.750313382,-4.972905349
789,-2060.250569248,-7688.959800758,-4.972905349
790,-1552.957383138,-7807.243981836,-4.972905349
791,-1039.014195098,-7892.096345594,-4.972905349
792,-520.621788762,-7943.153541184,-4.972905349
793,-0.000000000,-7960.196933855,-4.972905349
794,520.621788762,-7943.153541184,-4.972905349
795,1039.014195098,-7892.096345594,-4.972905349
796,1552.957383138,-7807.243981836,-4.972905349
797,2060.250569248,-7688.959800758,-4.972905349
798,2558.721446126,-7537.750313382,-4.972905349
799,3046.235484950,-7354.263021948,-4.972905349
800,3520.705075760,-7139.283647207,-4.972905349
801,3980.098466928,-6893.732763845,-4.972905349
802,4422.448465424,-6618.661858444,-4.972905349
803,4845.860860644,-6315.248826850,-4.972905349
804,5248.522535710,-5984.792930244,-4.972905349
805,5628.709231509,-5628.709231509,-4.972905349
806,5984.792930244,-5248.522535710,-4.972905349
807,6315.248826850,-4845.860860644,-4.972905349
808,6618.661858444,-4422.448465424,-4.972905349
809,6893.732763845,-3980.098466928,-4.972905349
810,7139.283647207,-3520.705075760,-4.972905349
811,7354.263021948,-3046.235484950,-4.972905349
812,7537.750313382,-2558.721446126,-4.972905349
813,7688.959800758,-2060.250569248,-4.972905349
814,7807.243981836,-1552.957383138,-4.972905349
815,7892.096345594,-1039.014195098,-4.972905349
816,7943.153541184,-520.621788762,-4.972905349
817,8457.708958554,0.000000000,-5.613943835
818,8441.667465022,520.664227306,-5.613943835
819,8393.603835305,1039.353396856,-5.613943835
820,8313.700391215,1554.099942967,-5.613943835
821,8202.260233882,2062.951255675,-5.613943835
822,8059.706093996,2563.977087656,-5.613943835
823,7886.578728236,3055.276876314,-5.613943835
824,7683.534868004,3534.986953269,-5.613943835
825,7451.344728207,4001.287613886,-5.613943835
826,7190.889085577,4452.410020039,-5.613943835
827,6903.155937580,4886.642909920,-5.613943835
828,6589.236754601,5302.339089442,-5.613943835
829,6250.322339629,5697.921680609,-5.613943835
830,5887.698311124,6071.890103155,-5.613943835
831,5502.740226237,6422.825766761,-5.613943835
832,5096.908362840,6749.397452249,-5.613943835
833,4671.742180200,7050.366361357,-5.613943835
834,4228.854479277,7324.590815923,-5.613943835
835,3769.925284823,7571.030588663,-5.613943835
836,3296.695472465,7788.750849105,-5.613943835
837,2810.960164978,7976.925709728,-5.613943835
838,2314.561922757,8134.841358830,-5.613943835
839,1809.383754367,8261.898768264,-5.613943835
840,1297.341973635,8357.615965756,-5.613943835
841,780.378930424,8421.629863189,-5.613943835
842,260.455642630,8453.697633925,-5.613943835
843,-260.455642630,8453.697633925,-5.613943835
844,-780.378930424,8421.629863189,-5.613943835
845,-1297.341973635,8357.615965756,-5.613943835
846,-1809.383754367,8261.898768264,-5.613943835
847,-2314.561922757,8134.841358830,-5.613943835
848,-2810.960164978,7976.925709728,-5.613943835
849,-3296.695472465,7788.750849105,-5.613943835
850,-3769.925284823,7571.030588663,-5.613943835
851,-4228.854479277,7324.590815923,-5.613943835
852,-4671.742180200,7050.366361357,-5.613943835
853,-5096.908362840,6749.397452249,-5.613943835
854,-5502.740226237,6422.825766761,-5.613943835
855,-5887.698311124,6071.890103155,-5.613943835
856,-6250.322339629,5697.921680609,-5.613943835
857,-6589.236754601,5302.339089442,-5.613943835
858,-6903.155937580,4886.642909920,-5.613943835
859,-7190.889085577,4452.410020039,-5.613943835
860,-7451.344728207,4001.287613886,-5.613943835
861,-7683.534868004,3534.986953269,-5.613943835
862,-7886.578728236,3055.276876314,-5.613943835
863,-8059.706093996,2563.977087656,-5.613943835
864,-8202.260233882,2062.951255675,-5.613943835
865,-8313.700391215,1554.099942967,-5.613943835
866,-8393.603835305,1039.353396856,-5.613943835
867,-8441.667465022,520.664227306,-5.613943835
868,-8457.708958554,0.000000000,-5.613943835
869,-8441.667465022,-520.664227306,-5.613943835
870,-8393.603835305,-1039.353396856,-5.613943835
871,-8313.700391215,-1554.099942967,-5.613943835
872,-8202.260233882,-2062.951255675,-5.613943835
873,-8059.706093996,-2563.977087656,-5.613943835
874,-7886.578728236,-3055.276876314,-5.613943835
875,-7683.534868004,-3534.986953269,-5.613943835
876,-7451.344728207,-4001.287613886,-5.613943835
877,-7190.889085577,-4452.410020039,-5.613943835
878,-6903.155937580,-4886.642909920,-5.613943835
879,-6589.236754601,-5302.339089442,-5.613943835
880,-6250.322339629,-5697.921680609,-5.613943835
881,-5887.698311124,-6071.890103155,-5.613943835
882,-5502.740226237,-6422.825766761,-5.613943835
883,-5096.908362840,-6749.397452249,-5.613943835
884,-4671.742180200,-7050.366361357,-5.613943835
885,-4228.854479277,-7324.590815923,-5.613943835
886,-3769.925284823,-7571.030588663,-5.613943835
887,-3296.695472465,-7788.750849105,-5.613943835
888,-2810.960164978,-7976.925709728,-5.613943835
889,-2314.561922757,-8134.841358830,-5.613943835
890,-1809.383754367,-8261.898768264,-5.613943835
891,-1297.341973635,-8357.615965756,-5.613943835
892,-780.378930424,-8421.629863189,-5.613943835
893,-260.455642630,-8453.697633925,-5.613943835
894,260.455642630,-8453.697633925,-5.613943835
895,780.378930424,-8421.629863189,-5.613943835
896,1297.341973635,-8357.615965756,-5.613943835
897,1809.383754367,-8261.898768264,-5.613943835
898,2314.561922757,-8134.841358830,-5.613943835
899,2810.960164978,-7976.925709728,-5.613943835
900,3296.695472465,-7788.750849105,-5.613943835
901,3769.925284823,-7571.030588663,-5.613943835
902,4228.854479277,-7324.590815923,-5.613943835
903,4671.742180200,-7050.366361357,-5.613943835
904,5096.908362840,-6749.397452249,-5.613943835
905,5502.740226237,-6422.825766761,-5.613943835
906,5887.698311124,-6071.890103155,-5.613943835
907,6250.322339629,-5697.921680609,-5.613943835
908,6589.236754601,-5302.339089442,-5.613943835
909,6903.155937580,-4886.642909920,-5.613943835
910,7190.889085577,-4452.410020039,-5.613943835
911,7451.344728207,-4001.287613886,-5.613943835
912,7683.534868004,-3534.986953269,-5.613943835
913,7886.578728236,-3055.276876314,-5.613943835
914,8059.706093996,-2563.977087656,-5.613943835
915,8202.260233882,-2062.951255675,-5.613943835
916,8313.700391215,-1554.099942967,-5.613943835
917,8393.603835305,-1039.353396856,-5.613943835
918,8441.667465022,-520.664227306,-5.613943835
919,8955.220931678,0.000000000,-6.293833114
920,8940.070115216,520.699788928,-6.293833114
921,8894.668931396,1039.637694594,-6.293833114
922,8819.171003454,1555.057795391,-6.293833114
923,8713.831792478,2065.216072850,-6.293833114
924,8579.007733016,2568.386312847,-6.293833114
925,8415.155027005,3062.865946566,-6.293833114
926,8222.828100138,3546.981811448,-6.293833114
927,8002.677725855,4019.095812651,-6.293833114
928,7755.448823335,4477.610465839,-6.293833114
929,7481.977936927,4920.974302565,-6.293833114
930,7183.190405544,5347.687119948,-6.293833114
931,6860.097231615,5756.305056888,-6.293833114
932,6513.791660166,6145.445479631,-6.293833114
933,6145.445479631,6513.791660166,-6.293833114
934,5756.305056888,6860.097231615,-6.293833114
935,5347.687119948,7183.190405544,-6.293833114
936,4920.974302565,7481.977936927,-6.293833114
937,4477.610465839,7755.448823335,-6.293833114
938,4019.095812651,8002.677725855,-6.293833114
939,3546.981811448,8222.828100138,-6.293833114
940,3062.865946566,8415.155027005,-6.293833114
941,2568.386312847,8579.007733016,-6.293833114
942,2065.216072850,8713.831792478,-6.293833114
943,1555.057795391,8819.171003454,-6.293833114
944,1039.637694594,8894.668931396,-6.293833114
945,520.699788928,8940.070115216,-6.293833114
946,0.000000000,8955.220931678,-6.293833114
947,-520.699788928,8940.070115216,-6.293833114
948,-1039.637694594,8894.668931396,-6.293833114
949,-1555.057795391,8819.171003454,-6.293833114
950,-2065.216072850,8713.831792478,-6.293833114
951,-2568.386312847,8579.007733016,-6.293833114
952,-3062.865946566,8415.155027005,-6.293833114
953,-3546.981811448,8222.828100138,-6.293833114
954,-4019.095812651,8002.677725855,-6.293833114
955,-4477.610465839,7755.448823335,-6.293833114
956,-4920.974302565,7481.977936927,-6.293833114
957,-5347.687119948,7183.190405544,-6.293833114
958,-5756.305056888,6860.097231615,-6.293833114
959,-6145.445479631,6513.791660166,-6.293833114
960,-6513.791660166,6145.445479631,-6.293833114
961,-6860.097231615,5756.305056888,-6.293833114
962,-7183.190405544,5347.687119948,-6.293833114
963,-7481.977936927,4920.974302565,-6.293833114
964,-7755.448823335,4477.610465839,-6.293833114
965,-8002.677725855,4019.095812651,-6.293833114
966,-8222.828100138,3546.981811448,-6.293833114
967,-8415.155027005,3062.865946566,-6.293833114
968,-8579.007733016,2568.386312847,-6.293833114
969,-8713.831792478,2065.216072850,-6.293833114
970,-8819.171003454,1555.057795391,-6.293833114
971,-8894.668931396,1039.637694594,-6.293833114
972,-8940.070115216,520.699788928,-6.293833114
973,-8955.220931678,0.000000000,-6.293833114
974,-8940.070115216,-520.699788928,-6.293833114
975,-8894.668931396,-1039.637694594,-6.293833114
976,-8819.171003454,-1555.057795391,-6.293833114
977,-8713.831792478,-2065.216072850,-6.293833114
978,-8579.007733016,-2568.386312847,-6.293833114
979,-8415.155027005,-3062.865946566,-6.293833114
980,-8222.828100138,-3546.981811448,-6.293833114
981,-8002.677725855,-4019.095812651,-6.293833114
982,-7755.448823335,-4477.610465839,-6.293833114
983,-7481.977936927,-4920.974302565,-6.293833114
984,-7183.190405544,-5347.687119948,-6.293833114
985,-6860.097231615,-5756.305056888,-6.293833114
986,-6513.791660166,-6145.445479631,-6.293833114
987,-6145.445479631,-6513.791660166,-6.293833114
988,-5756.305056888,-6860.097231615,-6.293833114
989,-5347.687119948,-7183.190405544,-6.293833114
990,-4920.974302565,-7481.977936927,-6.293833114
991,-4477.610465839,-7755.448823335,-6.293833114
992,-4019.095812651,-8002.677725855,-6.293833114
993,-3546.981811448,-8222.828100138,-6.293833114
994,-3062.865946566,-8415.155027005,-6.293833114
995,-2568.386312847,-8579.007733016,-6.293833114
996,-2065.216072850,-8713.831792478,-6.293833114
997,-1555.057795391,-8819.171003454,-6.293833114
998,-1039.637694594,-8894.668931396,-6.293833114
999,-520.699788928,-8940.070115216,-6.293833114
