user_id,x_m,y_m,z_m
23729,-40576.328883585,17723.571927608,-153.868085303
23730,-40782.055546864,17244.924265258,-153.868085303
23731,-40982.136204290,16763.889157204,-153.868085303
23732,-41176.543156019,16280.533199574,-153.868085303
23733,-41365.249487696,15794.923309805,-153.868085303
23734,-41548.229074177,15307.126717373,-153.868085303
23735,-41725.456583147,14817.210954491,-153.868085303
23736,-41896.907478631,14325.243846755,-153.868085303
23737,-42062.558024387,13831.293503757,-153.868085303
23738,-42222.385287191,13335.428309656,-153.868085303
23739,-42376.367140017,12837.716913707,-153.868085303
23740,-42524.482265095,12338.228220762,-153.868085303
23741,-42666.710156866,11837.031381727,-153.868085303
23742,-42803.031124819,11334.195783988,-153.868085303
23743,-42933.426296217,10829.791041810,-153.868085303
23744,-43057.877618712,10323.886986691,-153.868085303
23745,-43176.367862842,9816.553657702,-153.868085303
23746,-43288.880624415,9307.861291787,-153.868085303
23747,-43395.400326783,8797.880314040,-153.868085303
23748,-43495.912223000,8286.681327954,-153.868085303
23749,-43590.402397857,7774.335105647,-153.868085303
23750,-43678.857769814,7260.912578065,-153.868085303
23751,-43761.266092811,6746.484825162,-153.868085303
23752,-43837.615957961,6231.123066056,-153.868085303
23753,-43907.896795128,5714.898649176,-153.868085303
23754,-43972.098874397,5197.883042376,-153.868085303
23755,-44030.213307414,4680.147823049,-153.868085303
23756,-44082.232048620,4161.764668211,-153.868085303
23757,-44128.147896365,3642.805344581,-153.868085303
23758,-44167.954493903,3123.341698645,-153.868085303
23759,-44201.646330274,2603.445646709,-153.868085303
23760,-44229.218741066,2083.189164943,-153.868085303
23761,-44250.667909061,1562.644279415,-153.868085303
23762,-44265.990864764,1041.883056123,-153.868085303
23763,-44275.185486812,520.977591012,-153.868085303
23764,-44278.250502272,0.000000000,-153.868085303
23765,-44275.185486812,-520.977591012,-153.868085303
23766,-44265.990864764,-1041.883056123,-153.868085303
23767,-44250.667909061,-1562.644279415,-153.868085303
23768,-44229.218741066,-2083.189164943,-153.868085303
23769,-44201.646330274,-2603.445646709,-153.868085303
23770,-44167.954493903,-3123.341698645,-153.868085303
23771,-44128.147896365,-3642.805344581,-153.868085303
23772,-44082.232048620,-4161.764668211,-153.868085303
23773,-44030.213307414,-4680.147823049,-153.868085303
23774,-43972.098874397,-5197.883042376,-153.868085303
23775,-43907.896795128,-5714.898649176,-153.868085303
23776,-43837.615957961,-6231.123066056,-153.868085303
23777,-43761.266092811,-6746.484825162,-153.868085303
23778,-43678.857769814,-7260.912578065,-153.868085303
23779,-43590.402397857,-7774.335105647,-153.868085303
23780,-43495.912223000,-8286.681327954,-153.868085303
23781,-43395.400326783,-8797.880314040,-153.868085303
23782,-43288.880624415,-9307.861291787,-153.868085303
23783,-43176.367862842,-9816.553657702,-153.868085303
23784,-43057.877618712,-10323.886986691,-153.868085303
23785,-42933.426296217,-10829.791041810,-153.868085303
23786,-42803.031124819,-11334.195783988,-153.868085303
23787,-42666.710156866,-11837.031381727,-153.868085303
23788,-42524.482265095,-12338.228220762,-153.868085303
23789,-42376.367140017,-12837.716913707,-153.868085303
23790,-42222.385287191,-13335.428309656,-153.868085303
23791,-42062.558024387,-13831.293503757,-153.868085303
23792,-41896.907478631,-14325.243846755,-153.868085303
23793,-41725.456583147,-14817.210954491,-153.868085303
23794,-41548.229074177,-15307.126717373,-153.868085303
23795,-41365.249487696,-15794.923309805,-153.868085303
23796,-41176.543156019,-16280.533199574,-153.868085303
23797,-40982.136204290,-16763.889157204,-153.868085303
23798,-40782.055546864,-17244.924265258,-153.868085303
23799,-40576.328883585,-17723.571927608,-153.868085303
23800,-40364.984695950,-18199.765878650,-153.868085303
23801,-40148.052243163,-18673.440192482,-153.868085303
23802,-39925.561558088,-19144.529292028,-153.868085303
23803,-39697.543443087,-19612.967958119,-153.868085303
23804,-39464.029465762,-20078.691338518,-153.868085303
23805,-39225.051954577,-20541.634956904,-153.868085303
23806,-38980.643994389,-21001.734721796,-153.868085303
23807,-38730.839421863,-21458.926935423,-153.868085303
23808,-38475.672820790,-21913.148302549,-153.868085303
23809,-38215.179517298,-22364.335939228,-153.868085303
23810,-37949.395574962,-22812.427381518,-153.868085303
23811,-37678.357789811,-23257.360594120,-153.868085303
23812,-37402.103685234,-23699.073978976,-153.868085303
23813,-37120.671506784,-24137.506383789,-153.868085303
23814,-36834.100216884,-24572.597110491,-153.868085303
23815,-36542.429489436,-25004.285923649,-153.868085303
23816,-36245.699704321,-25432.513058803,-153.868085303
23817,-35943.951941815,-25857.219230738,-153.868085303
23818,-35637.227976902,-26278.345641693,-153.868085303
23819,-35325.570273484,-26695.833989503,-153.868085303
23820,-35009.021978510,-27109.626475667,-153.868085303
23821,-34687.626915997,-27519.665813352,-153.868085303
23822,-34361.429580966,-27925.895235324,-153.868085303
23823,-34030.475133281,-28328.258501805,-153.868085303
23824,-33694.809391396,-28726.699908265,-153.868085303
23825,-33354.478826012,-29121.164293124,-153.868085303
23826,-33009.530553646,-29511.597045397,-153.868085303
23827,-32660.012330103,-29897.944112254,-153.868085303
23828,-32305.972543872,-30280.152006497,-153.868085303
23829,-31947.460209418,-30658.167813972,-153.868085303
23830,-31584.524960402,-31031.939200890,-153.868085303
23831,-31217.217042810,-31401.414421075,-153.868085303
23832,-30845.587307993,-31766.542323126,-153.868085303
23833,-30469.687205630,-32127.272357501,-153.868085303
23834,-30089.568776604,-32483.554583512,-153.868085303
23835,-29705.284645797,-32835.339676241,-153.868085303
23836,-29316.888014806,-33182.578933370,-153.868085303
23837,-28924.432654574,-33525.224281919,-153.868085303
23838,-28527.972897952,-33863.228284907,-153.868085303
23839,-28127.563632170,-34196.544147914,-153.868085303
23840,-27723.260291242,-34525.125725564,-153.868085303
23841,-27315.118848292,-34848.927527912,-153.868085303
23842,-26903.195807804,-35167.904726739,-153.868085303
23843,-26487.548197797,-35482.013161761,-153.868085303
23844,-26068.233561934,-35791.209346744,-153.868085303
23845,-25645.309951553,-36095.450475520,-153.868085303
23846,-25218.835917631,-36394.694427918,-153.868085303
23847,-24788.870502677,-36688.899775592,-153.868085303
23848,-24355.473232559,-36978.025787758,-153.868085303
23849,-23918.704108262,-37262.032436830,-153.868085303
23850,-23478.623597582,-37540.880403968,-153.868085303
23851,-23035.292626757,-37814.531084514,-153.868085303
23852,-22588.772572025,-38082.946593341,-153.868085303
23853,-22139.125251136,-38346.089770099,-153.868085303
23854,-21686.412914787,-38603.924184354,-153.868085303
23855,-21230.698238007,-38856.414140637,-153.868085303
23856,-20772.044311478,-39103.524683383,-153.868085303
23857,-20310.514632804,-39345.221601773,-153.868085303
23858,-19846.173097715,-39581.471434467,-153.868085303
23859,-19379.083991226,-39812.241474237,-153.868085303
23860,-18909.311978734,-40037.499772499,-153.868085303
23861,-18436.922097067,-40257.215143731,-153.868085303
23862,-17961.979745480,-40471.357169793,-153.868085303
23863,-17484.550676600,-40679.896204137,-153.868085303
23864,-17004.700987325,-40882.803375914,-153.868085303
23865,-16522.497109668,-41080.050593968,-153.868085303
23866,-16038.005801569,-41271.610550726,-153.868085303
23867,-15551.294137645,-41457.456725979,-153.868085303
23868,-15062.429499905,-41637.563390554,-153.868085303
23869,-14571.479568426,-41811.905609873,-153.868085303
23870,-14078.512311978,-41980.459247410,-153.868085303
23871,-13583.595978618,-42143.200968029,-153.868085303
23872,-13086.799086238,-42300.108241214,-153.868085303
23873,-12588.190413083,-42451.159344192,-153.868085303
23874,-12087.838988224,-42596.333364936,-153.868085303
23875,-11585.814082009,-42735.610205063,-153.868085303
23876,-11082.185196464,-42868.970582617,-153.868085303
23877,-10577.022055677,-42996.396034734,-153.868085303
23878,-10070.394596145,-43117.868920204,-153.868085303
23879,-9562.372957088,-43233.372421910,-153.868085303
23880,-9053.027470741,-43342.890549154,-153.868085303
23881,-8542.428652619,-43446.408139878,-153.868085303
23882,-8030.647191751,-43543.910862755,-153.868085303
23883,-7517.753940896,-43635.385219179,-153.868085303
23884,-7003.819906730,-43720.818545129,-153.868085303
23885,-6488.916240022,-43800.199012926,-153.868085303
23886,-5973.114225780,-43873.515632871,-153.868085303
23887,-5456.485273380,-43940.758254761,-153.868085303
23888,-4939.100906684,-44001.917569301,-153.868085303
23889,-4421.032754135,-44056.985109388,-153.868085303
23890,-3902.352538843,-44105.953251285,-153.868085303
23891,-3383.132068652,-44148.815215677,-153.868085303
23892,-2863.443226203,-44185.565068609,-153.868085303
23893,-2343.357958978,-44216.197722306,-153.868085303
23894,-1822.948269343,-44240.708935880,-153.868085303
23895,-1302.286204578,-44259.095315916,-153.868085303
23896,-781.443846901,-44271.354316941,-153.868085303
23897,-260.493303492,-44277.484241777,-153.868085303
23898,260.493303492,-44277.484241777,-153.868085303
23899,781.443846901,-44271.354316941,-153.868085303
23900,1302.286204578,-44259.095315916,-153.868085303
23901,1822.948269343,-44240.708935880,-153.868085303
23902,2343.357958978,-44216.197722306,-153.868085303
23903,2863.443226203,-44185.565068609,-153.868085303
23904,3383.132068652,-44148.815215677,-153.868085303
23905,3902.352538843,-44105.953251285,-153.868085303
23906,4421.032754135,-44056.985109388,-153.868085303
23907,4939.100906684,-44001.917569301,-153.868085303
23908,5456.485273380,-43940.758254761,-153.868085303
23909,5973.114225780,-43873.515632871,-153.868085303
23910,6488.916240022,-43800.199012926,-153.868085303
23911,7003.819906730,-43720.818545129,-153.868085303
23912,7517.753940896,-43635.385219179,-153.868085303
23913,8030.647191752,-43543.910862755,-153.868085303
23914,8542.428652619,-43446.408139878,-153.868085303
23915,9053.027470741,-43342.890549154,-153.868085303
23916,9562.372957088,-43233.372421910,-153.868085303
23917,10070.394596145,-43117.868920204,-153.868085303
23918,10577.022055677,-42996.396034734,-153.868085303
23919,11082.185196464,-42868.970582617,-153.868085303
23920,11585.814082009,-42735.610205063,-153.868085303
23921,12087.838988224,-42596.333364936,-153.868085303
23922,12588.190413083,-42451.159344192,-153.868085303
23923,13086.799086238,-42300.108241214,-153.868085303
23924,13583.595978618,-42143.200968029,-153.868085303
23925,14078.512311978,-41980.459247410,-153.868085303
23926,14571.479568426,-41811.905609873,-153.868085303
23927,15062.429499905,-41637.563390554,-153.868085303
23928,15551.294137645,-41457.456725979,-153.868085303
23929,16038.005801569,-41271.610550726,-153.868085303
23930,16522.497109668,-41080.050593968,-153.868085303
23931,17004.700987325,-40882.803375914,-153.868085303
23932,17484.550676600,-40679.896204137,-153.868085303
23933,17961.979745480,-40471.357169793,-153.868085303
23934,18436.922097067,-40257.215143731,-153.868085303
23935,18909.311978734,-40037.499772499,-153.868085303
23936,19379.083991226,-39812.241474237,-153.868085303
23937,19846.173097715,-39581.471434467,-153.868085303
23938,20310.514632804,-39345.221601773,-153.868085303
23939,20772.044311478,-39103.524683383,-153.868085303
23940,21230.698238007,-38856.414140637,-153.868085303
23941,21686.412914787,-38603.924184354,-153.868085303
23942,22139.125251136,-38346.089770099,-153.868085303
23943,22588.772572025,-38082.946593341,-153.868085303
23944,23035.292626757,-37814.531084514,-153.868085303
23945,23478.623597582,-37540.880403968,-153.868085303
23946,23918.704108262,-37262.032436830,-153.868085303
23947,24355.473232559,-36978.025787758,-153.868085303
23948,24788.870502677,-36688.899775593,-153.868085303
23949,25218.835917631,-36394.694427919,-153.868085303
23950,25645.309951553,-36095.450475520,-153.868085303
23951,26068.233561934,-35791.209346744,-153.868085303
23952,26487.548197797,-35482.013161761,-153.868085303
23953,26903.195807804,-35167.904726739,-153.868085303
23954,27315.118848292,-34848.927527912,-153.868085303
23955,27723.260291242,-34525.125725564,-153.868085303
23956,28127.563632170,-34196.544147914,-153.868085303
23957,28527.972897952,-33863.228284907,-153.868085303
23958,28924.432654574,-33525.224281919,-153.868085303
23959,29316.888014806,-33182.578933370,-153.868085303
23960,29705.284645797,-32835.339676241,-153.868085303
23961,30089.568776604,-32483.554583512,-153.868085303
23962,30469.687205630,-32127.272357501,-153.868085303
23963,30845.587307993,-31766.542323126,-153.868085303
23964,31217.217042810,-31401.414421075,-153.868085303
23965,31584.524960402,-31031.939200890,-153.868085303
23966,31947.460209418,-30658.167813972,-153.868085303
23967,32305.972543872,-30280.152006497,-153.868085303
23968,32660.012330103,-29897.944112254,-153.868085303
23969,33009.530553646,-29511.597045397,-153.868085303
23970,33354.478826012,-29121.164293124,-153.868085303
23971,33694.809391396,-28726.699908265,-153.868085303
23972,34030.475133281,-28328.258501806,-153.868085303
23973,34361.429580966,-27925.895235324,-153.868085303
23974,34687.626915997,-27519.665813352,-153.868085303
23975,35009.021978510,-27109.626475667,-153.868085303
23976,35325.570273484,-26695.833989503,-153.868085303
23977,35637.227976902,-26278.345641694,-153.868085303
23978,35943.951941815,-25857.219230738,-153.868085303
23979,36245.699704321,-25432.513058803,-153.868085303
23980,36542.429489436,-25004.285923649,-153.868085303
23981,36834.100216884,-24572.597110491,-153.868085303
23982,37120.671506784,-24137.506383789,-153.868085303
23983,37402.103685234,-23699.073978976,-153.868085303
23984,37678.357789811,-23257.360594121,-153.868085303
23985,37949.395574962,-22812.427381518,-153.868085303
23986,38215.179517298,-22364.335939228,-153.868085303
23987,38475.672820790,-21913.148302549,-153.868085303
23988,38730.839421863,-21458.926935423,-153.868085303
23989,38980.643994389,-21001.734721796,-153.868085303
23990,39225.051954577,-20541.634956904,-153.868085303
23991,39464.029465762,-20078.691338518,-153.868085303
23992,39697.543443087,-19612.967958119,-153.868085303
23993,39925.561558088,-19144.529292028,-153.868085303
23994,40148.052243163,-18673.440192482,-153.868085303
23995,40364.984695950,-18199.765878650,-153.868085303
23996,40576.328883585,-17723.571927608,-153.868085303
23997,40782.055546864,-17244.924265258,-153.868085303
23998,40982.136204290,-16763.889157204,-153.868085303
23999,41176.543156019,-16280.533199574,-153.868085303
24000,41365.249487696,-15794.923309805,-153.868085303
24001,41548.229074177,-15307.126717373,-153.868085303
24002,41725.456583147,-14817.210954491,-153.868085303
24003,41896.907478631,-14325.243846755,-153.868085303
24004,42062.558024387,-13831.293503757,-153.868085303
24005,42222.385287191,-13335.428309656,-153.868085303
24006,42376.367140017,-12837.716913707,-153.868085303
24007,42524.482265095,-12338.228220762,-153.868085303
24008,42666.710156866,-11837.031381727,-153.868085303
24009,42803.031124819,-11334.195783989,-153.868085303
24010,42933.426296217,-10829.791041810,-153.868085303
24011,43057.877618712,-10323.886986691,-153.868085303
24012,43176.367862842,-9816.553657702,-153.868085303
24013,43288.880624415,-9307.861291787,-153.868085303
24014,43395.400326783,-8797.880314040,-153.868085303
24015,43495.912223000,-8286.681327954,-153.868085303
24016,43590.402397857,-7774.335105647,-153.868085303
24017,43678.857769814,-7260.912578065,-153.868085303
24018,43761.266092811,-6746.484825162,-153.868085303
24019,43837.615957961,-6231.123066056,-153.868085303
24020,43907.896795128,-5714.898649176,-153.868085303
24021,43972.098874397,-5197.883042376,-153.868085303
24022,44030.213307414,-4680.147823049,-153.868085303
24023,44082.232048620,-4161.764668211,-153.868085303
24024,44128.147896365,-3642.805344581,-153.868085303
24025,44167.954493903,-3123.341698645,-153.868085303
24026,44201.646330274,-2603.445646709,-153.868085303
24027,44229.218741066,-2083.189164943,-153.868085303
24028,44250.667909061,-1562.644279415,-153.868085303
24029,44265.990864764,-1041.883056123,-153.868085303
24030,44275.185486812,-520.977591012,-153.868085303
24031,44775.750788987,0.000000000,-157.345206108
24032,44772.719829034,520.977761887,-157.345206108
24033,44763.627359515,1041.884991725,-157.345206108
24034,44748.474611407,1562.651167012,-157.345206108
24035,44727.263636149,2083.205784346,-157.345206108
24036,44699.997305367,2603.478368964,-157.345206108
24037,44666.679310487,3123.398484286,-157.345206108
24038,44627.314162231,3642.895741450,-157.345206108
24039,44581.907190010,4161.899808846,-157.345206108
24040,44530.464541201,4680.340421628,-157.345206108
24041,44472.993180316,5198.147391239,-157.345206108
24042,44409.500888057,5715.250614902,-157.345206108
24043,44339.996260264,6231.580085118,-157.345206108
24044,44264.488706751,6747.065899144,-157.345206108
24045,44182.988450032,7261.638268450,-157.345206108
24046,44095.506523937,7775.227528176,-157.345206108
24047,44002.054772119,8287.764146557,-157.345206108
24048,43902.645846448,8799.178734339,-157.345206108
24049,43797.293205303,9309.402054173,-157.345206108
24050,43686.011111744,9818.365029990,-157.345206108
24051,43568.814631585,10325.998756349,-157.345206108
24052,43445.719631354,10832.234507770,-157.345206108
24053,43316.742776143,11337.003748036,-157.345206108
24054,43181.901527354,11840.238139472,-157.345206108
24055,43041.214140334,12341.869552197,-157.345206108
24056,42894.699661902,12841.830073348,-157.345206108
24057,42742.377927774,13340.052016272,-157.345206108
24058,42584.269559874,13836.467929695,-157.345206108
24059,42420.395963545,14331.010606847,-157.345206108
24060,42250.779324648,14823.613094567,-157.345206108
24061,42075.442606560,15314.208702364,-157.345206108
24062,41894.409547068,15802.731011445,-157.345206108
24063,41707.704655148,16289.113883709,-157.345206108
24064,41515.353207655,16773.291470702,-157.345206108
24065,41317.381245896,17255.198222529,-157.345206108
24066,41113.815572105,17734.768896730,-157.345206108
24067,40904.683745817,18211.938567111,-157.345206108
24068,40690.014080131,18686.642632539,-157.345206108
24069,40469.835637886,19158.816825681,-157.345206108
24070,40244.178227717,19628.397221710,-157.345206108
24071,40013.072400026,20095.320246958,-157.345206108
24072,39776.549442842,20559.522687520,-157.345206108
24073,39534.641377588,21020.941697818,-157.345206108
24074,39287.380954743,21479.514809102,-157.345206108
24075,39034.801649410,21935.179937916,-157.345206108
24076,38776.937656784,22387.875394494,-157.345206108
24077,38513.823887523,22837.539891118,-157.345206108
24078,38245.495963018,23284.112550413,-157.345206108
24079,37971.990210575,23727.532913590,-157.345206108
24080,37693.343658496,24167.740948629,-157.345206108
24081,37409.594031062,24604.677058410,-157.345206108
24082,37120.779743432,25038.282088776,-157.345206108
24083,36826.939896436,25468.497336549,-157.345206108
24084,36528.114271286,25895.264557471,-157.345206108
24085,36224.343324188,26318.525974090,-157.345206108
24086,35915.668180867,26738.224283587,-157.345206108
24087,35602.130630995,27154.302665528,-157.345206108
24088,35283.773122537,27566.704789562,-157.345206108
24089,34960.638756004,27975.374823042,-157.345206108
24090,34632.771278617,28380.257438587,-157.345206108
24091,34300.215078384,28781.297821573,-157.345206108
24092,33963.015178091,29178.441677552,-157.345206108
24093,33621.217229206,29571.635239601,-157.345206108
24094,33274.867505701,29960.825275608,-157.345206108
24095,32924.012897784,30345.959095472,-157.345206108
24096,32568.700905553,30726.984558237,-157.345206108
24097,32208.979632563,31103.850079156,-157.345206108
24098,31844.897779318,31476.504636670,-157.345206108
24099,31476.504636670,31844.897779318,-157.345206108
24100,31103.850079156,32208.979632563,-157.345206108
24101,30726.984558237,32568.700905553,-157.345206108
24102,30345.959095472,32924.012897784,-157.345206108
24103,29960.825275608,33274.867505701,-157.345206108
24104,29571.635239601,33621.217229206,-157.345206108
24105,29178.441677552,33963.015178091,-157.345206108
24106,28781.297821573,34300.215078384,-157.345206108
24107,28380.257438588,34632.771278617,-157.345206108
24108,27975.374823042,34960.638756004,-157.345206108
24109,27566.704789562,35283.773122537,-157.345206108
24110,27154.302665528,35602.130630995,-157.345206108
24111,26738.224283587,35915.668180867,-157.345206108
24112,26318.525974090,36224.343324188,-157.345206108
24113,25895.264557471,36528.114271286,-157.345206108
24114,25468.497336549,36826.939896436,-157.345206108
24115,25038.282088776,37120.779743432,-157.345206108
24116,24604.677058410,37409.594031062,-157.345206108
24117,24167.740948629,37693.343658496,-157.345206108
24118,23727.532913590,37971.990210575,-157.345206108
24119,23284.112550413,38245.495963018,-157.345206108
24120,22837.539891118,38513.823887523,-157.345206108
24121,22387.875394494,38776.937656784,-157.345206108
24122,21935.179937916,39034.801649410,-157.345206108
24123,21479.514809102,39287.380954743,-157.345206108
24124,21020.941697818,39534.641377588,-157.345206108
24125,20559.522687520,39776.549442842,-157.345206108
24126,20095.320246958,40013.072400026,-157.345206108
24127,19628.397221710,40244.178227717,-157.345206108
24128,19158.816825681,40469.835637886,-157.345206108
24129,18686.642632539,40690.014080131,-157.345206108
24130,18211.938567111,40904.683745817,-157.345206108
24131,17734.768896730,41113.815572105,-157.345206108
24132,17255.198222529,41317.381245896,-157.345206108
24133,16773.291470702,41515.353207655,-157.345206108
24134,16289.113883709,41707.704655148,-157.345206108
24135,15802.731011445,41894.409547068,-157.345206108
24136,15314.208702364,42075.442606560,-157.345206108
24137,14823.613094567,42250.779324648,-157.345206108
24138,14331.010606847,42420.395963545,-157.345206108
24139,13836.467929695,42584.269559874,-157.345206108
24140,13340.052016272,42742.377927774,-157.345206108
24141,12841.830073348,42894.699661902,-157.345206108
24142,12341.869552197,43041.214140334,-157.345206108
24143,11840.238139473,43181.901527354,-157.345206108
24144,11337.003748036,43316.742776143,-157.345206108
24145,10832.234507770,43445.719631354,-157.345206108
24146,10325.998756349,43568.814631585,-157.345206108
24147,9818.365029990,43686.011111744,-157.345206108
24148,9309.402054173,43797.293205303,-157.345206108
24149,8799.178734339,43902.645846448,-157.345206108
24150,8287.764146557,44002.054772119,-157.345206108
24151,7775.227528176,44095.506523937,-157.345206108
24152,7261.638268450,44182.988450032,-157.345206108
24153,6747.065899144,44264.488706751,-157.345206108
24154,6231.580085118,44339.996260264,-157.345206108
24155,5715.250614902,44409.500888057,-157.345206108
24156,5198.147391239,44472.993180316,-157.345206108
24157,4680.340421628,44530.464541201,-157.345206108
24158,4161.899808846,44581.907190010,-157.345206108
24159,3642.895741450,44627.314162231,-157.345206108
24160,3123.398484286,44666.679310487,-157.345206108
24161,2603.478368964,44699.997305367,-157.345206108
24162,2083.205784346,44727.263636149,-157.345206108
24163,1562.651167012,44748.474611407,-157.345206108
24164,1041.884991725,44763.627359515,-157.345206108
24165,520.977761887,44772.719829034,-157.345206108
24166,0.000000000,44775.750788987,-157.345206108
24167,-520.977761887,44772.719829034,-157.345206108
24168,-1041.884991725,44763.627359515,-157.345206108
24169,-1562.651167012,44748.474611407,-157.345206108
24170,-2083.205784346,44727.263636149,-157.345206108
24171,-2603.478368964,44699.997305367,-157.345206108
24172,-3123.398484285,44666.679310487,-157.345206108
24173,-3642.895741450,44627.314162231,-157.345206108
24174,-4161.899808846,44581.907190010,-157.345206108
24175,-4680.340421628,44530.464541201,-157.345206108
24176,-5198.147391239,44472.993180316,-157.345206108
24177,-5715.250614902,44409.500888057,-157.345206108
24178,-6231.580085118,44339.996260264,-157.345206108
24179,-6747.065899144,44264.488706751,-157.345206108
24180,-7261.638268450,44182.988450032,-157.345206108
24181,-7775.227528176,44095.506523937,-157.345206108
24182,-8287.764146557,44002.054772119,-157.345206108
24183,-8799.178734339,43902.645846448,-157.345206108
24184,-9309.402054173,43797.293205303,-157.345206108
24185,-9818.365029990,43686.011111744,-157.345206108
24186,-10325.998756349,43568.814631585,-157.345206108
24187,-10832.234507770,43445.719631354,-157.345206108
24188,-11337.003748036,43316.742776143,-157.345206108
24189,-11840.238139472,43181.901527354,-157.345206108
24190,-12341.869552197,43041.214140334,-157.345206108
24191,-12841.830073348,42894.699661902,-157.345206108
24192,-13340.052016272,42742.377927774,-157.345206108
24193,-13836.467929695,42584.269559874,-157.345206108
24194,-14331.010606847,42420.395963545,-157.345206108
24195,-14823.613094567,42250.779324648,-157.345206108
24196,-15314.208702364,42075.442606560,-157.345206108
24197,-15802.731011445,41894.409547068,-157.345206108
24198,-16289.113883709,41707.704655148,-157.345206108
24199,-16773.291470702,41515.353207655,-157.345206108
24200,-17255.198222529,41317.381245896,-157.345206108
24201,-17734.768896730,41113.815572105,-157.345206108
24202,-18211.938567111,40904.683745817,-157.345206108
24203,-18686.642632539,40690.014080131,-157.345206108
24204,-19158.816825681,40469.835637886,-157.345206108
24205,-19628.397221710,40244.178227717,-157.345206108
24206,-20095.320246958,40013.072400026,-157.345206108
24207,-20559.522687520,39776.549442842,-157.345206108
24208,-21020.941697818,39534.641377588,-157.345206108
24209,-21479.514809102,39287.380954743,-157.345206108
24210,-21935.179937916,39034.801649410,-157.345206108
24211,-22387.875394494,38776.937656784,-157.345206108
24212,-22837.539891118,38513.823887523,-157.345206108
24213,-23284.112550413,38245.495963018,-157.345206108
24214,-23727.532913590,37971.990210575,-157.345206108
24215,-24167.740948629,37693.343658496,-157.345206108
24216,-24604.677058410,37409.594031062,-157.345206108
24217,-25038.282088776,37120.779743432,-157.345206108
24218,-25468.497336549,36826.939896436,-157.345206108
24219,-25895.264557471,36528.114271286,-157.345206108
24220,-26318.525974090,36224.343324188,-157.345206108
24221,-26738.224283587,35915.668180867,-157.345206108
24222,-27154.302665528,35602.130630995,-157.345206108
24223,-27566.704789562,35283.773122537,-157.345206108
24224,-27975.374823042,34960.638756004,-157.345206108
24225,-28380.257438587,34632.771278617,-157.345206108
24226,-28781.297821573,34300.215078384,-157.345206108
24227,-29178.441677552,33963.015178091,-157.345206108
24228,-29571.635239601,33621.217229206,-157.345206108
24229,-29960.825275608,33274.867505701,-157.345206108
24230,-30345.959095472,32924.012897784,-157.345206108
24231,-30726.984558237,32568.700905553,-157.345206108
24232,-31103.850079156,32208.979632563,-157.345206108
24233,-31476.504636670,31844.897779318,-157.345206108
24234,-31844.897779318,31476.504636670,-157.345206108
24235,-32208.979632563,31103.850079156,-157.345206108
24236,-32568.700905553,30726.984558237,-157.345206108
24237,-32924.012897784,30345.959095472,-157.345206108
24238,-33274.867505701,29960.825275608,-157.345206108
24239,-33621.217229206,29571.635239601,-157.345206108
24240,-33963.015178091,29178.441677552,-157.345206108
24241,-34300.215078384,28781.297821573,-157.345206108
24242,-34632.771278617,28380.257438587,-157.345206108
24243,-34960.638756004,27975.374823042,-157.345206108
24244,-35283.773122537,27566.704789562,-157.345206108
24245,-35602.130630995,27154.302665528,-157.345206108
24246,-35915.668180867,26738.224283587,-157.345206108
24247,-36224.343324188,26318.525974090,-157.345206108
24248,-36528.114271286,25895.264557471,-157.345206108
24249,-36826.939896436,25468.497336549,-157.345206108
24250,-37120.779743432,25038.282088776,-157.345206108
24251,-37409.594031062,24604.677058410,-157.345206108
24252,-37693.343658496,24167.740948629,-157.345206108
24253,-37971.990210575,23727.532913590,-157.345206108
24254,-38245.495963018,23284.112550413,-157.345206108
24255,-38513.823887523,22837.539891118,-157.345206108
24256,-38776.937656784,22387.875394494,-157.345206108
24257,-39034.801649410,21935.179937916,-157.345206108
24258,-39287.380954743,21479.514809102,-157.345206108
24259,-39534.641377588,21020.941697818,-157.345206108
24260,-39776.549442842,20559.522687520,-157.345206108
24261,-40013.072400026,20095.320246958,-157.345206108
24262,-40244.178227717,19628.397221710,-157.345206108
24263,-40469.835637886,19158.816825681,-157.345206108
24264,-40690.014080131,18686.642632539,-157.345206108
24265,-40904.683745817,18211.938567111,-157.345206108
24266,-41113.815572105,17734.768896730,-157.345206108
24267,-41317.381245896,17255.198222529,-157.345206108
24268,-41515.353207655,16773.291470702,-157.345206108
24269,-41707.704655148,16289.113883709,-157.345206108
24270,-41894.409547068,15802.731011445,-157.345206108
24271,-42075.442606560,15314.208702364,-157.345206108
24272,-42250.779324648,14823.613094567,-157.345206108
24273,-42420.395963545,14331.010606847,-157.345206108
24274,-42584.269559874,13836.467929695,-157.345206108
24275,-42742.377927774,13340.052016272,-157.345206108
24276,-42894.699661902,12841.830073348,-157.345206108
24277,-43041.214140334,12341.869552197,-157.345206108
24278,-43181.901527354,11840.238139473,-157.345206108
24279,-43316.742776143,11337.003748036,-157.345206108
24280,-43445.719631354,10832.234507770,-157.345206108
24281,-43568.814631585,10325.998756349,-157.345206108
24282,-43686.011111744,9818.365029990,-157.345206108
24283,-43797.293205303,9309.402054173,-157.345206108
24284,-43902.645846448,8799.178734339,-157.345206108
24285,-44002.054772119,8287.764146557,-157.345206108
24286,-44095.506523937,7775.227528176,-157.345206108
24287,-44182.988450032,7261.638268450,-157.345206108
24288,-44264.488706751,6747.065899144,-157.345206108
