# satellite_orbit.csv ¡X generated by run_sgp4.py
# coord_note: sat_lat_deg is GEODETIC (WGS72), converted from ephem geocentric
# coord_note: sat_alt_m   is height above WGS72 ellipsoid
# coord_note: elevation_deg/azimuth_deg are from ephem observer (correct)
# satellite : iridium-75 0
# tle_file  : 2D/data/tle/iridium.txt
# start_utc : 2000/01/01 00:00:00
# observer  : lat=35.676 lon=139.65
# duration_s: 770.0
# step_ms   : 100.0
# rows      : 7701
time_s,sat_lat_deg,sat_lon_deg,sat_alt_m,elevation_deg,azimuth_deg
0.0,-0.122641302,-99.975152278,632459.66,-55.37067,71.05954
0.1,-0.11645182,-99.975179599,632458.838,-55.368553,71.054376
0.2,-0.110262331,-99.97521375,632458.016,-55.366435,71.049219
0.3,-0.104072843,-99.9752479,632457.195,-55.364322,71.044062
0.4,-0.097883387,-99.975275221,632456.374,-55.362204,71.038899
0.5,-0.091693899,-99.975309372,632455.554,-55.360087,71.033742
0.6,-0.085504403,-99.975336693,632454.735,-55.357969,71.028585
0.7,-0.079314908,-99.975370844,632453.916,-55.355852,71.023428
0.8,-0.073125412,-99.975398165,632453.097,-55.353735,71.018265
0.9,-0.066935916,-99.975432316,632452.279,-55.351617,71.013108
1.0,-0.060746414,-99.975459636,632451.461,-55.3495,71.007951
1.1,-0.054556952,-99.975493787,632450.644,-55.347383,71.002794
1.2,-0.048367453,-99.975521108,632449.828,-55.345265,70.997638
1.3,-0.042177947,-99.975555259,632449.011,-55.343148,70.992481
1.4,-0.035988441,-99.97558258,632448.258,-55.341031,70.987324
1.5,-0.029798935,-99.975616731,632447.443,-55.33891,70.982174
1.6,-0.023609428,-99.975650882,632446.629,-55.336792,70.977017
1.7,-0.017419918,-99.975678202,632445.814,-55.334675,70.97186
1.8,-0.011230408,-99.975712353,632445.001,-55.332558,70.966704
1.9,-0.005040934,-99.975739674,632444.188,-55.330437,70.961554
2.0,0.001148579,-99.975773825,632443.375,-55.32832,70.956397
2.1,0.007338095,-99.975801146,632442.563,-55.326202,70.951247
2.2,0.013527611,-99.975835297,632441.814,-55.324081,70.94609
2.3,0.019717129,-99.975862617,632441.003,-55.321964,70.94094
2.4,0.025906648,-99.975896768,632440.192,-55.319843,70.935783
2.5,0.032096171,-99.975924089,632439.382,-55.317726,70.930633
2.6,0.038285653,-99.97595824,632438.572,-55.315609,70.925477
2.7,0.044475176,-99.975992391,632437.763,-55.313488,70.920327
2.8,0.050664702,-99.976019712,632437.017,-55.311367,70.915177
2.9,0.056854228,-99.976053863,632436.208,-55.30925,70.910027
3.0,0.063043757,-99.976081184,632435.401,-55.307129,70.904877
3.1,0.069233287,-99.976115334,632434.593,-55.305012,70.899727
3.2,0.075422816,-99.976142655,632433.849,-55.302891,70.894577
3.3,0.081612312,-99.976176806,632433.043,-55.30077,70.889427
3.4,0.087801841,-99.976204127,632432.237,-55.298653,70.884277
3.5,0.093991377,-99.976238278,632431.432,-55.296532,70.879127
3.6,0.100180913,-99.976265599,632430.627,-55.294411,70.873977
3.7,0.106370449,-99.97629975,632429.886,-55.29229,70.868827
3.8,0.112559992,-99.976333901,632429.082,-55.29017,70.863677
3.9,0.118749528,-99.976361221,632428.279,-55.288049,70.858534
4.0,0.124939077,-99.976395372,632427.538,-55.285931,70.853384
4.1,0.131128573,-99.976422693,632426.736,-55.283811,70.848234
4.2,0.137318122,-99.976456844,632425.934,-55.28169,70.843091
4.3,0.143507672,-99.976484165,632425.133,-55.279569,70.837941
4.4,0.149697221,-99.976518316,632424.395,-55.277448,70.832798
4.5,0.15588677,-99.976545636,632423.595,-55.275328,70.827648
4.6,0.162076319,-99.976579787,632422.795,-55.273207,70.822505
4.7,0.168265868,-99.976607108,632422.058,-55.271083,70.817362
4.8,0.174455377,-99.976641259,632421.259,-55.268962,70.812212
4.9,0.18064494,-99.97666858,632420.461,-55.266841,70.807068
5.0,0.186834489,-99.976702731,632419.726,-55.26472,70.801925
5.1,0.193024051,-99.976736882,632418.928,-55.2626,70.796782
5.2,0.1992136,-99.976764202,632418.132,-55.260479,70.791639
5.3,0.205403162,-99.976798353,632417.398,-55.258355,70.786496
5.4,0.211592725,-99.976825674,632416.602,-55.256234,70.781353
5.5,0.217782246,-99.976859825,632415.869,-55.254113,70.77621
5.6,0.223971809,-99.976887146,632415.074,-55.251989,70.771067
5.7,0.230161371,-99.976921297,632414.28,-55.249868,70.765923
5.8,0.236350933,-99.976948618,632413.549,-55.247747,70.76078
5.9,0.242540522,-99.976982769,632412.755,-55.245623,70.755637
6.0,0.248730083,-99.977010089,632412.025,-55.243502,70.750494
6.1,0.254919645,-99.97704424,632411.233,-55.241378,70.745358
6.2,0.26110918,-99.977078391,632410.441,-55.239257,70.740215
6.3,0.267298769,-99.977105712,632409.712,-55.237133,70.735078
6.4,0.27348833,-99.977139863,632408.921,-55.235009,70.729935
6.5,0.279677919,-99.977167184,632408.193,-55.232888,70.724799
6.6,0.28586748,-99.977201335,632407.403,-55.230764,70.719656
6.7,0.292057069,-99.977228655,632406.676,-55.228643,70.714519
6.8,0.298246657,-99.977262806,632405.887,-55.226519,70.709376
6.9,0.304436218,-99.977290127,632405.162,-55.224395,70.70424
7.0,0.310625779,-99.977324278,632404.374,-55.222271,70.699104
7.1,0.31681534,-99.977351599,632403.649,-55.22015,70.693961
7.2,0.323004928,-99.97738575,632402.862,-55.218026,70.688824
7.3,0.329194516,-99.97741307,632402.138,-55.215902,70.683688
7.4,0.335384104,-99.977447221,632401.352,-55.213777,70.678552
7.5,0.341573691,-99.977481372,632400.629,-55.211653,70.673415
7.6,0.347763279,-99.977508693,632399.844,-55.209529,70.668279
7.7,0.35395284,-99.977542844,632399.122,-55.207405,70.663143
7.8,0.360142427,-99.977570165,632398.338,-55.205281,70.658006
7.9,0.366332041,-99.977604316,632397.617,-55.203156,70.65287
8.0,0.372521628,-99.977631636,632396.834,-55.201032,70.647741
8.1,0.378711215,-99.977665787,632396.115,-55.198908,70.642604
8.2,0.384900829,-99.977693108,632395.333,-55.196784,70.637468
8.3,0.391090416,-99.977727259,632394.614,-55.19466,70.632332
8.4,0.397279976,-99.97775458,632393.895,-55.192535,70.627202
8.5,0.403469589,-99.977788731,632393.115,-55.190411,70.622066
8.6,0.409659176,-99.977816052,632392.397,-55.188284,70.616937
8.7,0.415848789,-99.977850203,632391.618,-55.186159,70.6118
8.8,0.422038402,-99.977884353,632390.901,-55.184035,70.606671
8.9,0.428228016,-99.977911674,632390.123,-55.181911,70.601534
9.0,0.434417602,-99.977945825,632389.407,-55.179783,70.596405
9.1,0.440607214,-99.977973146,632388.692,-55.177659,70.591275
9.2,0.4467968,-99.978007297,632387.915,-55.175535,70.586146
9.3,0.452986386,-99.978034618,632387.201,-55.173408,70.58101
9.4,0.459175999,-99.978068769,632386.488,-55.171283,70.57588
9.5,0.465365611,-99.978096089,632385.712,-55.169156,70.570751
9.6,0.471555277,-99.97813024,632385.0,-55.167032,70.565621
9.7,0.477744889,-99.978157561,632384.288,-55.164904,70.560492
9.8,0.483934501,-99.978191712,632383.514,-55.16278,70.555362
9.9,0.490124059,-99.978219033,632382.803,-55.160652,70.550233
10.0,0.496313671,-99.978253184,632382.092,-55.158528,70.545103
10.1,0.502503336,-99.978287335,632381.32,-55.1564,70.539974
10.2,0.508692948,-99.978314655,632380.61,-55.154273,70.534851
10.3,0.514882559,-99.978348806,632379.901,-55.152149,70.529722
10.4,0.52107217,-99.978376127,632379.13,-55.150021,70.524592
10.5,0.527261835,-99.978410278,632378.422,-55.147893,70.519463
10.6,0.533451392,-99.978437599,632377.714,-55.145766,70.51434
10.7,0.539641056,-99.97847175,632377.007,-55.143642,70.509211
10.8,0.545830667,-99.978499071,632376.238,-55.141514,70.504088
10.9,0.552020277,-99.978533221,632375.532,-55.139386,70.498959
11.0,0.558209941,-99.978560542,632374.826,-55.137259,70.493836
11.1,0.564399552,-99.978594693,632374.121,-55.135131,70.488707
11.2,0.570589215,-99.978622014,632373.354,-55.133004,70.483584
11.3,0.576778825,-99.978656165,632372.65,-55.130876,70.478461
11.4,0.582968435,-99.978690316,632371.947,-55.128748,70.473339
11.5,0.589158098,-99.978717637,632371.243,-55.126621,70.468209
11.6,0.595347707,-99.978751788,632370.478,-55.124493,70.463086
11.7,0.60153737,-99.978779108,632369.776,-55.122366,70.457964
11.8,0.607727033,-99.978813259,632369.075,-55.120238,70.452841
11.9,0.613916642,-99.97884058,632368.373,-55.11811,70.447719
12.0,0.620106304,-99.978874731,632367.673,-55.115983,70.442596
12.1,0.626295913,-99.978902052,632366.973,-55.113852,70.437473
12.2,0.632485575,-99.978936203,632366.211,-55.111724,70.432351
12.3,0.638675183,-99.978963523,632365.511,-55.109596,70.427235
12.4,0.644864845,-99.978997674,632364.813,-55.107469,70.422112
12.5,0.651054506,-99.979024995,632364.115,-55.105338,70.41699
12.6,0.657244168,-99.979059146,632363.417,-55.10321,70.411867
12.7,0.663433829,-99.979086467,632362.72,-55.101083,70.406751
12.8,0.669623436,-99.979120618,632361.961,-55.098952,70.401628
12.9,0.675813097,-99.979154769,632361.264,-55.096824,70.396513
13.0,0.682002758,-99.979182089,632360.569,-55.094693,70.39139
13.1,0.688192418,-99.97921624,632359.874,-55.092565,70.386274
13.2,0.694382079,-99.979243561,632359.179,-55.090438,70.381152
13.3,0.700571739,-99.979277712,632358.485,-55.088307,70.376036
13.4,0.706761399,-99.979305033,632357.791,-55.086176,70.370913
13.5,0.712951005,-99.979339184,632357.098,-55.084048,70.365797
13.6,0.719140664,-99.979366505,632356.405,-55.081917,70.360681
13.7,0.725330323,-99.979400655,632355.713,-55.07979,70.355566
13.8,0.731520036,-99.979427976,632355.021,-55.077659,70.35045
13.9,0.737709695,-99.979462127,632354.267,-55.075527,70.345334
14.0,0.743899354,-99.979489448,632353.577,-55.0734,70.340218
14.1,0.750089012,-99.979523599,632352.886,-55.071269,70.335102
14.2,0.756278724,-99.97955092,632352.197,-55.069138,70.329987
14.3,0.762468329,-99.979585071,632351.507,-55.067007,70.324871
14.4,0.768657987,-99.979619222,632350.819,-55.064876,70.319755
14.5,0.774847698,-99.979646542,632350.13,-55.062745,70.314639
14.6,0.781037355,-99.979680693,632349.443,-55.060617,70.309523
14.7,0.787227013,-99.979708014,632348.755,-55.058486,70.304408
14.8,0.793416723,-99.979742165,632348.069,-55.056355,70.299299
14.9,0.79960638,-99.979769486,632347.382,-55.054224,70.294183
15.0,0.805796037,-99.979803637,632346.697,-55.052093,70.289074
15.1,0.811985747,-99.979830957,632346.011,-55.049962,70.283958
15.2,0.818175403,-99.979865108,632345.326,-55.047831,70.278842
15.3,0.824365112,-99.979892429,632344.642,-55.0457,70.273733
15.4,0.830554768,-99.97992658,632343.958,-55.043566,70.268624
15.5,0.836744477,-99.979953901,632343.338,-55.041435,70.263508
15.6,0.842934133,-99.979988052,632342.655,-55.039304,70.258399
15.7,0.849123788,-99.980015373,632341.972,-55.037173,70.25329
15.8,0.855313496,-99.980049523,632341.291,-55.035042,70.248175
15.9,0.861503204,-99.980076844,632340.609,-55.032911,70.243066
16.0,0.867692858,-99.980110995,632339.928,-55.030776,70.237957
16.1,0.873882566,-99.980145146,632339.248,-55.028645,70.232848
16.2,0.880072274,-99.980172467,632338.568,-55.026514,70.227739
16.3,0.886261981,-99.980206618,632337.889,-55.02438,70.22263
16.4,0.892451688,-99.980233939,632337.21,-55.022249,70.217521
16.5,0.898641341,-99.98026809,632336.532,-55.020114,70.212412
16.6,0.904831048,-99.98029541,632335.916,-55.017983,70.207303
16.7,0.9110207,-99.980329561,632335.239,-55.015849,70.202194
16.8,0.91721046,-99.980356882,632334.562,-55.013718,70.197092
16.9,0.923400112,-99.980391033,632333.886,-55.011583,70.191983
17.0,0.929589871,-99.980418354,632333.21,-55.009452,70.186874
17.1,0.935779523,-99.980452505,632332.535,-55.007318,70.181771
17.2,0.941969174,-99.980479825,632331.86,-55.005187,70.176663
17.3,0.948158932,-99.980513976,632331.248,-55.003052,70.171554
17.4,0.954348583,-99.980541297,632330.574,-55.000918,70.166451
17.5,0.960538341,-99.980575448,632329.9,-54.998787,70.161342
17.6,0.966727991,-99.980602769,632329.228,-54.996652,70.15624
17.7,0.972917749,-99.98063692,632328.555,-54.994518,70.151138
17.8,0.979107506,-99.98066424,632327.946,-54.992384,70.146029
17.9,0.985297155,-99.980698391,632327.274,-54.990253,70.140927
18.0,0.991486804,-99.980732542,632326.603,-54.988118,70.135825
18.1,0.997676561,-99.980759863,632325.933,-54.985984,70.130723
18.2,1.003866317,-99.980794014,632325.263,-54.983849,70.125614
18.3,1.010055965,-99.980821335,632324.656,-54.981715,70.120512
18.4,1.01624572,-99.980855486,632323.987,-54.97958,70.115409
18.5,1.022435476,-99.980882807,632323.319,-54.977446,70.110307
18.6,1.028625123,-99.980916957,632322.651,-54.975312,70.105205
18.7,1.034814878,-99.980944278,632322.046,-54.973177,70.100103
18.8,1.041004525,-99.980978429,632321.379,-54.971043,70.095008
18.9,1.047194279,-99.98100575,632320.712,-54.968908,70.089905
19.0,1.053384032,-99.981039901,632320.109,-54.966774,70.084803
19.1,1.059573786,-99.981067222,632319.443,-54.964639,70.079701
19.2,1.065763432,-99.981101373,632318.778,-54.962505,70.074606
19.3,1.071953184,-99.981128693,632318.176,-54.96037,70.069504
19.4,1.078142937,-99.981162844,632317.512,-54.958233,70.064402
19.5,1.084332582,-99.981190165,632316.849,-54.956098,70.059306
19.6,1.090522334,-99.981224316,632316.186,-54.953964,70.054204
19.7,1.096712085,-99.981251637,632315.586,-54.951826,70.049109
19.8,1.102901837,-99.981285788,632314.924,-54.949691,70.044007
19.9,1.109091588,-99.981313108,632314.262,-54.947557,70.038911
20.0,1.115281338,-99.981347259,632313.664,-54.945419,70.033816
20.1,1.121470982,-99.98137458,632313.003,-54.943285,70.028714
20.2,1.127660732,-99.981408731,632312.406,-54.94115,70.023618
20.3,1.133850481,-99.981442882,632311.746,-54.939012,70.018523
20.4,1.140040231,-99.981470203,632311.087,-54.936878,70.013428
20.5,1.14622998,-99.981504354,632310.491,-54.93474,70.008333
20.6,1.152419729,-99.981531675,632309.833,-54.932606,70.003237
20.7,1.158609477,-99.981565825,632309.238,-54.930468,69.998142
20.8,1.164799118,-99.981593146,632308.581,-54.92833,69.993047
20.9,1.170988866,-99.981627297,632307.924,-54.926196,69.987951
21.0,1.177178614,-99.981654618,632307.331,-54.924058,69.982856
21.1,1.183368361,-99.981688769,632306.675,-54.92192,69.977761
21.2,1.189558108,-99.98171609,632306.082,-54.919786,69.972665
21.3,1.195747854,-99.981750241,632305.428,-54.917648,69.96757
21.4,1.2019376,-99.981777561,632304.836,-54.91551,69.962481
21.5,1.208127346,-99.981811712,632304.183,-54.913372,69.957386
21.6,1.214317092,-99.981839033,632303.53,-54.911238,69.952291
21.7,1.220506837,-99.981873184,632302.939,-54.9091,69.947202
21.8,1.226696582,-99.981900505,632302.287,-54.906962,69.942107
21.9,1.232886326,-99.981934656,632301.698,-54.904824,69.937018
22.0,1.239076178,-99.981961976,632301.047,-54.902686,69.931923
22.1,1.245265922,-99.981996127,632300.459,-54.900548,69.926835
22.2,1.251455665,-99.982023448,632299.809,-54.89841,69.921746
22.3,1.257645409,-99.982057599,632299.222,-54.896273,69.916651
22.4,1.263835151,-99.98208492,632298.572,-54.894135,69.911562
22.5,1.270024894,-99.982119071,632297.986,-54.891997,69.906474
22.6,1.276214636,-99.982146392,632297.338,-54.889859,69.901385
22.7,1.282404378,-99.982180542,632296.753,-54.887721,69.896297
22.8,1.288594226,-99.982207863,632296.168,-54.885583,69.891208
22.9,1.294783967,-99.982242014,632295.522,-54.883442,69.88612
23.0,1.300973708,-99.982269335,632294.938,-54.881304,69.881031
23.1,1.307163448,-99.982303486,632294.292,-54.879166,69.875943
23.2,1.313353188,-99.982330807,632293.71,-54.877029,69.870854
23.3,1.319543035,-99.982364958,632293.065,-54.874887,69.865766
23.4,1.325732774,-99.982392278,632292.483,-54.872749,69.860677
23.5,1.331922513,-99.982426429,632291.902,-54.870612,69.855589
23.6,1.338112359,-99.98245375,632291.259,-54.86847,69.850507
23.7,1.34430199,-99.982487901,632290.679,-54.866332,69.845419
23.8,1.350491835,-99.982522052,632290.036,-54.864195,69.84033
23.9,1.356681572,-99.982549373,632289.457,-54.862053,69.835249
24.0,1.362871416,-99.982583524,632288.878,-54.859915,69.83016
24.1,1.369061153,-99.982610844,632288.238,-54.857774,69.825079
24.2,1.375250889,-99.982644995,632287.66,-54.855636,69.81999
24.3,1.381440732,-99.982672316,632287.083,-54.853495,69.814908
24.4,1.387630468,-99.982706467,632286.443,-54.851357,69.80982
24.5,1.393820203,-99.982733788,632285.867,-54.849216,69.804738
24.6,1.400010045,-99.982767939,632285.291,-54.847075,69.799657
24.7,1.406199779,-99.98279526,632284.654,-54.844937,69.794575
24.8,1.41238962,-99.98282941,632284.079,-54.842796,69.789486
24.9,1.418579354,-99.982856731,632283.504,-54.840654,69.784405
25.0,1.424769194,-99.982890882,632282.868,-54.838513,69.779323
25.1,1.430958927,-99.982918203,632282.295,-54.836375,69.774241
25.2,1.437148659,-99.982952354,632281.722,-54.834234,69.76916
25.3,1.443338498,-99.982979675,632281.087,-54.832093,69.764078
25.4,1.44952823,-99.983013826,632280.515,-54.829951,69.758996
25.5,1.455718068,-99.983041146,632279.944,-54.82781,69.753915
25.6,1.461907799,-99.983075297,632279.373,-54.825669,69.74884
25.7,1.468097636,-99.983102618,632278.74,-54.823528,69.743758
25.8,1.474287474,-99.983136769,632278.171,-54.821386,69.738677
25.9,1.480477203,-99.98316409,632277.601,-54.819249,69.733595
26.0,1.486666932,-99.983198241,632277.032,-54.817104,69.72852
26.1,1.492856768,-99.983225561,632276.402,-54.814963,69.723438
26.2,1.499046604,-99.983259712,632275.834,-54.812821,69.718357
26.3,1.505236331,-99.983287033,632275.266,-54.81068,69.713282
26.4,1.511426166,-99.983321184,632274.7,-54.808539,69.7082
26.5,1.517616,-99.983348505,632274.071,-54.806398,69.703125
26.6,1.523805727,-99.983382656,632273.505,-54.804256,69.698051
26.7,1.52999556,-99.983409977,632272.939,-54.802115,69.692969
26.8,1.536185393,-99.983444127,632272.375,-54.79997,69.687894
26.9,1.542375118,-99.983471448,632271.81,-54.797829,69.682819
27.0,1.54856495,-99.983505599,632271.246,-54.795688,69.677745
27.1,1.554754782,-99.98353292,632270.62,-54.793547,69.672663
27.2,1.560944613,-99.983567071,632270.057,-54.791402,69.667588
27.3,1.567134337,-99.983594392,632269.495,-54.789261,69.662513
27.4,1.573324167,-99.983628543,632268.933,-54.787116,69.657438
27.5,1.579513997,-99.983655863,632268.372,-54.784975,69.652364
27.6,1.585703719,-99.983690014,632267.811,-54.782833,69.647289
27.7,1.591893548,-99.983717335,632267.188,-54.780689,69.642214
27.8,1.598083377,-99.983751486,632266.628,-54.778547,69.637139
27.9,1.604273205,-99.983778807,632266.068,-54.776403,69.632071
28.0,1.610463033,-99.983812958,632265.51,-54.774262,69.626996
28.1,1.616652753,-99.983840278,632264.951,-54.772117,69.621921
28.2,1.62284258,-99.983874429,632264.393,-54.769972,69.616847
28.3,1.629032406,-99.98390175,632263.836,-54.767831,69.611779
28.4,1.635222232,-99.983935901,632263.279,-54.765686,69.606704
28.5,1.641412057,-99.983963222,632262.722,-54.763542,69.601636
28.6,1.647601882,-99.983997373,632262.166,-54.7614,69.596561
28.7,1.653791707,-99.984024694,632261.611,-54.759256,69.591493
28.8,1.659981423,-99.984058845,632261.056,-54.757111,69.586418
28.9,1.666171247,-99.984086165,632260.501,-54.754966,69.58135
29.0,1.67236107,-99.984120316,632259.885,-54.752822,69.576282
29.1,1.678550893,-99.984147637,632259.331,-54.75068,69.571207
29.2,1.684740715,-99.984181788,632258.778,-54.748536,69.566139
29.3,1.690930537,-99.984209109,632258.226,-54.746391,69.561071
29.4,1.697120358,-99.984236429,632257.674,-54.744246,69.556003
29.5,1.703310286,-99.98427058,632257.122,-54.742102,69.550935
29.6,1.709499999,-99.984297901,632256.571,-54.739957,69.545867
29.7,1.715689819,-99.984332052,632256.021,-54.737812,69.540799
29.8,1.721879638,-99.984359373,632255.47,-54.735668,69.535731
29.9,1.728069564,-99.984393524,632254.921,-54.733523,69.530663
30.0,1.734259383,-99.984420845,632254.372,-54.731378,69.525595
30.1,1.740449201,-99.984454995,632253.886,-54.729233,69.520527
30.2,1.746639018,-99.984482316,632253.338,-54.727089,69.515459
30.3,1.752828835,-99.984516467,632252.79,-54.724941,69.510391
30.4,1.759018651,-99.984543788,632252.243,-54.722796,69.50533
30.5,1.765208467,-99.984577939,632251.696,-54.720651,69.500262
30.6,1.771398283,-99.98460526,632251.15,-54.718507,69.495194
30.7,1.777588098,-99.984639411,632250.605,-54.716359,69.490133
30.8,1.783778019,-99.984666731,632250.06,-54.714214,69.485065
30.9,1.789967833,-99.984700882,632249.515,-54.712069,69.480004
31.0,1.796157647,-99.984728203,632248.971,-54.709921,69.474936
31.1,1.802347352,-99.984762354,632248.427,-54.707776,69.469875
31.2,1.808537272,-99.984789675,632247.884,-54.705632,69.464813
31.3,1.814727191,-99.984823826,632247.342,-54.703484,69.459745
31.4,1.820916895,-99.984851146,632246.862,-54.701339,69.454684
31.5,1.827106813,-99.984885297,632246.32,-54.699191,69.449623
31.6,1.833296731,-99.984912618,632245.779,-54.697046,69.444562
31.7,1.839486434,-99.984946769,632245.238,-54.694898,69.439494
31.8,1.84567635,-99.98497409,632244.698,-54.692753,69.434433
31.9,1.851866267,-99.985008241,632244.159,-54.690605,69.429372
32.0,1.858055967,-99.985035562,632243.682,-54.688457,69.42431
32.1,1.864245883,-99.985069712,632243.143,-54.686313,69.419249
32.2,1.870435797,-99.985097033,632242.605,-54.684164,69.414188
32.3,1.876625497,-99.985131184,632242.067,-54.682016,69.409134
32.4,1.88281541,-99.985158505,632241.53,-54.679872,69.404072
32.5,1.889005323,-99.985185826,632240.994,-54.677724,69.399011
32.6,1.895195021,-99.985219977,632240.52,-54.675576,69.39395
32.7,1.901384933,-99.985247297,632239.984,-54.673427,69.388889
32.8,1.907574844,-99.985281448,632239.449,-54.671279,69.383835
32.9,1.913764541,-99.985308769,632238.914,-54.669135,69.378773
33.0,1.919954451,-99.98534292,632238.442,-54.666987,69.373719
33.1,1.926144361,-99.985370241,632237.909,-54.664838,69.368658
33.2,1.932334055,-99.985404392,632237.375,-54.66269,69.363604
33.3,1.938523964,-99.985431713,632236.843,-54.660542,69.358542
33.4,1.944713872,-99.985465863,632236.373,-54.658394,69.353488
33.5,1.95090378,-99.985493184,632235.841,-54.656246,69.348427
33.6,1.957093687,-99.985527335,632235.31,-54.654098,69.343373
33.7,1.963283379,-99.985554656,632234.779,-54.65195,69.338318
33.8,1.969473285,-99.985588807,632234.311,-54.649802,69.333264
33.9,1.97566319,-99.985616128,632233.782,-54.64765,69.328203
34.0,1.981853095,-99.985650279,632233.252,-54.645502,69.323148
34.1,1.988042785,-99.985677599,632232.786,-54.643354,69.318094
34.2,1.994232688,-99.98571175,632232.258,-54.641206,69.31304
34.3,2.000422592,-99.985739071,632231.73,-54.639058,69.307985
34.4,2.006612494,-99.985773222,632231.203,-54.636906,69.302931
34.5,2.012802396,-99.985800543,632230.738,-54.634758,69.297877
34.6,2.018992083,-99.985827863,632230.212,-54.63261,69.292822
34.7,2.025181984,-99.985862014,632229.749,-54.630459,69.287775
34.8,2.031371885,-99.985889335,632229.223,-54.628311,69.282721
34.9,2.037561784,-99.985923486,632228.698,-54.626163,69.277666
35.0,2.043751684,-99.985950807,632228.237,-54.624011,69.272612
35.1,2.049941582,-99.985984958,632227.713,-54.621863,69.267564
35.2,2.056131266,-99.986012279,632227.189,-54.619711,69.26251
35.3,2.062321163,-99.98604643,632226.729,-54.617563,69.257456
35.4,2.06851106,-99.98607375,632226.207,-54.615412,69.252408
35.5,2.074700956,-99.986107901,632225.747,-54.613264,69.247354
35.6,2.080890852,-99.986135222,632225.226,-54.611112,69.242306
35.7,2.087080747,-99.986169373,632224.705,-54.608964,69.237259
35.8,2.093270642,-99.986196694,632224.247,-54.606813,69.232204
35.9,2.099460536,-99.986224014,632223.727,-54.604661,69.227157
36.0,2.105650215,-99.986258165,632223.27,-54.602513,69.222109
36.1,2.111840107,-99.986285486,632222.751,-54.600361,69.217055
36.2,2.11803,-99.986319637,632222.295,-54.59821,69.212008
36.3,2.124219891,-99.986346958,632221.778,-54.596058,69.20696
36.4,2.130409782,-99.986381109,632221.26,-54.59391,69.201913
36.5,2.136599673,-99.98640843,632220.806,-54.591759,69.196865
36.6,2.142789563,-99.986442581,632220.289,-54.589607,69.191818
36.7,2.148979452,-99.986469901,632219.836,-54.587456,69.18677
36.8,2.15516934,-99.986504052,632219.32,-54.585304,69.181723
36.9,2.161359228,-99.986531373,632218.868,-54.583153,69.176675
37.0,2.167549116,-99.986565524,632218.353,-54.581001,69.171627
37.1,2.173739003,-99.986592845,632217.902,-54.57885,69.166587
37.2,2.179928889,-99.986620165,632217.388,-54.576698,69.161539
37.3,2.186118774,-99.986654316,632216.938,-54.574547,69.156492
37.4,2.192308659,-99.986681637,632216.425,-54.572395,69.151444
37.5,2.198498544,-99.986715788,632215.976,-54.570244,69.146404
37.6,2.204688427,-99.986743109,632215.527,-54.568092,69.141356
37.7,2.210878311,-99.98677726,632215.016,-54.565941,69.136315
37.8,2.217068193,-99.986804581,632214.568,-54.563789,69.131268
37.9,2.223258075,-99.986838731,632214.058,-54.561638,69.126227
38.0,2.229447956,-99.986866052,632213.611,-54.559483,69.12118
38.1,2.235637837,-99.986900203,632213.102,-54.557331,69.116139
38.2,2.241827717,-99.986927524,632212.656,-54.55518,69.111098
38.3,2.248017596,-99.986954845,632212.21,-54.553028,69.106051
38.4,2.254207475,-99.986988996,632211.703,-54.550873,69.10101
38.5,2.260397353,-99.987016316,632211.258,-54.548722,69.095969
38.6,2.26658723,-99.987050467,632210.752,-54.54657,69.090929
38.7,2.272777107,-99.987077788,632210.308,-54.544415,69.085888
38.8,2.278966983,-99.987111939,632209.865,-54.542264,69.080847
38.9,2.285156859,-99.98713926,632209.36,-54.540109,69.075807
39.0,2.291346734,-99.987173411,632208.918,-54.537957,69.070766
39.1,2.297536608,-99.987200732,632208.414,-54.535806,69.065725
39.2,2.303726481,-99.987234882,632207.973,-54.533651,69.060685
39.3,2.309916354,-99.987262203,632207.532,-54.531496,69.055644
39.4,2.316106441,-99.987289524,632207.029,-54.529345,69.050603
39.5,2.322296313,-99.987323675,632206.59,-54.52719,69.045563
39.6,2.328486184,-99.987350996,632206.151,-54.525038,69.040529
39.7,2.334676054,-99.987385147,632205.649,-54.522883,69.035488
39.8,2.340865924,-99.987412467,632205.211,-54.520728,69.030447
39.9,2.347055793,-99.987446618,632204.774,-54.518577,69.025414
40.0,2.353245661,-99.987473939,632204.337,-54.516422,69.020373
40.1,2.359435529,-99.98750809,632203.837,-54.514267,69.015339
40.2,2.365625611,-99.987535411,632203.401,-54.512112,69.010298
40.3,2.371815477,-99.987562732,632202.966,-54.509961,69.005265
40.4,2.378005343,-99.987596882,632202.468,-54.507806,69.000231
40.5,2.384195208,-99.987624203,632202.033,-54.505651,68.99519
40.6,2.390385072,-99.987658354,632201.599,-54.503496,68.990156
40.7,2.396574936,-99.987685675,632201.165,-54.501341,68.985122
40.8,2.402765013,-99.987719826,632200.67,-54.499186,68.980089
40.9,2.408954876,-99.987747147,632200.237,-54.497031,68.975048
41.0,2.415144737,-99.987774467,632199.805,-54.494876,68.970014
41.1,2.421334598,-99.987808618,632199.373,-54.492721,68.96498
41.2,2.427524459,-99.987835939,632198.942,-54.490566,68.959946
41.3,2.433714533,-99.98787009,632198.448,-54.488411,68.954912
41.4,2.439904392,-99.987897411,632198.018,-54.486256,68.949879
