# satellite_orbit.csv ¡X generated by run_sgp4.py
# coord_note: sat_lat_deg is GEODETIC (WGS72), converted from ephem geocentric
# coord_note: sat_alt_m   is height above WGS72 ellipsoid
# coord_note: elevation_deg/azimuth_deg are from ephem observer (correct)
# satellite : iridium-75 45
# tle_file  : 2D/data/tle/iridium.txt
# start_utc : 2000/01/01 00:00:00
# observer  : lat=35.676 lon=139.65
# window_start_s : 0.0
# window_end_s   : 1030.0
# step_ms   : 100.0
# rows      : 10301
time_s,sat_lat_deg,sat_lon_deg,sat_alt_m,elevation_deg,azimuth_deg
0.0,32.716676207,142.336292869,639907.571,53.88298,142.223581
0.1,32.722845866,142.336429473,639910.783,53.920816,142.165716
0.2,32.729012093,142.336552416,639913.995,53.958655,142.1077
0.3,32.735181737,142.336675359,639917.145,53.996494,142.049521
0.4,32.741351373,142.336811963,639920.358,54.034333,141.991204
0.5,32.747521004,142.336934907,639923.509,54.072169,141.932711
0.6,32.753687201,142.33705785,639926.722,54.110009,141.87408
0.7,32.759856815,142.337194454,639929.936,54.147844,141.815286
0.8,32.766026423,142.337317397,639933.087,54.18568,141.756328
0.9,32.772196022,142.337440341,639936.301,54.223516,141.697219
1.0,32.778362192,142.337576944,639939.452,54.261348,141.637961
1.1,32.784531776,142.337699888,639942.667,54.299181,141.578538
1.2,32.790701353,142.337836492,639945.882,54.337013,141.518951
1.3,32.7968675,142.337959435,639949.033,54.374842,141.459201
1.4,32.803037063,142.338082378,639952.248,54.412668,141.3993
1.5,32.809206617,142.338218982,639955.464,54.450493,141.339236
1.6,32.815376166,142.338341926,639958.617,54.488316,141.279021
1.7,32.821542283,142.338478529,639961.832,54.526138,141.218628
1.8,32.827711815,142.338601473,639965.048,54.563953,141.158085
1.9,32.833881342,142.338724416,639968.201,54.601768,141.097365
2.0,32.84005086,142.33886102,639971.418,54.63958,141.036494
2.1,32.846216947,142.338983963,639974.633,54.677389,140.97546
2.2,32.852386452,142.339120567,639977.788,54.715194,140.914261
2.3,32.858555947,142.33924351,639981.005,54.752992,140.852885
2.4,32.864722012,142.339380114,639984.221,54.790791,140.791359
2.5,32.870891495,142.339503058,639987.376,54.828582,140.729668
2.6,32.877060968,142.339639661,639990.594,54.86637,140.667801
2.7,32.883230434,142.339762605,639993.812,54.904155,140.605769
2.8,32.889396471,142.339899209,639996.966,54.941936,140.543573
2.9,32.895565922,142.340022152,640000.184,54.97971,140.481213
3.0,32.901735366,142.340158756,640003.403,55.017478,140.418676
3.1,32.907904805,142.340281699,640006.559,55.055242,140.355975
3.2,32.91407081,142.340404643,640009.777,55.093003,140.293096
3.3,32.920240232,142.340541246,640012.996,55.130756,140.230067
3.4,32.926409648,142.34067785,640016.153,55.168503,140.166847
3.5,32.932575631,142.340800794,640019.371,55.206244,140.103463
3.6,32.938745031,142.340937397,640022.591,55.243977,140.039915
3.7,32.944914423,142.341060341,640025.811,55.281707,139.976189
3.8,32.95108381,142.341196945,640028.969,55.319427,139.912286
3.9,32.957249763,142.341319888,640032.188,55.35714,139.848219
4.0,32.963419133,142.341456492,640035.408,55.394849,139.783974
4.1,32.969588498,142.341579435,640038.566,55.432548,139.719552
4.2,32.975757853,142.341716039,640041.787,55.470241,139.654966
4.3,32.981923777,142.341838982,640045.007,55.507926,139.590202
4.4,32.988093118,142.341975586,640048.229,55.545602,139.525247
4.5,32.994262452,142.34211219,640051.388,55.58327,139.460128
4.6,33.000428354,142.342235133,640054.608,55.620928,139.394831
4.7,33.006597672,142.342371737,640057.83,55.65858,139.329357
4.8,33.012766983,142.342494681,640061.053,55.696221,139.263705
4.9,33.018936288,142.342631284,640064.212,55.733855,139.197876
5.0,33.025102161,142.342754228,640067.434,55.771476,139.131855
5.1,33.031271449,142.342890831,640070.657,55.80909,139.06567
5.2,33.03744073,142.343027435,640073.88,55.846697,138.999295
5.3,33.043606582,142.343150379,640077.039,55.88429,138.932741
5.4,33.049775848,142.343286982,640080.262,55.921873,138.86601
5.5,33.055945107,142.343423586,640083.486,55.959446,138.799102
5.6,33.062114359,142.34354653,640086.71,55.997009,138.732002
5.7,33.06828018,142.343683133,640089.933,56.034561,138.664725
5.8,33.074449418,142.343806077,640093.094,56.0721,138.597256
5.9,33.080618647,142.343942681,640096.319,56.109628,138.52961
6.0,33.086784446,142.344079284,640099.542,56.147147,138.461772
6.1,33.09295366,142.344202228,640102.767,56.184651,138.393757
6.2,33.099122867,142.344338832,640105.992,56.222145,138.325565
6.3,33.105292068,142.344475435,640109.154,56.259626,138.257167
6.4,33.111457837,142.344598379,640112.379,56.297093,138.188592
6.5,33.117627022,142.344734983,640115.604,56.334547,138.119826
6.6,33.123796199,142.344871586,640118.83,56.37199,138.050882
6.7,33.129961946,142.34500819,640122.055,56.409419,137.981733
6.8,33.136131108,142.345131134,640125.281,56.446831,137.912407
6.9,33.142300265,142.345267737,640128.445,56.484234,137.842889
7.0,33.148465989,142.345404341,640131.67,56.521622,137.77318
7.1,33.15463513,142.345527285,640134.897,56.558993,137.70328
7.2,33.160804263,142.345663888,640138.124,56.596351,137.633175
7.3,33.166973388,142.345800492,640141.351,56.633695,137.562892
7.4,33.173139083,142.345937096,640144.577,56.671022,137.492418
7.5,33.179308195,142.346060039,640147.742,56.708335,137.421753
7.6,33.185477298,142.346196643,640150.97,56.745632,137.350883
7.7,33.19164297,142.346333247,640154.197,56.782914,137.279822
7.8,33.197812059,142.346469851,640157.425,56.820176,137.208569
7.9,33.203981139,142.346592794,640160.653,56.857428,137.137126
8.0,33.210150213,142.346729398,640163.882,56.89466,137.065477
8.1,33.216315856,142.346866002,640167.11,56.931874,136.993637
8.2,33.222484916,142.347002605,640170.276,56.969071,136.921592
8.3,33.228653967,142.347125549,640173.505,57.006251,136.849356
8.4,33.234819587,142.347262153,640176.733,57.043414,136.776929
8.5,33.240988624,142.347398756,640179.963,57.08056,136.704296
8.6,33.247157653,142.34753536,640183.193,57.117686,136.631459
8.7,33.253323251,142.347671964,640186.421,57.154794,136.558417
8.8,33.259492265,142.347794907,640189.652,57.191882,136.485184
8.9,33.265661271,142.347931511,640192.882,57.228953,136.411746
9.0,33.271830271,142.348068115,640196.112,57.266003,136.338116
9.1,33.27799584,142.348204719,640199.28,57.303033,136.264268
9.2,33.284164825,142.348341322,640202.51,57.340046,136.190229
9.3,33.290333802,142.348477926,640205.742,57.377038,136.115985
9.4,33.296499348,142.34861453,640208.972,57.414003,136.041536
9.5,33.30266831,142.348737473,640212.203,57.450955,135.966868
9.6,33.308837264,142.348874077,640215.435,57.487885,135.892009
9.7,33.315002788,142.349010681,640218.666,57.524796,135.816946
9.8,33.321171728,142.349147285,640221.898,57.561679,135.741663
9.9,33.32734066,142.349283889,640225.13,57.598541,135.66619
10.0,33.333509585,142.349420492,640228.363,57.635383,135.590498
10.1,33.339675079,142.349557096,640231.594,57.672205,135.5146
10.2,33.345843989,142.3496937,640234.827,57.708999,135.438485
10.3,33.352012891,142.349816643,640238.06,57.745773,135.362178
10.4,33.358178363,142.349953247,640241.292,57.782526,135.285653
10.5,33.364347252,142.350089851,640244.463,57.819252,135.208909
10.6,33.370516132,142.350226455,640247.697,57.855957,135.13196
10.7,33.376681581,142.350363058,640250.93,57.892636,135.054792
10.8,33.382850447,142.350499662,640254.164,57.929286,134.97742
10.9,33.389019304,142.350636266,640257.398,57.965917,134.899842
11.0,33.395184732,142.35077287,640260.631,58.002527,134.822033
11.1,33.401353574,142.350909474,640263.866,58.039102,134.744019
11.2,33.40752241,142.351046077,640267.101,58.075657,134.665786
11.3,33.413687815,142.351182681,640270.335,58.112185,134.587348
11.4,33.419856635,142.351319285,640273.57,58.148686,134.508691
11.5,33.426025448,142.351455889,640276.805,58.185159,134.429802
11.6,33.432194254,142.351592492,640280.041,58.221612,134.350709
11.7,33.438359629,142.351729096,640283.276,58.25803,134.271397
11.8,33.44452842,142.3518657,640286.512,58.294421,134.191866
11.9,33.450697203,142.352002304,640289.748,58.330785,134.112117
12.0,33.456862556,142.352138908,640292.983,58.367122,134.032149
12.1,33.463031324,142.352275511,640296.22,58.403431,133.951949
12.2,33.469200085,142.352412115,640299.457,58.439713,133.871544
12.3,33.475365415,142.352548719,640302.693,58.475968,133.790907
12.4,33.481534161,142.352685323,640305.93,58.512188,133.710051
12.5,33.4877029,142.352821927,640309.167,58.548382,133.628976
12.6,33.493868208,142.35295853,640312.404,58.584541,133.54767
12.7,33.500036931,142.353095134,640315.641,58.620672,133.466145
12.8,33.506205647,142.353231738,640318.879,58.656777,133.384401
12.9,33.512370933,142.353368342,640322.116,58.69284,133.302425
13.0,33.518539634,142.353504945,640325.355,58.728883,133.220217
13.1,33.524708327,142.353641549,640328.656,58.764892,133.13779
13.2,33.530877013,142.353778153,640331.894,58.800866,133.055145
13.3,33.537042269,142.353914757,640335.132,58.836807,132.972267
13.4,33.54321094,142.354051361,640338.371,58.87272,132.889158
13.5,33.549379604,142.354187964,640341.611,58.908592,132.805816
13.6,33.555544837,142.354324568,640344.849,58.944437,132.722255
13.7,33.561713486,142.354461172,640348.089,58.980248,132.638449
13.8,33.567882128,142.354611436,640351.329,59.016024,132.554424
13.9,33.574047339,142.35474804,640354.568,59.051767,132.470167
14.0,33.580215965,142.354884644,640357.808,59.087475,132.385677
14.1,33.586384585,142.355021247,640361.048,59.123149,132.300969
14.2,33.592549773,142.355157851,640364.288,59.158782,132.216015
14.3,33.598718377,142.355294455,640367.529,59.194388,132.130829
14.4,33.604886974,142.355431059,640370.77,59.229952,132.045411
14.5,33.61105214,142.355567663,640374.01,59.265476,131.959747
14.6,33.617220721,142.355717927,640377.314,59.300973,131.873864
14.7,33.623389295,142.355854531,640380.555,59.336428,131.787735
14.8,33.629554439,142.355991134,640383.796,59.371843,131.701374
14.9,33.635722998,142.356127738,640387.038,59.407223,131.614781
15.0,33.64189155,142.356264342,640390.28,59.442569,131.527942
15.1,33.648056671,142.356400946,640393.521,59.477868,131.440871
15.2,33.654225208,142.35655121,640396.764,59.513132,131.353554
15.3,33.660393738,142.356687814,640400.007,59.548362,131.266004
15.4,33.666558837,142.356824417,640403.249,59.583545,131.178223
15.5,33.67272735,142.356961021,640406.554,59.618693,131.090195
15.6,33.678895857,142.357097625,640409.798,59.6538,131.001922
15.7,33.685060933,142.357247889,640413.04,59.688866,130.913403
15.8,33.691229425,142.357384493,640416.284,59.723884,130.824651
15.9,33.69739791,142.357521097,640419.528,59.758869,130.735654
16.0,33.703562964,142.3576577,640422.771,59.793812,130.646424
16.1,33.709731434,142.357794304,640426.015,59.828707,130.556935
16.2,33.715899894,142.357944568,640429.322,59.863569,130.467214
16.3,33.722064926,142.358081172,640432.565,59.898382,130.377246
16.4,33.728233373,142.358217776,640435.81,59.933155,130.28702
16.5,33.734401813,142.35835438,640439.055,59.967879,130.196561
16.6,33.740566822,142.358504644,640442.3,60.002563,130.105856
16.7,33.746735247,142.358641248,640445.545,60.037199,130.014905
16.8,33.752903663,142.358777852,640448.853,60.071794,129.923694
16.9,33.759068649,142.358928116,640452.098,60.106341,129.832252
17.0,33.765237052,142.359064719,640455.344,60.140847,129.74055
17.1,33.771405447,142.359201323,640458.59,60.175305,129.648602
17.2,33.777570411,142.359337927,640461.835,60.209716,129.556408
17.3,33.783738791,142.359488191,640465.082,60.244078,129.463968
17.4,33.789907162,142.359624795,640468.391,60.2784,129.371269
17.5,33.796072103,142.359761399,640471.637,60.312667,129.278324
17.6,33.802240461,142.359911663,640474.884,60.346893,129.185119
17.7,33.808408811,142.360048267,640478.131,60.381065,129.091668
17.8,33.81457373,142.36018487,640481.378,60.415195,128.997972
17.9,33.820742064,142.360335135,640484.688,60.449271,128.904016
18.0,33.826910391,142.360471738,640487.936,60.483299,128.8098
18.1,33.833075288,142.360608342,640491.183,60.517279,128.715338
18.2,33.8392436,142.360758606,640494.431,60.551205,128.620617
18.3,33.845411905,142.36089521,640497.68,60.585083,128.525637
18.4,33.851576778,142.361031814,640500.99,60.618906,128.43041
18.5,33.857745068,142.361182078,640504.238,60.652681,128.334924
18.6,33.86391335,142.361318682,640507.487,60.686408,128.239179
18.7,33.870078202,142.361468946,640510.736,60.720081,128.143173
18.8,33.876246468,142.36160555,640514.047,60.753699,128.046922
18.9,33.882411305,142.361742154,640517.296,60.787263,127.950398
19.0,33.888579558,142.361892418,640520.546,60.820779,127.853628
19.1,33.894747803,142.362029022,640523.796,60.854233,127.756598
19.2,33.900912616,142.362179286,640527.107,60.887639,127.659296
19.3,33.907080846,142.362315889,640530.357,60.920991,127.561747
19.4,33.913249068,142.362466154,640533.608,60.954288,127.463925
19.5,33.91941386,142.362602757,640536.858,60.987524,127.365857
19.6,33.925582066,142.362739361,640540.171,61.020712,127.267516
19.7,33.931750266,142.362889625,640543.422,61.053838,127.168915
19.8,33.937915035,142.363026229,640546.672,61.08691,127.070055
19.9,33.94408322,142.363176493,640549.924,61.119927,126.970935
20.0,33.950251396,142.363313097,640553.238,61.152883,126.871542
20.1,33.956416143,142.363463361,640556.489,61.185777,126.77189
20.2,33.962584306,142.363599965,640559.741,61.218617,126.671978
20.3,33.968752459,142.363750229,640563.055,61.251402,126.571793
20.4,33.974917184,142.363886833,640566.307,61.284125,126.471348
20.5,33.981085323,142.364037097,640569.559,61.316787,126.370644
20.6,33.987253456,142.364173701,640572.812,61.349388,126.269666
20.7,33.993418156,142.364323965,640576.126,61.381933,126.168415
20.8,33.999586274,142.364460569,640579.379,61.414418,126.066905
20.9,34.00575096,142.364610833,640582.631,61.446834,125.965135
21.0,34.011919061,142.364747437,640585.948,61.479195,125.863092
21.1,34.018087156,142.364897701,640589.201,61.511488,125.760776
21.2,34.024251821,142.365034305,640592.454,61.543727,125.6582
21.3,34.030419899,142.365184569,640595.771,61.575897,125.555351
21.4,34.036587971,142.365321173,640599.025,61.608006,125.452229
21.5,34.042752613,142.365471437,640602.278,61.640046,125.348834
21.6,34.048920669,142.365608041,640605.595,61.672025,125.245179
21.7,34.055088718,142.365758305,640608.85,61.703943,125.141251
21.8,34.061253338,142.365908569,640612.104,61.735792,125.037049
21.9,34.067421371,142.366045173,640615.422,61.767573,124.932575
22.0,34.073585975,142.366195437,640618.676,61.799292,124.827841
22.1,34.079753995,142.366332041,640621.931,61.830943,124.72282
22.2,34.085922006,142.366482305,640625.25,61.862526,124.617539
22.3,34.092086587,142.366618909,640628.504,61.89404,124.511985
22.4,34.098254584,142.366769173,640631.76,61.925493,124.406145
22.5,34.104422572,142.366919437,640635.079,61.956871,124.300045
22.6,34.110587132,142.367056041,640638.335,61.988181,124.193671
22.7,34.116755106,142.367206305,640641.591,62.019422,124.087025
22.8,34.122923072,142.367356569,640644.911,62.050595,123.980091
22.9,34.129087608,142.367493173,640648.166,62.0817,123.872898
23.0,34.135255559,142.367643437,640651.486,62.112729,123.765418
23.1,34.14142008,142.367793701,640654.742,62.143691,123.657665
23.2,34.147588017,142.367930305,640658.0,62.174577,123.549653
23.3,34.153755945,142.368080569,640661.32,62.205395,123.44134
23.4,34.159920444,142.368217173,640664.577,62.236144,123.332767
23.5,34.166088358,142.368367437,640667.835,62.266812,123.223921
23.6,34.172256264,142.368517701,640671.156,62.297411,123.114788
23.7,34.17842074,142.368667965,640674.413,62.327935,123.005382
23.8,34.184588631,142.368804569,640677.734,62.358384,122.895703
23.9,34.190756515,142.368954833,640680.993,62.388765,122.785751
24.0,34.196920967,142.369105098,640684.314,62.419063,122.675511
24.1,34.203088836,142.369241701,640687.573,62.449287,122.564999
24.2,34.209253275,142.369391965,640690.831,62.479435,122.4542
24.3,34.215421128,142.36954223,640694.153,62.509509,122.343141
24.4,34.221588974,142.369678833,640697.413,62.5395,122.231795
24.5,34.227753389,142.369829098,640700.734,62.569423,122.120162
24.6,34.23392122,142.369979362,640703.994,62.599257,122.008257
24.7,34.240089044,142.370129626,640707.255,62.629023,121.896078
24.8,34.246253436,142.37026623,640710.577,62.658701,121.783612
24.9,34.252421245,142.370416494,640713.837,62.688303,121.670873
25.0,34.258585622,142.370566758,640717.16,62.71783,121.55786
25.1,34.264753416,142.370717022,640720.421,62.747268,121.444561
25.2,34.270921201,142.370867286,640723.744,62.776631,121.330975
25.3,34.277085557,142.37100389,640727.005,62.805912,121.217116
25.4,34.283253327,142.371154154,640730.329,62.835111,121.102983
25.5,34.28942109,142.371304418,640733.59,62.864228,120.988564
25.6,34.295585422,142.371454683,640736.914,62.893256,120.873871
25.7,34.301753171,142.371591286,640740.176,62.922209,120.758892
25.8,34.307917489,142.371741551,640743.437,62.951074,120.643626
25.9,34.314085221,142.371891815,640746.762,62.979856,120.528086
26.0,34.320252947,142.372042079,640750.025,63.008557,120.412274
26.1,34.326417241,142.372192343,640753.349,63.037168,120.296174
26.2,34.332584952,142.372342607,640756.612,63.065698,120.179788
26.3,34.338749231,142.372479211,640759.936,63.094132,120.063128
26.4,34.344916927,142.372629475,640763.2,63.122491,119.946195
26.5,34.351084613,142.372779739,640766.526,63.150754,119.828975
26.6,34.357248871,142.372930003,640769.789,63.178936,119.711469
26.7,34.363416543,142.373080268,640773.115,63.207028,119.593689
26.8,34.369584209,142.373230532,640776.379,63.235032,119.475622
26.9,34.375748442,142.373380796,640779.705,63.262947,119.357283
27.0,34.381916093,142.3735174,640782.969,63.290766,119.238656
27.1,34.388080312,142.373667664,640786.295,63.318504,119.119756
27.2,34.394247947,142.373817928,640789.56,63.346145,119.000569
27.3,34.400415573,142.373968192,640792.888,63.373698,118.881095
27.4,34.406579771,142.374118456,640796.152,63.401163,118.761349
27.5,34.412747382,142.374268721,640799.479,63.428531,118.641328
27.6,34.418911564,142.374418985,640802.744,63.455811,118.521021
27.7,34.425079161,142.374569249,640806.072,63.482995,118.400428
27.8,34.431246751,142.374719513,640809.338,63.510084,118.279561
27.9,34.437410909,142.374869777,640812.665,63.537083,118.15842
28.0,34.443578482,142.375020041,640815.994,63.563981,118.036993
28.1,34.449742627,142.375170306,640819.26,63.590789,117.915279
28.2,34.455910186,142.37532057,640822.589,63.617502,117.793292
28.3,34.462077738,142.375470834,640825.855,63.644119,117.671032
28.4,34.468241858,142.375607438,640829.184,63.670641,117.548485
28.5,34.474409395,142.375757702,640832.451,63.697067,117.42565
28.6,34.480576924,142.375907966,640835.781,63.723391,117.302557
28.7,34.486741023,142.37605823,640839.047,63.749618,117.179176
28.8,34.492908536,142.376208494,640842.377,63.775751,117.055509
28.9,34.499072619,142.376358758,640845.707,63.801781,116.931568
29.0,34.505240118,142.376509023,640848.975,63.827708,116.807354
29.1,34.511407608,142.376659287,640852.305,63.853547,116.682854
29.2,34.51757167,142.376809551,640855.573,63.879276,116.55808
29.3,34.523739145,142.376959815,640858.904,63.90491,116.433033
29.4,34.529903192,142.377110079,640862.171,63.930434,116.307712
29.5,34.536070652,142.377274004,640865.503,63.955863,116.182105
29.6,34.542238104,142.377424268,640868.834,63.981189,116.056225
29.7,34.548402128,142.377574532,640872.102,64.006413,115.930071
29.8,34.554569565,142.377724796,640875.434,64.031534,115.803631
29.9,34.560733574,142.37787506,640878.703,64.056553,115.676931
30.0,34.566900996,142.378025325,640882.035,64.081463,115.549944
30.1,34.573068411,142.378175589,640885.368,64.10627,115.422684
30.2,34.579232397,142.378325853,640888.637,64.130975,115.29515
30.3,34.585399796,142.378476117,640891.97,64.155571,115.167344
30.4,34.591563766,142.378626381,640895.301,64.180057,115.039264
30.5,34.597731152,142.378776645,640898.572,64.204441,114.910911
30.6,34.603898528,142.37892691,640901.906,64.228722,114.782285
30.7,34.610062477,142.379077174,640905.175,64.252887,114.653386
30.8,34.616229838,142.379241098,640908.509,64.27695,114.524213
30.9,34.62239377,142.379391362,640911.842,64.300903,114.394774
31.0,34.628561118,142.379541627,640915.114,64.324748,114.265062
31.1,34.634725034,142.379691891,640918.447,64.348476,114.135077
31.2,34.640892366,142.379842155,640921.781,64.372101,114.004825
31.3,34.647059691,142.379992419,640925.053,64.395618,113.8743
31.4,34.653223585,142.380142683,640928.387,64.419018,113.743509
31.5,34.659390893,142.380306608,640931.722,64.442309,113.612445
31.6,34.665554773,142.380456872,640934.993,64.465484,113.481121
31.7,34.671722067,142.380607136,640938.329,64.488549,113.349523
31.8,34.677889354,142.3807574,640941.602,64.511506,113.21766
31.9,34.68405321,142.380907664,640944.936,64.534346,113.08553
32.0,34.690220481,142.381057929,640948.272,64.55707,112.95314
32.1,34.696384321,142.381221853,640951.607,64.579678,112.820477
32.2,34.702551578,142.381372117,640954.88,64.602176,112.687555
32.3,34.708718826,142.381522381,640958.217,64.624559,112.554366
32.4,34.714882644,142.381672646,640961.552,64.646825,112.420918
32.5,34.721049879,142.38182291,640964.826,64.668969,112.28721
32.6,34.727213681,142.381986834,640968.162,64.691003,112.153236
32.7,34.733380899,142.382137098,640971.499,64.712921,112.019002
32.8,34.739544688,142.382287363,640974.773,64.734716,111.884502
32.9,34.745711891,142.382437627,640978.11,64.756395,111.74975
33.0,34.751879086,142.382601551,640981.448,64.777951,111.614737
33.1,34.758042852,142.382751815,640984.722,64.799391,111.479465
33.2,34.764210032,142.38290208,640988.06,64.820715,111.343941
33.3,34.770373781,142.383052344,640991.397,64.841916,111.208157
33.4,34.776540946,142.383216268,640994.735,64.862994,111.072113
33.5,34.782708104,142.383366533,640998.011,64.883956,110.935823
33.6,34.788871831,142.383516797,641001.348,64.904788,110.799274
33.7,34.795038973,142.383680721,641004.687,64.925504,110.662472
33.8,34.801202686,142.383830985,641007.962,64.946097,110.525418
33.9,34.807369813,142.38398125,641011.302,64.966567,110.388117
34.0,34.81353351,142.384131514,641014.64,64.986914,110.250557
34.1,34.819700621,142.384295438,641017.979,65.007138,110.112751
34.2,34.825867726,142.384445702,641021.256,65.027239,109.974699
34.3,34.8320314,142.384595967,641024.595,65.047211,109.836402
34.4,34.838198489,142.384759891,641027.935,65.067059,109.697851
34.5,34.844362148,142.384910155,641031.274,65.086778,109.559062
34.6,34.850529222,142.385060419,641034.552,65.106374,109.42002
34.7,34.856692866,142.385224344,641037.891,65.125847,109.280745
34.8,34.862859924,142.385374608,641041.232,65.14519,109.141218
34.9,34.869026975,142.385538533,641044.573,65.164403,109.001452
35.0,34.875190597,142.385688797,641047.85,65.183494,108.861447
35.1,34.881357633,142.385839061,641051.191,65.202454,108.721203
35.2,34.887521238,142.386002986,641054.532,65.221278,108.580719
35.3,34.893688258,142.38615325,641057.873,65.239979,108.439997
35.4,34.89985185,142.386317174,641061.151,65.258551,108.299036
35.5,34.906018855,142.386467438,641064.493,65.276992,108.157849
35.6,34.912185853,142.386617703,641067.835,65.295304,108.016416
35.7,34.91834942,142.386781627,641071.176,65.313479,107.874758
35.8,34.924516403,142.386931891,641074.519,65.331531,107.732867
35.9,34.930679956,142.387095816,641077.798,65.349447,107.590745
36.0,34.936846924,142.38724608,641081.14,65.367226,107.448397
36.1,34.943010461,142.387410005,641084.482,65.384882,107.305817
36.2,34.949177413,142.387560269,641087.825,65.402394,107.163011
36.3,34.955344357,142.387710533,641091.169,65.419777,107.01998
36.4,34.961507873,142.387874457,641094.448,65.43703,106.876724
36.5,34.967674802,142.388024722,641097.792,65.454147,106.733242
36.6,34.973838301,142.388188646,641101.134,65.471127,106.589542
36.7,34.980005215,142.38833891,641104.478,65.48797,106.445623
36.8,34.986168699,142.388502835,641107.821,65.504677,106.301478
36.9,34.992335599,142.388653099,641111.103,65.521253,106.157122
37.0,34.99850249,142.388817023,641114.448,65.537687,106.012548
37.1,35.004665951,142.388967288,641117.791,65.55399,105.867761
37.2,35.010832827,142.389131212,641121.136,65.570151,105.722756
37.3,35.016996273,142.389281476,641124.48,65.586174,105.57754
37.4,35.023163133,142.389445401,641127.825,65.602061,105.432111
37.5,35.029326564,142.389595665,641131.169,65.617805,105.286478
37.6,35.035493411,142.38975959,641134.452,65.633419,105.140633
37.7,35.041656826,142.389909854,641137.796,65.648882,104.994583
37.8,35.047823656,142.390073778,641141.142,65.664216,104.848321
37.9,35.053990479,142.390237703,641144.488,65.679406,104.701862
38.0,35.060153872,142.390387967,641147.833,65.694453,104.555204
38.1,35.066320679,142.390551892,641151.179,65.709364,104.408341
38.2,35.072484058,142.390702156,641154.462,65.72413,104.261274
38.3,35.07865085,142.39086608,641157.809,65.738754,104.114022
38.4,35.084814212,142.391016344,641161.155,65.753234,103.966565
38.5,35.090980989,142.391180269,641164.502,65.767577,103.81891
38.6,35.097144336,142.391344193,641167.847,65.781777,103.67107
38.7,35.103311097,142.391494458,641171.195,65.795827,103.523033
38.8,35.109477851,142.391658382,641174.542,65.80974,103.374811
38.9,35.115641176,142.391822307,641177.889,65.82351,103.226397
39.0,35.121807914,142.391972571,641181.237,65.837129,103.0778
39.1,35.127971225,142.392136495,641184.521,65.850612,102.929018
39.2,35.134137948,142.39228676,641187.869,65.863944,102.780051
39.3,35.140301242,142.392450684,641191.216,65.877134,102.630907
39.4,35.14646795,142.392614609,641194.565,65.890172,102.481579
39.5,35.152631229,142.392764873,641197.912,65.903075,102.332073
39.6,35.158797922,142.392928797,641201.261,65.91582,102.182396
39.7,35.164961185,142.393092722,641204.609,65.928428,102.032542
39.8,35.171127862,142.393242986,641207.958,65.940887,101.88251
39.9,35.177294533,142.393406911,641211.307,65.953195,101.732314
40.0,35.183457773,142.393570835,641214.656,65.965352,101.581941
40.1,35.189624428,142.393721099,641218.005,65.977367,101.43141
40.2,35.195787654,142.393885024,641221.292,65.989237,101.280709
40.3,35.201954294,142.394048948,641224.642,66.000951,101.129844
40.4,35.208117504,142.394212873,641227.991,66.012522,100.978814
40.5,35.214284128,142.394363137,641231.341,66.023942,100.827628
40.6,35.220447323,142.394527062,641234.69,66.035211,100.676285
40.7,35.226613932,142.394690986,641238.041,66.046331,100.524784
40.8,35.232777111,142.394854911,641241.391,66.0573,100.373127
40.9,35.238943705,142.395005175,641244.742,66.068119,100.221319
41.0,35.245110291,142.395169099,641248.093,66.078788,100.069361
41.1,35.251273448,142.395333024,641251.443,66.089307,99.917253
41.2,35.257440019,142.395496948,641254.794,66.099675,99.765001
41.3,35.26360316,142.395647213,641258.145,66.109886,99.612599
41.4,35.269769716,142.395811137,641261.497,66.119954,99.460054
41.5,35.275932842,142.395975062,641264.848,66.129864,99.307372
41.6,35.282099382,142.396138986,641268.2,66.139618,99.154553
41.7,35.288262493,142.396302911,641271.551,66.149228,99.001591
41.8,35.294429018,142.396453175,641274.903,66.158681,98.848499
41.9,35.300592113,142.3966171,641278.255,66.167977,98.69527
42.0,35.306758623,142.396781024,641281.608,66.177129,98.541919
42.1,35.312921703,142.396944949,641284.959,66.186118,98.388431
42.2,35.319088198,142.397108873,641288.313,66.194956,98.23482
42.3,35.325254685,142.397259137,641291.666,66.203644,98.081079
42.4,35.331417742,142.397423062,641295.018,66.212175,97.927216
42.5,35.337584214,142.397586986,641298.372,66.220549,97.773236
42.6,35.343747256,142.397750911,641301.724,66.228772,97.61914
42.7,35.349913712,142.397914835,641305.078,66.236839,97.464921
42.8,35.356076739,142.39807876,641308.431,66.244748,97.310593
42.9,35.36224318,142.398242685,641311.786,66.2525,97.156149
43.0,35.368406191,142.398392949,641315.139,66.260102,97.001602
43.1,35.374572617,142.398556873,641318.494,66.267547,96.846939
43.2,35.380735613,142.398720798,641321.847,66.274835,96.692174
43.3,35.386902024,142.398884722,641325.202,66.281966,96.537306
43.4,35.393065005,142.399048647,641328.556,66.288939,96.382336
43.5,35.3992314,142.399212571,641331.911,66.295756,96.227264
43.6,35.405394366,142.399376496,641335.266,66.302415,96.072102
43.7,35.411560746,142.39954042,641338.621,66.308918,95.916838
43.8,35.417723696,142.399704345,641341.976,66.315263,95.761486
43.9,35.423890061,142.39986827,641345.332,66.321451,95.606037
44.0,35.430052996,142.400032194,641348.687,66.327489,95.450507
44.1,35.436219345,142.400196119,641352.043,66.333356,95.294888
