time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
3510.000000,0,5.6382,190.0331,17.6314,-31.5597,-31.6046
3510.000000,1,5.6382,190.1016,17.6218,-31.6378,-31.6814
3510.000000,2,5.6382,190.1705,17.5604,-31.7681,-31.8043
3510.000000,3,5.6382,190.2396,16.9884,-32.4093,-32.4350
3510.000000,4,5.6382,190.3090,15.8107,-33.6564,-33.6716
3510.000000,5,5.6382,190.1175,17.6908,-31.5847,-31.6249
3510.000000,6,5.6382,190.1847,17.6431,-31.6996,-31.7438
3510.000000,7,5.6382,190.2523,17.6235,-31.7868,-31.8284
3510.000000,8,5.6382,190.3201,17.5148,-31.9633,-31.9971
3510.000000,9,5.6382,190.3882,16.9152,-32.6310,-32.6545
3510.000000,10,5.6382,190.2016,17.5495,-31.8102,-31.8426
3510.000000,11,5.6382,190.2676,17.6691,-31.7565,-31.7969
3510.000000,12,5.6382,190.3338,17.6823,-31.8096,-31.8526
3510.000000,13,5.6382,190.4004,17.6292,-31.9292,-31.9688
3510.000000,14,5.6382,190.4673,17.5050,-32.1203,-32.1517
3510.000000,15,5.6382,190.2855,16.9894,-32.4542,-32.4777
3510.000000,16,5.6382,190.3502,17.6331,-31.8751,-31.9086
3510.000000,17,5.6382,190.4152,17.6975,-31.8757,-31.9161
3510.000000,18,5.6382,190.4805,17.6881,-31.9505,-31.9921
3510.000000,19,5.6382,190.5461,17.6445,-32.0597,-32.0970
3510.000000,20,5.6382,190.3691,16.0014,-33.5257,-33.5409
3510.000000,21,5.6382,190.4325,17.1935,-32.3971,-32.4223
3510.000000,22,5.6382,190.4963,17.6736,-31.9807,-32.0151
3510.000000,23,5.6382,190.5604,17.7008,-32.0177,-32.0576
3510.000000,24,5.6382,190.6248,17.6648,-32.1181,-32.1582
3511.000000,0,5.7035,190.0109,17.6253,-31.5436,-31.5888
3511.000000,1,5.7035,190.0798,17.6275,-31.6103,-31.6540
