time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
0.000000,0,52.9158,180.2349,6.8902,-32.5028,-32.5258
0.000000,1,52.9158,180.0960,6.3549,-32.8992,-32.9131
0.000000,2,52.9158,179.9258,12.0246,-27.0592,-27.0824
0.000000,3,52.9158,179.8051,19.2865,-19.6766,-19.9000
0.000000,4,52.9158,179.6947,20.8792,-17.9736,-18.7017
0.000000,5,52.9158,180.3761,4.2800,-35.2542,-35.2590
0.000000,6,52.9158,180.2414,12.6235,-26.7760,-26.8110
0.000000,7,52.9158,180.1153,19.7184,-19.5549,-20.0536
0.000000,8,52.9158,179.9584,19.7287,-19.3878,-19.7208
0.000000,9,52.9158,179.8517,12.8696,-26.1402,-26.1710
0.000000,10,52.9158,180.5246,6.5498,-33.1329,-33.1391
0.000000,11,52.9158,180.3942,12.6875,-26.8648,-26.9039
0.000000,12,52.9158,180.2722,19.6985,-19.7317,-20.0773
0.000000,13,52.9158,180.1593,18.9079,-20.4095,-20.7552
0.000000,14,52.9158,180.0163,7.5903,-31.5840,-31.5915
0.000000,15,52.9158,180.6797,17.4500,-22.3878,-22.5726
0.000000,16,52.9158,180.5536,19.4578,-20.2538,-20.6415
0.000000,17,52.9158,180.4357,15.9909,-23.6029,-23.6746
0.000000,18,52.9158,180.3268,10.1289,-29.3559,-29.3694
0.000000,19,52.9158,180.2274,6.9835,-32.4019,-32.4267
0.000000,20,52.9158,180.8405,18.8019,-21.1967,-21.4208
0.000000,21,52.9158,180.7187,19.4754,-20.4014,-20.8671
0.000000,22,52.9158,180.6050,15.6512,-24.1118,-24.2105
0.000000,23,52.9158,180.4999,2.8901,-36.7679,-36.7702
0.000000,24,52.9158,180.4042,4.1307,-35.4316,-35.4364
1.000000,0,53.2927,180.2021,6.9505,-32.4096,-32.4331
1.000000,1,53.2927,180.0622,5.9023,-33.3180,-33.3292
1.000000,2,53.2927,179.8911,9.2459,-29.8032,-29.8167
1.000000,3,53.2927,179.7695,20.3041,-18.6235,-19.0183
1.000000,4,53.2927,179.6583,21.0046,-17.8117,-18.6230
1.000000,5,53.2927,180.3412,5.6078,-33.8914,-33.8996
1.000000,6,53.2927,180.2055,13.3664,-25.9971,-26.0384
1.000000,7,53.2927,180.0784,19.5446,-19.6918,-20.1346
1.000000,8,53.2927,179.9206,18.6016,-20.4771,-20.6635
1.000000,9,53.2927,179.8130,15.4191,-23.5520,-23.6196
1.000000,10,53.2927,180.4877,5.5374,-34.1084,-34.1121
1.000000,11,53.2927,180.3563,15.0588,-24.4555,-24.5078
1.000000,12,53.2927,180.2333,20.1631,-19.2283,-19.7289
1.000000,13,53.2927,180.1195,19.0967,-20.1808,-20.5308
1.000000,14,53.2927,179.9755,5.4852,-33.6484,-33.6532
1.000000,15,53.2927,180.6411,17.2452,-22.5539,-22.7418
1.000000,16,53.2927,180.5139,19.0166,-20.6554,-20.9408
1.000000,17,53.2927,180.3951,13.5853,-25.9678,-26.0240
1.000000,18,53.2927,180.2851,11.1420,-28.3012,-28.3252
1.000000,19,53.2927,180.1849,6.9278,-32.4152,-32.4433
