time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
0.000000,0,55.4647,179.4873,12.9769,-25.6685,-25.7232
0.000000,1,55.4647,179.5642,20.7867,-17.9356,-18.4894
0.000000,2,55.4647,179.6536,18.9292,-19.8824,-20.1987
0.000000,3,55.4647,179.7547,6.2051,-32.7076,-32.7194
0.000000,4,55.4647,179.8667,5.9554,-33.0693,-33.0783
0.000000,5,55.4647,179.6523,14.5984,-24.2120,-24.2789
0.000000,6,55.4647,179.7266,20.6728,-18.2118,-18.8400
0.000000,7,55.4647,179.8129,18.7497,-20.2212,-20.4132
0.000000,8,55.4647,179.9106,7.5454,-31.5231,-31.5302
0.000000,9,55.4647,180.0189,6.6654,-32.5115,-32.5284
0.000000,10,55.4647,179.8248,3.3453,-35.6376,-35.6412
0.000000,11,55.4647,179.8964,13.5617,-25.4927,-25.5347
0.000000,12,55.4647,179.9796,20.0146,-19.1230,-19.5678
0.000000,13,55.4647,180.1139,18.5631,-20.7088,-20.9959
0.000000,14,55.4647,180.2185,4.7595,-34.6171,-34.6247
0.000000,15,55.4647,180.0039,6.4573,-32.7046,-32.7185
0.000000,16,55.4647,180.1127,13.9644,-25.3063,-25.3612
0.000000,17,55.4647,180.1929,19.9561,-19.3948,-19.9083
0.000000,18,55.4647,180.2837,19.1361,-20.3057,-20.5523
0.000000,19,55.4647,180.3847,8.4474,-31.0953,-31.1036
0.000000,20,55.4647,180.2285,6.9494,-32.4371,-32.4647
0.000000,21,55.4647,180.2947,2.7009,-36.7518,-36.7559
0.000000,22,55.4647,180.3718,13.2240,-26.3058,-26.3385
0.000000,23,55.4647,180.4592,17.9193,-21.6980,-21.8606
0.000000,24,55.4647,180.5565,17.4184,-22.2962,-22.4868
1.000000,0,55.0318,179.5260,16.1573,-22.5267,-22.6127
1.000000,1,55.0318,179.6023,21.0399,-17.7205,-18.5388
1.000000,2,55.0318,179.6910,18.8760,-19.9730,-20.2980
1.000000,3,55.0318,179.7912,5.0398,-33.9094,-33.9168
1.000000,4,55.0318,179.9024,4.0728,-34.9876,-34.9923
1.000000,5,55.0318,179.6933,14.6205,-24.2308,-24.2947
1.000000,6,55.0318,179.7669,20.3213,-18.6036,-19.0156
1.000000,7,55.0318,179.8524,16.2330,-22.7775,-22.8745
1.000000,8,55.0318,179.9493,9.6545,-29.4529,-29.4687
1.000000,9,55.0318,180.0968,6.9811,-32.2737,-32.2972
1.000000,10,55.0318,179.8677,1.0750,-37.9508,-37.9521
1.000000,11,55.0318,179.9386,15.9391,-23.1576,-23.2401
1.000000,12,55.0318,180.0211,20.1953,-18.9839,-19.6046
1.000000,13,55.0318,180.1546,18.5765,-20.7361,-21.0263
1.000000,14,55.0318,180.2583,3.5241,-35.8923,-35.8982
1.000000,15,55.0318,180.0885,6.9763,-32.2702,-32.2924
1.000000,16,55.0318,180.1567,14.4074,-24.9074,-24.9670
