time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
700.000000,0,5.1611,193.8601,16.6164,-36.4017,-36.4114
700.000000,1,5.1611,193.9194,17.5151,-35.5624,-35.5774
700.000000,2,5.1611,193.9852,17.6895,-35.4538,-35.4720
700.000000,3,5.1611,194.0577,17.6159,-35.5999,-35.6177
700.000000,4,5.1611,194.1374,17.5225,-35.7729,-35.7869
700.000000,5,5.1611,193.5710,16.8490,-35.8800,-35.8916
700.000000,6,5.1611,193.6270,17.5884,-35.1966,-35.2138
700.000000,7,5.1611,193.6889,17.6765,-35.1704,-35.1903
700.000000,8,5.1611,193.7569,17.6540,-35.2609,-35.2794
700.000000,9,5.1611,193.8314,17.3382,-35.6513,-35.6650
700.000000,10,5.1611,193.3024,17.0816,-35.3788,-35.3925
700.000000,11,5.1611,193.3558,17.6502,-34.8637,-34.8830
700.000000,12,5.1611,193.4145,17.7041,-34.8685,-34.8898
700.000000,13,5.1611,193.4789,17.6436,-34.9934,-35.0121
700.000000,14,5.1611,193.5492,17.1030,-35.6043,-35.6174
700.000000,15,5.1611,193.0509,17.3041,-34.9048,-34.9208
700.000000,16,5.1611,193.1021,17.6615,-34.5986,-34.6200
700.000000,17,5.1611,193.1583,17.6749,-34.6414,-34.6639
700.000000,18,5.1611,193.2197,17.5694,-34.8083,-34.8270
700.000000,19,5.1611,193.2865,16.8654,-35.5792,-35.5914
700.000000,20,5.1611,192.8136,17.4803,-34.4913,-34.5097
700.000000,21,5.1611,192.8630,17.6186,-34.4024,-34.4258
700.000000,22,5.1611,192.9171,17.6926,-34.3825,-34.4058
700.000000,23,5.1611,192.9761,17.5112,-34.6229,-34.6412
700.000000,24,5.1611,193.0401,16.5435,-35.6546,-35.6656
701.000000,0,5.2352,193.7891,16.5987,-36.3485,-36.3583
701.000000,1,5.2352,193.8477,17.5070,-35.4988,-35.5140
701.000000,2,5.2352,193.9125,17.6875,-35.3831,-35.4016
701.000000,3,5.2352,193.9839,17.6218,-35.5202,-35.5383
701.000000,4,5.2352,194.0623,17.5181,-35.7023,-35.7165
701.000000,5,5.2352,193.5049,16.8331,-35.8298,-35.8416
701.000000,6,5.2352,193.5603,17.5924,-35.1259,-35.1433
701.000000,7,5.2352,193.6214,17.6770,-35.1025,-35.1227
701.000000,8,5.2352,193.6885,17.6498,-35.1968,-35.2155
701.000000,9,5.2352,193.7620,17.3307,-35.5894,-35.6033
701.000000,10,5.2352,193.2404,17.0799,-35.3185,-35.3324
701.000000,11,5.2352,193.2932,17.6546,-34.7966,-34.8162
701.000000,12,5.2352,193.3513,17.7039,-34.8054,-34.8270
701.000000,13,5.2352,193.4150,17.6375,-34.9355,-34.9546
701.000000,14,5.2352,193.4844,17.1079,-35.5346,-35.5478
701.000000,15,5.2352,192.9922,17.3040,-34.8462,-34.8624
