time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
1240.000000,0,5.2306,193.7445,16.5257,-36.3768,-36.3861
1240.000000,1,5.2306,193.8222,17.5099,-35.4703,-35.4850
1240.000000,2,5.2306,193.9067,17.6953,-35.3694,-35.3877
1240.000000,3,5.2306,193.9984,17.6306,-35.5258,-35.5442
1240.000000,4,5.2306,194.0979,17.5690,-35.6870,-35.7019
1240.000000,5,5.2306,193.4676,16.8720,-35.7537,-35.7653
1240.000000,6,5.2306,193.5412,17.5867,-35.1126,-35.1298
1240.000000,7,5.2306,193.6210,17.6628,-35.1162,-35.1363
1240.000000,8,5.2306,193.7073,17.6537,-35.2116,-35.2306
1240.000000,9,5.2306,193.8006,17.4125,-35.5462,-35.5605
1240.000000,10,5.2306,193.2096,17.1398,-35.2278,-35.2420
1240.000000,11,5.2306,193.2798,17.6201,-34.8178,-34.8375
1240.000000,12,5.2306,193.3558,17.7039,-34.8099,-34.8315
1240.000000,13,5.2306,193.4377,17.6046,-34.9911,-35.0101
1240.000000,14,5.2306,193.5259,17.2158,-35.4682,-35.4816
1240.000000,15,5.2306,192.9672,17.3545,-34.7707,-34.7877
1240.000000,16,5.2306,193.0347,17.6364,-34.5563,-34.5784
1240.000000,17,5.2306,193.1075,17.6705,-34.5951,-34.6177
1240.000000,18,5.2306,193.1858,17.6086,-34.7353,-34.7538
1240.000000,19,5.2306,193.2699,16.9016,-35.5263,-35.5383
1240.000000,20,5.2306,192.7380,17.5552,-34.3408,-34.3606
1240.000000,21,5.2306,192.8033,17.6160,-34.3453,-34.3694
1240.000000,22,5.2306,192.8735,17.6977,-34.3338,-34.3569
1240.000000,23,5.2306,192.9488,17.5068,-34.6001,-34.6176
1240.000000,24,5.2306,193.0295,16.4560,-35.7315,-35.7419
1241.000000,0,5.3027,193.6774,16.5081,-36.3274,-36.3367
1241.000000,1,5.3027,193.7541,17.5025,-35.4097,-35.4246
1241.000000,2,5.3027,193.8375,17.6935,-35.3020,-35.3206
1241.000000,3,5.3027,193.9279,17.6352,-35.4507,-35.4694
1241.000000,4,5.3027,194.0260,17.5638,-35.6202,-35.6353
1241.000000,5,5.3027,193.4049,16.8577,-35.7053,-35.7170
1241.000000,6,5.3027,193.4777,17.5800,-35.0557,-35.0732
1241.000000,7,5.3027,193.5566,17.6607,-35.0539,-35.0743
1241.000000,8,5.3027,193.6418,17.6579,-35.1419,-35.1612
1241.000000,9,5.3027,193.7339,17.4193,-35.4727,-35.4873
1241.000000,10,5.3027,193.1505,17.1276,-35.1809,-35.1953
1241.000000,11,5.3027,193.2201,17.6256,-34.7526,-34.7726
1241.000000,12,5.3027,193.2953,17.7035,-34.7498,-34.7717
1241.000000,13,5.3027,193.3763,17.6123,-34.9221,-34.9413
1241.000000,14,5.3027,193.4636,17.2194,-35.4023,-35.4158
