time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
2410.000000,0,5.4381,190.1215,17.6534,-31.6261,-31.6657
2410.000000,1,5.4381,190.1660,17.6459,-31.6782,-31.7226
2410.000000,2,5.4381,190.2115,17.6804,-31.6891,-31.7293
2410.000000,3,5.4381,190.2578,17.4234,-31.9924,-32.0219
2410.000000,4,5.4381,190.3049,16.2668,-33.1961,-33.2133
2410.000000,5,5.4381,190.2193,17.4932,-31.8842,-31.9185
2410.000000,6,5.4381,190.2628,17.6340,-31.7868,-31.8292
2410.000000,7,5.4381,190.3073,17.6901,-31.7752,-31.8175
2410.000000,8,5.4381,190.3525,17.6615,-31.8491,-31.8835
2410.000000,9,5.4381,190.3987,16.9624,-32.5943,-32.6170
2410.000000,10,5.4381,190.3163,17.2731,-32.2012,-32.2298
2410.000000,11,5.4381,190.3588,17.6075,-31.9094,-31.9481
2410.000000,12,5.4381,190.4022,17.6896,-31.8707,-31.9131
2410.000000,13,5.4381,190.4465,17.6912,-31.9133,-31.9514
2410.000000,14,5.4381,190.4917,17.4112,-32.2385,-32.2665
2410.000000,15,5.4381,190.4124,16.8779,-32.6926,-32.7153
2410.000000,16,5.4381,190.4540,17.6009,-32.0112,-32.0451
2410.000000,17,5.4381,190.4965,17.6755,-31.9790,-32.0197
2410.000000,18,5.4381,190.5398,17.7027,-31.9951,-32.0352
2410.000000,19,5.4381,190.5840,17.6423,-32.0997,-32.1323
2410.000000,20,5.4381,190.5077,16.3093,-33.3564,-33.3736
2410.000000,21,5.4381,190.5483,17.4221,-32.2843,-32.3130
2410.000000,22,5.4381,190.5899,17.6457,-32.1022,-32.1398
2410.000000,23,5.4381,190.6323,17.7018,-32.0885,-32.1288
2410.000000,24,5.4381,190.6755,17.6759,-32.1576,-32.1935
2411.000000,0,5.5100,190.0970,17.6580,-31.5971,-31.6368
2411.000000,1,5.5100,190.1418,17.6396,-31.6602,-31.7048
2411.000000,2,5.5100,190.1874,17.6790,-31.6665,-31.7069
2411.000000,3,5.5100,190.2340,17.4166,-31.9755,-32.0050
2411.000000,4,5.5100,190.2814,16.2498,-33.1896,-33.2067
2411.000000,5,5.5100,190.1950,17.4839,-31.8691,-31.9037
2411.000000,6,5.5100,190.2388,17.6277,-31.7691,-31.8116
2411.000000,7,5.5100,190.2834,17.6877,-31.7537,-31.7962
2411.000000,8,5.5100,190.3290,17.6599,-31.8271,-31.8617
2411.000000,9,5.5100,190.3753,16.9545,-32.5788,-32.6016
2411.000000,10,5.5100,190.2922,17.2626,-32.1876,-32.2163
2411.000000,11,5.5100,190.3350,17.6121,-31.8810,-31.9199
2411.000000,12,5.5100,190.3786,17.6867,-31.8499,-31.8925
2411.000000,13,5.5100,190.4232,17.6924,-31.8888,-31.9271
2411.000000,14,5.5100,190.4685,17.4093,-32.2172,-32.2453
2411.000000,15,5.5100,190.3886,16.8642,-32.6824,-32.7051
2411.000000,16,5.5100,190.4304,17.5948,-31.9936,-32.0277
2411.000000,17,5.5100,190.4731,17.6727,-31.9584,-31.9993
2411.000000,18,5.5100,190.5166,17.7030,-31.9717,-32.0120
2411.000000,19,5.5100,190.5610,17.6439,-32.0751,-32.1078
2411.000000,20,5.5100,190.4840,16.2903,-33.3518,-33.3690
2411.000000,21,5.5100,190.5249,17.4139,-32.2691,-32.2978
2411.000000,22,5.5100,190.5667,17.6424,-32.0824,-32.1201
2411.000000,23,5.5100,190.6093,17.7017,-32.0657,-32.1062
2411.000000,24,5.5100,190.6528,17.6789,-32.1318,-32.1679
2412.000000,0,5.5822,190.0725,17.6623,-31.5682,-31.6081
2412.000000,1,5.5822,190.1175,17.6329,-31.6426,-31.6874
2412.000000,2,5.5822,190.1634,17.6771,-31.6443,-31.6848
2412.000000,3,5.5822,190.2102,17.4092,-31.9590,-31.9886
2412.000000,4,5.5822,190.2578,16.2323,-33.1836,-33.2007
2412.000000,5,5.5822,190.1707,17.4798,-31.8489,-31.8836
2412.000000,6,5.5822,190.2147,17.6210,-31.7517,-31.7944
2412.000000,7,5.5822,190.2596,17.6850,-31.7326,-31.7753
2412.000000,8,5.5822,190.3053,17.6578,-31.8055,-31.8402
2412.000000,9,5.5822,190.3519,16.9462,-32.5638,-32.5865
2412.000000,10,5.5822,190.2681,17.2518,-32.1743,-32.2031
2412.000000,11,5.5822,190.3111,17.6181,-31.8510,-31.8901
2412.000000,12,5.5822,190.3550,17.6836,-31.8294,-31.8722
2412.000000,13,5.5822,190.3997,17.6933,-31.8645,-31.9029
2412.000000,14,5.5822,190.4453,17.4072,-32.1962,-32.2244
2412.000000,15,5.5822,190.3647,16.8502,-32.6725,-32.6953
2412.000000,16,5.5822,190.4067,17.5885,-31.9763,-32.0105
2412.000000,17,5.5822,190.4496,17.6696,-31.9380,-31.9791
2412.000000,18,5.5822,190.4934,17.7030,-31.9485,-31.9889
2412.000000,19,5.5822,190.5380,17.6454,-32.0507,-32.0835
2412.000000,20,5.5822,190.4604,16.2709,-33.3475,-33.3647
2412.000000,21,5.5822,190.5015,17.4054,-32.2541,-32.2829
2412.000000,22,5.5822,190.5435,17.6398,-32.0617,-32.0996
2412.000000,23,5.5822,190.5863,17.7013,-32.0430,-32.0837
2412.000000,24,5.5822,190.6299,17.6818,-32.1062,-32.1425
2413.000000,0,5.6546,190.0478,17.6663,-31.5395,-31.5796
2413.000000,1,5.6546,190.0931,17.6257,-31.6254,-31.6704
2413.000000,2,5.6546,190.1392,17.6747,-31.6226,-31.6632
2413.000000,3,5.6546,190.1863,17.4013,-31.9430,-31.9727
2413.000000,4,5.6546,190.2342,16.2141,-33.1781,-33.1952
2413.000000,5,5.6546,190.1463,17.4833,-31.8211,-31.8558
2413.000000,6,5.6546,190.1905,17.6140,-31.7346,-31.7775
2413.000000,7,5.6546,190.2356,17.6819,-31.7118,-31.7547
2413.000000,8,5.6546,190.2816,17.6554,-31.7843,-31.8191
2413.000000,9,5.6546,190.3285,16.9374,-32.5491,-32.5719
2413.000000,10,5.6546,190.2439,17.2406,-32.1614,-32.1902
2413.000000,11,5.6546,190.2872,17.6240,-31.8212,-31.8604
2413.000000,12,5.6546,190.3313,17.6801,-31.8092,-31.8522
2413.000000,13,5.6546,190.3763,17.6938,-31.8405,-31.8791
2413.000000,14,5.6546,190.4221,17.4047,-32.1755,-32.2037
2413.000000,15,5.6546,190.3407,16.8357,-32.6631,-32.6859
2413.000000,16,5.6546,190.3830,17.5818,-31.9592,-31.9935
2413.000000,17,5.6546,190.4261,17.6663,-31.9178,-31.9591
2413.000000,18,5.6546,190.4701,17.7027,-31.9254,-31.9661
2413.000000,19,5.6546,190.5149,17.6466,-32.0264,-32.0594
