time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
2330.000000,0,5.4944,193.3985,16.2787,-36.2778,-36.2864
2330.000000,1,5.4944,193.5103,17.4235,-35.2448,-35.2591
2330.000000,2,5.4944,193.6296,17.6789,-35.1088,-35.1273
2330.000000,3,5.4944,193.7572,17.7010,-35.2142,-35.2339
2330.000000,4,5.4944,193.8939,17.6554,-35.3965,-35.4138
2330.000000,5,5.4944,193.1564,16.9024,-35.4120,-35.4240
2330.000000,6,5.4944,193.2634,17.6338,-34.7877,-34.8054
2330.000000,7,5.4944,193.3772,17.6951,-34.8402,-34.8612
2330.000000,8,5.4944,193.4985,17.6967,-34.9599,-34.9802
2330.000000,9,5.4944,193.6279,17.6430,-35.1429,-35.1593
2330.000000,10,5.4944,192.9286,17.3313,-34.7553,-34.7711
2330.000000,11,5.4944,193.0316,17.6523,-34.5373,-34.5584
2330.000000,12,5.4944,193.1409,17.7009,-34.5981,-34.6207
2330.000000,13,5.4944,193.2570,17.6860,-34.7290,-34.7491
2330.000000,14,5.4944,193.3804,17.4132,-35.1252,-35.1397
2330.000000,15,5.4944,192.7129,17.5643,-34.3066,-34.3263
2330.000000,16,5.4944,192.8127,17.6675,-34.3032,-34.3270
2330.000000,17,5.4944,192.9182,17.6990,-34.3772,-34.4005
2330.000000,18,5.4944,193.0300,17.6553,-34.5326,-34.5512
2330.000000,19,5.4944,193.1484,16.9437,-35.3627,-35.3747
2330.000000,20,5.4944,192.5075,17.6211,-34.0444,-34.0678
2330.000000,21,5.4944,192.6046,17.6737,-34.0890,-34.1145
2330.000000,22,5.4944,192.7071,17.6921,-34.1730,-34.1956
2330.000000,23,5.4944,192.8153,17.3937,-34.5796,-34.5957
2330.000000,24,5.4944,192.9296,16.2014,-35.8862,-35.8954
2331.000000,0,5.5599,193.3423,16.2615,-36.2389,-36.2476
2331.000000,1,5.5599,193.4531,17.4167,-35.1945,-35.2089
2331.000000,2,5.5599,193.5713,17.6784,-35.0508,-35.0696
2331.000000,3,5.5599,193.6974,17.7020,-35.1535,-35.1735
2331.000000,4,5.5599,193.8325,17.6590,-35.3315,-35.3491
2331.000000,5,5.5599,193.1034,16.8917,-35.3697,-35.3818
2331.000000,6,5.5599,193.2096,17.6299,-34.7377,-34.7557
2331.000000,7,5.5599,193.3224,17.6940,-34.7865,-34.8077
2331.000000,8,5.5599,193.4425,17.6979,-34.9026,-34.9233
2331.000000,9,5.5599,193.5706,17.6460,-35.0826,-35.0991
2331.000000,10,5.5599,192.8783,17.3244,-34.7119,-34.7278
2331.000000,11,5.5599,192.9807,17.6489,-34.4898,-34.5111
2331.000000,12,5.5599,193.0891,17.6996,-34.5476,-34.5705
2331.000000,13,5.5599,193.2042,17.6880,-34.6743,-34.6945
2331.000000,14,5.5599,193.3265,17.4132,-35.0714,-35.0860
2331.000000,15,5.5599,192.6649,17.5586,-34.2643,-34.2842
2331.000000,16,5.5599,192.7641,17.6634,-34.2588,-34.2828
2331.000000,17,5.5599,192.8690,17.6980,-34.3291,-34.3526
2331.000000,18,5.5599,192.9799,17.6546,-34.4834,-34.5021
2331.000000,19,5.5599,193.0975,16.9375,-35.3180,-35.3301
2331.000000,20,5.5599,192.4615,17.6272,-33.9923,-34.0159
2331.000000,21,5.5599,192.5582,17.6693,-34.0469,-34.0727
2331.000000,22,5.5599,192.6601,17.6916,-34.1265,-34.1493
2331.000000,23,5.5599,192.7676,17.3873,-34.5384,-34.5546
2331.000000,24,5.5599,192.8812,16.1853,-35.8539,-35.8630
2332.000000,0,5.6255,193.2870,16.2440,-36.2010,-36.2098
2332.000000,1,5.6255,193.3967,17.4096,-35.1452,-35.1597
2332.000000,2,5.6255,193.5137,17.6779,-34.9939,-35.0129
2332.000000,3,5.6255,193.6386,17.7027,-35.0939,-35.1141
2332.000000,4,5.6255,193.7721,17.6623,-35.2678,-35.2856
2332.000000,5,5.6255,193.0511,16.8808,-35.3284,-35.3406
2332.000000,6,5.6255,193.1564,17.6257,-34.6887,-34.7068
2332.000000,7,5.6255,193.2683,17.6927,-34.7337,-34.7552
2332.000000,8,5.6255,193.3873,17.6990,-34.8464,-34.8673
2332.000000,9,5.6255,193.5141,17.6489,-35.0233,-35.0400
2332.000000,10,5.6255,192.8286,17.3173,-34.6693,-34.6854
2332.000000,11,5.6255,192.9303,17.6453,-34.4430,-34.4645
2332.000000,12,5.6255,193.0380,17.6980,-34.4980,-34.5212
