time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
2950.000000,0,5.0081,190.2562,17.6549,-31.7593,-31.8006
2950.000000,1,5.0081,190.3107,17.6616,-31.8071,-31.8502
2950.000000,2,5.0081,190.3658,17.6863,-31.8375,-31.8749
2950.000000,3,5.0081,190.4215,17.3273,-32.2522,-32.2795
2950.000000,4,5.0081,190.4778,16.1979,-33.4380,-33.4541
2950.000000,5,5.0081,190.3470,17.6677,-31.8373,-31.8733
2950.000000,6,5.0081,190.4003,17.6703,-31.8881,-31.9300
2950.000000,7,5.0081,190.4543,17.6957,-31.9167,-31.9573
2950.000000,8,5.0081,190.5089,17.6516,-32.0154,-32.0485
2950.000000,9,5.0081,190.5641,17.0252,-32.6969,-32.7194
2950.000000,10,5.0081,190.4372,17.4688,-32.1264,-32.1559
2950.000000,11,5.0081,190.4895,17.6733,-31.9741,-32.0124
2950.000000,12,5.0081,190.5423,17.7011,-31.9992,-32.0404
2950.000000,13,5.0081,190.5958,17.6785,-32.0753,-32.1127
2950.000000,14,5.0081,190.6499,17.5121,-32.2958,-32.3245
2950.000000,15,5.0081,190.5269,17.0080,-32.6769,-32.6995
2950.000000,16,5.0081,190.5780,17.6567,-32.0793,-32.1121
2950.000000,17,5.0081,190.6298,17.7034,-32.0845,-32.1236
2950.000000,18,5.0081,190.6822,17.6830,-32.1573,-32.1967
2950.000000,19,5.0081,190.9152,17.6988,-32.3744,-32.4066
2950.000000,20,5.0081,190.6159,16.2846,-33.4894,-33.5056
2950.000000,21,5.0081,190.6660,17.3856,-32.4385,-32.4649
2950.000000,22,5.0081,190.8968,17.7025,-32.3523,-32.3860
2950.000000,23,5.0081,190.9481,17.6865,-32.4197,-32.4571
2950.000000,24,5.0081,191.0000,17.6927,-32.4654,-32.5006
2951.000000,0,5.0759,190.2330,17.6509,-31.7401,-31.7816
2951.000000,1,5.0759,190.2878,17.6571,-31.7887,-31.8319
2951.000000,2,5.0759,190.3432,17.6828,-31.8184,-31.8560
2951.000000,3,5.0759,190.3992,17.3183,-32.2389,-32.2662
2951.000000,4,5.0759,190.4557,16.1802,-33.4336,-33.4497
2951.000000,5,5.0759,190.3240,17.6646,-31.8175,-31.8536
2951.000000,6,5.0759,190.3776,17.6676,-31.8681,-31.9101
2951.000000,7,5.0759,190.4319,17.6935,-31.8964,-31.9372
2951.000000,8,5.0759,190.4867,17.6485,-31.9963,-32.0295
2951.000000,9,5.0759,190.5421,17.0172,-32.6830,-32.7056
2951.000000,10,5.0759,190.4144,17.4645,-32.1080,-32.1376
2951.000000,11,5.0759,190.4669,17.6721,-31.9528,-31.9912
2951.000000,12,5.0759,190.5200,17.7000,-31.9781,-32.0194
2951.000000,13,5.0759,190.5738,17.6781,-32.0537,-32.0913
2951.000000,14,5.0759,190.6281,17.5098,-32.2763,-32.3050
2951.000000,15,5.0759,190.5042,16.9997,-32.6626,-32.6852
2951.000000,16,5.0759,190.5556,17.6546,-32.0591,-32.0919
2951.000000,17,5.0759,190.6077,17.7030,-32.0627,-32.1020
2951.000000,18,5.0759,190.6603,17.6829,-32.1355,-32.1751
