time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
2880.000000,0,5.5927,193.2533,16.1455,-36.2659,-36.2742
2880.000000,1,5.5927,193.3828,17.3407,-35.2001,-35.2140
2880.000000,2,5.5927,193.5204,17.7038,-34.9746,-34.9929
2880.000000,3,5.5927,193.6669,17.6851,-35.1399,-35.1599
2880.000000,4,5.5927,193.8234,17.6921,-35.2893,-35.3078
2880.000000,5,5.5927,193.0290,16.9295,-35.2576,-35.2698
2880.000000,6,5.5927,193.1536,17.6430,-34.6686,-34.6865
2880.000000,7,5.5927,193.2854,17.7029,-34.7405,-34.7618
2880.000000,8,5.5927,193.4253,17.6842,-34.8992,-34.9202
2880.000000,9,5.5927,193.5742,17.6966,-35.0356,-35.0530
2880.000000,10,5.5927,192.8172,17.4314,-34.5439,-34.5606
2880.000000,11,5.5927,192.9376,17.6740,-34.4217,-34.4433
2880.000000,12,5.5927,193.0647,17.6985,-34.5242,-34.5473
2880.000000,13,5.5927,193.1991,17.6814,-34.6757,-34.6962
2880.000000,14,5.5927,193.3417,17.4833,-35.0164,-35.0315
2880.000000,15,5.5927,192.6161,17.6531,-34.1210,-34.1422
2880.000000,16,5.5927,192.7330,17.6640,-34.2271,-34.2516
2880.000000,17,5.5927,192.8562,17.6897,-34.3245,-34.3479
2880.000000,18,5.5927,192.9860,17.6339,-34.5101,-34.5286
2880.000000,19,5.5927,193.1233,16.9477,-35.3336,-35.3457
2880.000000,20,5.5927,192.4240,17.6374,-33.9447,-33.9697
2880.000000,21,5.5927,192.5382,17.6467,-34.0495,-34.0753
2880.000000,22,5.5927,192.6581,17.6748,-34.1413,-34.1632
2880.000000,23,5.5927,192.7841,17.2673,-34.6749,-34.6903
2880.000000,24,5.5927,192.9169,16.0434,-36.0316,-36.0403
2881.000000,0,5.6531,193.2031,16.1295,-36.2316,-36.2400
2881.000000,1,5.6531,193.3316,17.3342,-35.1554,-35.1693
2881.000000,2,5.6531,193.4680,17.7039,-34.9221,-34.9406
2881.000000,3,5.6531,193.6131,17.6847,-35.0865,-35.1067
2881.000000,4,5.6531,193.7680,17.6937,-35.2323,-35.2510
2881.000000,5,5.6531,192.9815,16.9214,-35.2181,-35.2305
2881.000000,6,5.6531,193.1052,17.6406,-34.6226,-34.6407
2881.000000,7,5.6531,193.2361,17.7023,-34.6918,-34.7132
2881.000000,8,5.6531,193.3748,17.6836,-34.8493,-34.8705
2881.000000,9,5.6531,193.5224,17.6970,-34.9834,-35.0010
2881.000000,10,5.6531,192.7720,17.4275,-34.5025,-34.5194
2881.000000,11,5.6531,192.8917,17.6724,-34.3773,-34.3992
2881.000000,12,5.6531,193.0180,17.6970,-34.4790,-34.5023
2881.000000,13,5.6531,193.1514,17.6802,-34.6292,-34.6499
2881.000000,14,5.6531,193.2928,17.4812,-34.9697,-34.9850
2881.000000,15,5.6531,192.5728,17.6500,-34.0808,-34.1022
2881.000000,16,5.6531,192.6892,17.6606,-34.1866,-34.2113
2881.000000,17,5.6531,192.8117,17.6867,-34.2830,-34.3066
2881.000000,18,5.6531,192.9407,17.6298,-34.4690,-34.4876
2881.000000,19,5.6531,193.0770,16.9394,-35.2957,-35.3079
2881.000000,20,5.6531,192.3825,17.6331,-33.9074,-33.9326
2881.000000,21,5.6531,192.4962,17.6410,-34.0132,-34.0392
2881.000000,22,5.6531,192.6155,17.6697,-34.1038,-34.1259
2881.000000,23,5.6531,192.7409,17.2564,-34.6426,-34.6580
2881.000000,24,5.6531,192.8729,16.0243,-36.0067,-36.0154
2882.000000,0,5.7135,193.1535,16.1133,-36.1983,-36.2067
2882.000000,1,5.7135,193.2810,17.3276,-35.1114,-35.1255
2882.000000,2,5.7135,193.4163,17.7039,-34.8704,-34.8891
2882.000000,3,5.7135,193.5601,17.6842,-35.0340,-35.0545
2882.000000,4,5.7135,193.7134,17.6952,-35.1763,-35.1953
2882.000000,5,5.7135,192.9345,16.9131,-35.1794,-35.1919
2882.000000,6,5.7135,193.0574,17.6381,-34.5774,-34.5956
2882.000000,7,5.7135,193.1873,17.7016,-34.6437,-34.6654
2882.000000,8,5.7135,193.3250,17.6828,-34.8003,-34.8217
2882.000000,9,5.7135,193.4712,17.6971,-34.9321,-34.9500
2882.000000,10,5.7135,192.7272,17.4234,-34.4618,-34.4788
2882.000000,11,5.7135,192.8462,17.6707,-34.3335,-34.3556
2882.000000,12,5.7135,192.9717,17.6952,-34.4346,-34.4581
2882.000000,13,5.7135,193.1043,17.6787,-34.5836,-34.6045
2882.000000,14,5.7135,193.2446,17.4788,-34.9238,-34.9393
2882.000000,15,5.7135,192.5299,17.6466,-34.0413,-34.0629
2882.000000,16,5.7135,192.6458,17.6570,-34.1468,-34.1717
2882.000000,17,5.7135,192.7676,17.6833,-34.2423,-34.2661
2882.000000,18,5.7135,192.8959,17.6253,-34.4287,-34.4475
2882.000000,19,5.7135,193.0313,16.9307,-35.2587,-35.2709
2882.000000,20,5.7135,192.3413,17.6286,-33.8707,-33.8962
2882.000000,21,5.7135,192.4546,17.6350,-33.9776,-34.0038
2882.000000,22,5.7135,192.5734,17.6642,-34.0672,-34.0895
2882.000000,23,5.7135,192.6981,17.2450,-34.6112,-34.6268
2882.000000,24,5.7135,192.8294,16.0047,-35.9827,-35.9915
2883.000000,0,5.7740,193.1045,16.0968,-36.1658,-36.1742
2883.000000,1,5.7740,193.2311,17.3208,-35.0684,-35.0825
2883.000000,2,5.7740,193.3653,17.7038,-34.8195,-34.8384
2883.000000,3,5.7740,193.5078,17.6834,-34.9824,-35.0032
2883.000000,4,5.7740,193.6597,17.6964,-35.1213,-35.1405
2883.000000,5,5.7740,192.8880,16.9046,-35.1414,-35.1540
2883.000000,6,5.7740,193.0101,17.6354,-34.5328,-34.5512
2883.000000,7,5.7740,193.1392,17.7007,-34.5965,-34.6184
2883.000000,8,5.7740,193.2758,17.6817,-34.7521,-34.7739
2883.000000,9,5.7740,193.4208,17.6970,-34.8818,-34.8999
2883.000000,10,5.7740,192.6829,17.4192,-34.4217,-34.4389
2883.000000,11,5.7740,192.8013,17.6689,-34.2904,-34.3128
2883.000000,12,5.7740,192.9260,17.6931,-34.3909,-34.4147
2883.000000,13,5.7740,193.0577,17.6769,-34.5389,-34.5600
2883.000000,14,5.7740,193.1970,17.4761,-34.8789,-34.8946
2883.000000,15,5.7740,192.4874,17.6431,-34.0024,-34.0242
2883.000000,16,5.7740,192.6028,17.6532,-34.1077,-34.1328
2883.000000,17,5.7740,192.7240,17.6796,-34.2024,-34.2264
2883.000000,18,5.7740,192.8516,17.6204,-34.3893,-34.4083
2883.000000,19,5.7740,192.9862,16.9216,-35.2226,-35.2349
2883.000000,20,5.7740,192.3004,17.6237,-33.8347,-33.8604
2883.000000,21,5.7740,192.4133,17.6285,-33.9428,-33.9692
2883.000000,22,5.7740,192.5316,17.6581,-34.0315,-34.0539
2883.000000,23,5.7740,192.6558,17.2330,-34.5808,-34.5964
2883.000000,24,5.7740,192.7864,15.9846,-35.9598,-35.9685
2884.000000,0,5.8346,193.0562,16.0800,-36.1342,-36.1427
2884.000000,1,5.8346,193.1818,17.3138,-35.0261,-35.0404
2884.000000,2,5.8346,193.3149,17.7036,-34.7694,-34.7885
2884.000000,3,5.8346,193.4563,17.6825,-34.9318,-34.9528
2884.000000,4,5.8346,193.6067,17.6974,-35.0673,-35.0867
2884.000000,5,5.8346,192.8421,16.8959,-35.1042,-35.1168
