time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
790.000000,0,5.1945,190.2583,17.2453,-32.1710,-32.1999
790.000000,1,5.1945,190.2664,17.6914,-31.7331,-31.7732
790.000000,2,5.1945,190.2759,17.6522,-31.7818,-31.8251
790.000000,3,5.1945,190.2868,17.5777,-31.8671,-31.9036
790.000000,4,5.1945,190.2989,16.7625,-32.6944,-32.7181
790.000000,5,5.1945,190.3634,17.1807,-32.3408,-32.3681
790.000000,6,5.1945,190.3713,17.7021,-31.8272,-31.8659
790.000000,7,5.1945,190.3806,17.6815,-31.8571,-31.8997
790.000000,8,5.1945,190.3912,17.6306,-31.9186,-31.9554
790.000000,9,5.1945,190.4030,16.9141,-32.6469,-32.6717
790.000000,10,5.1945,190.4672,17.1075,-32.5178,-32.5436
790.000000,11,5.1945,190.4750,17.7010,-31.9320,-31.9691
790.000000,12,5.1945,190.4840,17.6966,-31.9454,-31.9871
790.000000,13,5.1945,190.4943,17.6656,-31.9868,-32.0238
790.000000,14,5.1945,190.5059,17.0764,-32.5875,-32.6133
790.000000,15,5.1945,190.5699,17.0266,-32.7014,-32.7258
790.000000,16,5.1945,190.5775,17.6889,-32.0466,-32.0822
790.000000,17,5.1945,190.5863,17.6981,-32.0462,-32.0869
790.000000,18,5.1945,190.5964,17.6838,-32.0706,-32.1076
790.000000,19,5.1945,190.6076,17.2151,-32.5506,-32.5772
790.000000,20,5.1945,190.6714,16.9383,-32.8911,-32.9141
790.000000,21,5.1945,190.6788,17.6666,-32.1702,-32.2042
790.000000,22,5.1945,190.6874,17.6870,-32.1584,-32.1981
790.000000,23,5.1945,190.6972,17.6866,-32.1687,-32.2056
790.000000,24,5.1945,190.8882,17.3320,-32.7143,-32.7406
791.000000,0,5.2705,190.2326,17.2374,-32.1532,-32.1822
791.000000,1,5.2705,190.2408,17.6890,-31.7098,-31.7502
791.000000,2,5.2705,190.2504,17.6548,-31.7536,-31.7971
791.000000,3,5.2705,190.2612,17.5685,-31.8508,-31.8874
791.000000,4,5.2705,190.2734,16.7628,-32.6687,-32.6924
791.000000,5,5.2705,190.3380,17.1733,-32.3227,-32.3501
791.000000,6,5.2705,190.3460,17.7009,-31.8031,-31.8419
791.000000,7,5.2705,190.3553,17.6780,-31.8354,-31.8781
791.000000,8,5.2705,190.3660,17.6238,-31.9002,-31.9371
791.000000,9,5.2705,190.3779,16.8997,-32.6362,-32.6610
791.000000,10,5.2705,190.4422,17.1005,-32.4997,-32.5256
791.000000,11,5.2705,190.4500,17.7007,-31.9073,-31.9446
791.000000,12,5.2705,190.4591,17.6945,-31.9226,-31.9645
791.000000,13,5.2705,190.4694,17.6608,-31.9667,-32.0039
791.000000,14,5.2705,190.4811,17.0653,-32.5738,-32.5997
791.000000,15,5.2705,190.5451,17.0197,-32.6835,-32.7080
791.000000,16,5.2705,190.5528,17.6893,-32.0215,-32.0573
791.000000,17,5.2705,190.5616,17.6971,-32.0225,-32.0635
791.000000,18,5.2705,190.5717,17.6807,-32.0491,-32.0863
791.000000,19,5.2705,190.5831,17.2067,-32.5344,-32.5611
791.000000,20,5.2705,190.6469,16.9314,-32.8736,-32.8967
791.000000,21,5.2705,190.6543,17.6674,-32.1450,-32.1792
791.000000,22,5.2705,190.6630,17.6869,-32.1342,-32.1741
791.000000,23,5.2705,190.6729,17.6848,-32.1461,-32.1832
791.000000,24,5.2705,190.6840,17.3260,-32.5160,-32.5435
792.000000,0,5.3468,190.2069,17.2291,-32.1359,-32.1649
792.000000,1,5.3468,190.2151,17.6863,-31.6869,-31.7274
792.000000,2,5.3468,190.2247,17.6571,-31.7257,-31.7694
792.000000,3,5.3468,190.2357,17.5588,-31.8349,-31.8717
792.000000,4,5.3468,190.2479,16.7627,-32.6433,-32.6670
792.000000,5,5.3468,190.3126,17.1656,-32.3050,-32.3325
792.000000,6,5.3468,190.3206,17.6994,-31.7793,-31.8183
792.000000,7,5.3468,190.3300,17.6741,-31.8139,-31.8569
792.000000,8,5.3468,190.3407,17.6166,-31.8821,-31.9192
792.000000,9,5.3468,190.3527,16.8848,-32.6259,-32.6508
792.000000,10,5.3468,190.4171,17.0932,-32.4819,-32.5079
792.000000,11,5.3468,190.4249,17.7002,-31.8828,-31.9202
792.000000,12,5.3468,190.4340,17.6921,-31.9000,-31.9421
792.000000,13,5.3468,190.4445,17.6557,-31.9468,-31.9842
792.000000,14,5.3468,190.4562,17.0537,-32.5605,-32.5864
792.000000,15,5.3468,190.5203,17.0125,-32.6659,-32.6904
792.000000,16,5.3468,190.5280,17.6894,-31.9966,-32.0325
792.000000,17,5.3468,190.5369,17.6959,-31.9990,-32.0402
792.000000,18,5.3468,190.5471,17.6773,-32.0278,-32.0652
792.000000,19,5.3468,190.5585,17.1980,-32.5185,-32.5453
792.000000,20,5.3468,190.6224,16.9241,-32.8563,-32.8794
792.000000,21,5.3468,190.6298,17.6680,-32.1198,-32.1542
792.000000,22,5.3468,190.6386,17.6865,-32.1101,-32.1502
792.000000,23,5.3468,190.6485,17.6828,-32.1237,-32.1610
792.000000,24,5.3468,190.6596,17.3197,-32.4980,-32.5256
793.000000,0,5.4233,190.1811,17.2202,-32.1189,-32.1480
793.000000,1,5.4233,190.1894,17.6831,-31.6643,-31.7050
793.000000,2,5.4233,190.1990,17.6590,-31.6980,-31.7419
793.000000,3,5.4233,190.2100,17.5647,-31.8033,-31.8402
793.000000,4,5.4233,190.2224,16.7623,-32.6181,-32.6418
793.000000,5,5.4233,190.2871,17.1575,-32.2877,-32.3152
793.000000,6,5.4233,190.2952,17.6975,-31.7557,-31.7948
793.000000,7,5.4233,190.3046,17.6699,-31.7928,-31.8359
793.000000,8,5.4233,190.3153,17.6089,-31.8645,-31.9017
793.000000,9,5.4233,190.3274,16.8824,-32.6030,-32.6279
793.000000,10,5.4233,190.3919,17.0855,-32.4644,-32.4905
793.000000,11,5.4233,190.3998,17.6993,-31.8585,-31.8961
793.000000,12,5.4233,190.4089,17.6894,-31.8776,-31.9199
793.000000,13,5.4233,190.4194,17.6501,-31.9273,-31.9648
793.000000,14,5.4233,190.4312,17.0417,-32.5476,-32.5735
793.000000,15,5.4233,190.4954,17.0050,-32.6485,-32.6731
793.000000,16,5.4233,190.5031,17.6893,-31.9718,-32.0079
793.000000,17,5.4233,190.5121,17.6944,-31.9757,-32.0171
793.000000,18,5.4233,190.5223,17.6736,-32.0067,-32.0443
793.000000,19,5.4233,190.5338,17.1889,-32.5029,-32.5298
793.000000,20,5.4233,190.5978,16.9166,-32.8392,-32.8624
793.000000,21,5.4233,190.6053,17.6685,-32.0949,-32.1294
793.000000,22,5.4233,190.6140,17.6859,-32.0862,-32.1265
793.000000,23,5.4233,190.6240,17.6806,-32.1015,-32.1390
793.000000,24,5.4233,190.6352,17.3131,-32.4802,-32.5079
794.000000,0,5.5001,190.1552,17.2109,-32.1024,-32.1315
794.000000,1,5.5001,190.1635,17.6794,-31.6421,-31.6830
794.000000,2,5.5001,190.1732,17.6606,-31.6707,-31.7148
794.000000,3,5.5001,190.1843,17.5727,-31.7696,-31.8066
794.000000,4,5.5001,190.1967,16.7615,-32.5933,-32.6170
794.000000,5,5.5001,190.2615,17.1489,-32.2707,-32.2983
794.000000,6,5.5001,190.2697,17.6953,-31.7324,-31.7717
794.000000,7,5.5001,190.2791,17.6652,-31.7719,-31.8153
794.000000,8,5.5001,190.2899,17.6007,-31.8472,-31.8846
794.000000,9,5.5001,190.3020,16.8843,-32.5757,-32.6007
794.000000,10,5.5001,190.3666,17.0774,-32.4472,-32.4733
794.000000,11,5.5001,190.3745,17.6982,-31.8344,-31.8722
794.000000,12,5.5001,190.3838,17.6863,-31.8555,-31.8980
794.000000,13,5.5001,190.3943,17.6442,-31.9081,-31.9458
794.000000,14,5.5001,190.4061,17.0291,-32.5350,-32.5611
794.000000,15,5.5001,190.4704,16.9971,-32.6313,-32.6560
794.000000,16,5.5001,190.4782,17.6890,-31.9472,-31.9834
794.000000,17,5.5001,190.4872,17.6926,-31.9526,-31.9942
794.000000,18,5.5001,190.4975,17.6695,-31.9860,-32.0238
794.000000,19,5.5001,190.5090,17.1794,-32.4876,-32.5146
794.000000,20,5.5001,190.5731,16.9088,-32.8223,-32.8456
794.000000,21,5.5001,190.5806,17.6687,-32.0700,-32.1047
794.000000,22,5.5001,190.5894,17.6851,-32.0624,-32.1029
794.000000,23,5.5001,190.5995,17.6780,-32.0795,-32.1172
794.000000,24,5.5001,190.6107,17.3062,-32.4626,-32.4904
795.000000,0,5.5771,190.1292,17.2010,-32.0863,-32.1155
795.000000,1,5.5771,190.1376,17.6754,-31.6203,-31.6613
795.000000,2,5.5771,190.1474,17.6618,-31.6436,-31.6879
795.000000,3,5.5771,190.1585,17.5805,-31.7361,-31.7732
795.000000,4,5.5771,190.1710,16.7603,-32.5688,-32.5925
795.000000,5,5.5771,190.2359,17.1398,-32.2541,-32.2817
795.000000,6,5.5771,190.2440,17.6927,-31.7094,-31.7489
795.000000,7,5.5771,190.2536,17.6601,-31.7515,-31.7951
795.000000,8,5.5771,190.2644,17.5921,-31.8304,-31.8680
795.000000,9,5.5771,190.2766,16.8860,-32.5487,-32.5737
795.000000,10,5.5771,190.3412,17.0689,-32.4304,-32.4565
795.000000,11,5.5771,190.3492,17.6967,-31.8105,-31.8485
795.000000,12,5.5771,190.3585,17.6829,-31.8336,-31.8764
795.000000,13,5.5771,190.3691,17.6379,-31.8893,-31.9271
795.000000,14,5.5771,190.3810,17.0161,-32.5229,-32.5490
795.000000,15,5.5771,190.4454,16.9889,-32.6145,-32.6392
795.000000,16,5.5771,190.4532,17.6884,-31.9228,-31.9592
795.000000,17,5.5771,190.4622,17.6905,-31.9297,-31.9716
795.000000,18,5.5771,190.4726,17.6651,-31.9655,-32.0035
795.000000,19,5.5771,190.4842,17.1695,-32.4727,-32.4998
795.000000,20,5.5771,190.5483,16.9006,-32.8057,-32.8290
795.000000,21,5.5771,190.5559,17.6687,-32.0453,-32.0801
795.000000,22,5.5771,190.5648,17.6841,-32.0387,-32.0795
795.000000,23,5.5771,190.5749,17.6752,-32.0577,-32.0956
795.000000,24,5.5771,190.5862,17.2989,-32.4453,-32.4732
796.000000,0,5.6545,190.1032,17.1906,-32.0706,-32.0999
796.000000,1,5.6545,190.1116,17.6708,-31.5988,-31.6400
796.000000,2,5.6545,190.1214,17.6626,-31.6168,-31.6613
796.000000,3,5.6545,190.1326,17.5879,-31.7028,-31.7400
796.000000,4,5.6545,190.1452,16.7587,-32.5446,-32.5683
796.000000,5,5.6545,190.2101,17.1303,-32.2379,-32.2656
796.000000,6,5.6545,190.2184,17.6897,-31.6867,-31.7263
796.000000,7,5.6545,190.2279,17.6546,-31.7314,-31.7752
796.000000,8,5.6545,190.2389,17.5829,-31.8140,-31.8518
796.000000,9,5.6545,190.2511,16.8873,-32.5219,-32.5469
796.000000,10,5.6545,190.3158,17.0600,-32.4139,-32.4401
796.000000,11,5.6545,190.3239,17.6949,-31.7869,-31.8250
796.000000,12,5.6545,190.3332,17.6792,-31.8121,-31.8551
796.000000,13,5.6545,190.3438,17.6311,-31.8708,-31.9088
796.000000,14,5.6545,190.3558,17.0026,-32.5112,-32.5374
796.000000,15,5.6545,190.4203,16.9804,-32.5979,-32.6227
796.000000,16,5.6545,190.4281,17.6876,-31.8986,-31.9351
796.000000,17,5.6545,190.4372,17.6882,-31.9071,-31.9491
796.000000,18,5.6545,190.4476,17.6604,-31.9453,-31.9834
796.000000,19,5.6545,190.4593,17.1592,-32.4581,-32.4853
796.000000,20,5.6545,190.5235,16.8922,-32.7894,-32.8127
796.000000,21,5.6545,190.5311,17.6685,-32.0207,-32.0557
796.000000,22,5.6545,190.5400,17.6828,-32.0153,-32.0563
796.000000,23,5.6545,190.5502,17.6721,-32.0361,-32.0743
796.000000,24,5.6545,190.5616,17.2914,-32.4283,-32.4563
797.000000,0,5.7321,190.0770,17.1796,-32.0555,-32.0848
797.000000,1,5.7321,190.0855,17.6658,-31.5778,-31.6191
797.000000,2,5.7321,190.0954,17.6630,-31.5904,-31.6351
797.000000,3,5.7321,190.1067,17.5950,-31.6697,-31.7071
797.000000,4,5.7321,190.1193,16.7566,-32.5207,-32.5444
797.000000,5,5.7321,190.1843,17.1203,-32.2221,-32.2498
797.000000,6,5.7321,190.1926,17.6863,-31.6644,-31.7042
797.000000,7,5.7321,190.2022,17.6486,-31.7117,-31.7557
797.000000,8,5.7321,190.2132,17.5856,-31.7856,-31.8235
797.000000,9,5.7321,190.2255,16.8883,-32.4953,-32.5203
797.000000,10,5.7321,190.2903,17.0507,-32.3977,-32.4240
797.000000,11,5.7321,190.2984,17.6928,-31.7636,-31.8019
797.000000,12,5.7321,190.3078,17.6750,-31.7908,-31.8340
797.000000,13,5.7321,190.3185,17.6238,-31.8527,-31.8909
797.000000,14,5.7321,190.3305,16.9932,-32.4954,-32.5216
797.000000,15,5.7321,190.3951,16.9715,-32.5817,-32.6064
797.000000,16,5.7321,190.4030,17.6864,-31.8746,-31.9113
797.000000,17,5.7321,190.4121,17.6855,-31.8847,-31.9269
797.000000,18,5.7321,190.4226,17.6552,-31.9254,-31.9637
797.000000,19,5.7321,190.4343,17.1485,-32.4439,-32.4711
797.000000,20,5.7321,190.4986,16.8834,-32.7732,-32.7966
797.000000,21,5.7321,190.5063,17.6681,-31.9963,-32.0314
797.000000,22,5.7321,190.5152,17.6813,-31.9920,-32.0333
797.000000,23,5.7321,190.5255,17.6687,-32.0148,-32.0531
797.000000,24,5.7321,190.5369,17.2834,-32.4115,-32.4396
798.000000,0,5.8099,190.0508,17.1680,-32.0409,-32.0702
798.000000,1,5.8099,190.0594,17.6602,-31.5572,-31.5987
798.000000,2,5.8099,190.0693,17.6630,-31.5643,-31.6092
798.000000,3,5.8099,190.0806,17.6017,-31.6370,-31.6744
798.000000,4,5.8099,190.0933,16.7541,-32.4972,-32.5209
798.000000,5,5.8099,190.1584,17.1098,-32.2067,-32.2345
798.000000,6,5.8099,190.1668,17.6824,-31.6424,-31.6823
798.000000,7,5.8099,190.1765,17.6421,-31.6924,-31.7366
798.000000,8,5.8099,190.1875,17.5941,-31.7515,-31.7895
798.000000,9,5.8099,190.1999,16.8889,-32.4690,-32.4941
798.000000,10,5.8099,190.2648,17.0409,-32.3819,-32.4082
798.000000,11,5.8099,190.2729,17.6903,-31.7406,-31.7790
798.000000,12,5.8099,190.2823,17.6704,-31.7699,-31.8134
798.000000,13,5.8099,190.2931,17.6161,-31.8350,-31.8734
798.000000,14,5.8099,190.3052,16.9964,-32.4668,-32.4931
798.000000,15,5.8099,190.3698,16.9621,-32.5657,-32.5906
798.000000,16,5.8099,190.3777,17.6850,-31.8508,-31.8877
798.000000,17,5.8099,190.3870,17.6825,-31.8625,-31.9050
798.000000,18,5.8099,190.3975,17.6497,-31.9058,-31.9443
798.000000,19,5.8099,190.4093,17.1373,-32.4301,-32.4573
798.000000,20,5.8099,190.4736,16.8743,-32.7574,-32.7808
798.000000,21,5.8099,190.4814,17.6674,-31.9720,-32.0073
798.000000,22,5.8099,190.4904,17.6795,-31.9690,-32.0104
798.000000,23,5.8099,190.5006,17.6649,-31.9938,-32.0323
798.000000,24,5.8099,190.5122,17.2751,-32.3951,-32.4232
799.000000,0,5.8881,190.0246,17.1558,-32.0268,-32.0562
799.000000,1,5.8881,190.0332,17.6541,-31.5371,-31.5787
799.000000,2,5.8881,190.0431,17.6625,-31.5387,-31.5837
799.000000,3,5.8881,190.0545,17.6081,-31.6045,-31.6420
799.000000,4,5.8881,190.0673,16.7512,-32.4742,-32.4979
799.000000,5,5.8881,190.1325,17.0987,-32.1918,-32.2197
799.000000,6,5.8881,190.1409,17.6781,-31.6208,-31.6609
799.000000,7,5.8881,190.1506,17.6351,-31.6735,-31.7179
799.000000,8,5.8881,190.1617,17.6023,-31.7175,-31.7556
799.000000,9,5.8881,190.1742,16.8892,-32.4430,-32.4681
799.000000,10,5.8881,190.2391,17.0306,-32.3666,-32.3929
799.000000,11,5.8881,190.2473,17.6875,-31.7179,-31.7564
799.000000,12,5.8881,190.2568,17.6654,-31.7494,-31.7930
799.000000,13,5.8881,190.2676,17.6079,-31.8177,-31.8563
799.000000,14,5.8881,190.2798,16.9994,-32.4384,-32.4647
799.000000,15,5.8881,190.3445,16.9524,-32.5502,-32.5750
799.000000,16,5.8881,190.3524,17.6832,-31.8273,-31.8643
799.000000,17,5.8881,190.3617,17.6791,-31.8407,-31.8834
799.000000,18,5.8881,190.3723,17.6437,-31.8866,-31.9253
799.000000,19,5.8881,190.3842,17.1256,-32.4166,-32.4440
799.000000,20,5.8881,190.4486,16.8648,-32.7419,-32.7653
799.000000,21,5.8881,190.4564,17.6664,-31.9480,-31.9834
799.000000,22,5.8881,190.4654,17.6774,-31.9461,-31.9878
799.000000,23,5.8881,190.4757,17.6608,-31.9730,-32.0117
799.000000,24,5.8881,190.4873,17.2665,-32.3789,-32.4072
800.000000,0,5.9665,189.9982,17.1430,-32.0133,-32.0427
800.000000,1,5.9665,190.0068,17.6475,-31.5174,-31.5592
800.000000,2,5.9665,190.0169,17.6615,-31.5134,-31.5586
800.000000,3,5.9665,190.0283,17.6141,-31.5723,-31.6099
800.000000,4,5.9665,190.0412,16.7477,-32.4515,-32.4752
800.000000,5,5.9665,190.1065,17.0871,-32.1774,-32.2053
800.000000,6,5.9665,190.1149,17.6734,-31.5996,-31.6398
800.000000,7,5.9665,190.1247,17.6292,-31.6535,-31.6981
800.000000,8,5.9665,190.1358,17.6101,-31.6837,-31.7220
800.000000,9,5.9665,190.1484,16.8891,-32.4174,-32.4424
800.000000,10,5.9665,190.2134,17.0198,-32.3516,-32.3780
800.000000,11,5.9665,190.2216,17.6842,-31.6955,-31.7342
800.000000,12,5.9665,190.2312,17.6600,-31.7292,-31.7730
800.000000,13,5.9665,190.2421,17.5992,-31.8009,-31.8396
800.000000,14,5.9665,190.2543,17.0021,-32.4103,-32.4366
