H|       20234| |04 20 11.51|+50 55 15.4| 5.55| |H|065.04796760|+50.92095135| |   2.74|    0.57|   -7.56|  0.60|  0.47|  0.75|  0.78|  0.70|-0.08| 0.19|-0.22| 0.19|-0.04| 0.00|-0.07| 0.40|-0.21|-0.08|  0|-1.47| 20234| 5.503|0.003| 5.542|0.003| |-0.031|0.004|T|-.01|0.00|L| | 5.5458|0.0008|0.006| 95| | 5.53| 5.56|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| |P| 27192|B+50  973 |          |          |0.00|B1.5IV      |X 
H|       20241| |04 20 14.42|+41 48 29.4| 5.95| |H|065.06007219|+41.80815345| |   9.42|   16.12|  -34.45|  0.68|  0.50|  0.79|  0.74|  0.64| 0.14| 0.32|-0.07| 0.11| 0.11|-0.02| 0.07| 0.40|-0.19| 0.10|  0| 0.81| 20241| 7.175|0.006| 6.059|0.004| | 0.962|0.006|T|0.95|0.01|L| | 6.1173|0.0005|0.006| 86| | 6.11| 6.13|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27278|B+41  852 |          |          |0.94|K0III       |S 
H|       20250| |04 20 21.23|+27 21 03.4| 4.97|1|H|065.08847817|+27.35094069| |   9.53|  -29.04|  -76.97|  0.84|  0.62|  0.92|  0.99|  0.84| 0.38| 0.35|-0.22|-0.21|-0.30| 0.05|-0.33|-0.17|-0.06| 0.63|  3| 0.63| 20250| 6.437|0.005| 5.079|0.003| | 1.150|0.015|G|1.35|0.04|E| | 5.1121|0.0009|0.007| 67| | 5.10| 5.13|       |M| | |04203+2721|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27382|B+27  655 |          |          |1.35|K1III       |X 
H|       20252| |04 20 24.66|+34 34 00.3| 4.93| |H|065.10273351|+34.56674228| |  14.42|  -24.95|   -7.00|  0.74|  0.59|  0.83|  0.81|  0.68| 0.32| 0.40|-0.06| 0.19| 0.15|-0.23| 0.06| 0.55|-0.18| 0.37|  0|-1.69| 20252| 6.133|0.004| 5.032|0.003| | 0.950|0.004|T|0.94|0.00|L| | 5.0895|0.0007|0.005| 78| | 5.08| 5.10|       | | | |04204+3435|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27348|B+34  860 |          |          |0.94|G8III       |X 
H|       20255| |04 20 25.04|+18 44 33.8| 6.11| |H|065.10431578|+18.74272543| |  21.12|  119.59|  -48.17|  0.73|  0.48|  0.77|  0.90|  0.68| 0.21| 0.28| 0.05| 0.10|-0.03|-0.12|-0.03| 0.34|-0.12| 0.06|  0|-0.77| 20255| 6.555|0.005| 6.142|0.005| | 0.404|0.006|T|0.44|0.03|C| | 6.1934|0.0007|0.005| 86| | 6.18| 6.20|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27429|B+18  624 |          |          |0.44|F3:V...     |X 
H|       20261| |04 20 36.24|+15 05 43.8| 5.26| |H|065.15101968|+15.09550358| |  21.20|  108.79|  -20.67|  0.93|  0.65|  0.99|  0.95|  0.82| 0.39| 0.55| 0.16|-0.16|-0.32| 0.03|-0.20|-0.19| 0.14| 0.42|  0| 0.84| 20261| 5.543|0.004| 5.286|0.005| | 0.225|0.008|G|0.25|0.02|A| | 5.3233|0.0008|0.004| 44| | 5.31| 5.33|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| |P| 27459|B+14  682 |          |          |0.25|F0V         |X 
H|       20263| |04 20 38.59|-06 14 45.1| 6.15|2|T|065.16078257|-06.24585928| |  15.83|   92.46|  -55.70|  0.64|  0.52|  0.77|  0.79|  0.82| 0.51| 0.18| 0.08| 0.18| 0.18| 0.07| 0.19| 0.29|-0.08| 0.36|  0|-2.02| 20263| 7.269|0.006| 6.246|0.004| | 0.901|0.002|G|0.92|0.04|E| | 6.2980|0.0045|0.028|109| | 6.26| 6.34|       |U|2|C|          | |  | 1| | | |  |   |       |     |     |    |S| | | 27536|B-06  875 |          |          |0.92|G8IV:       |S 
H|       20264| |04 20 39.00|-20 38 22.6| 5.38| |H|065.16248826|-20.63959902| |   7.05|   26.13|   -9.40|  0.46|  0.41|  0.67|  0.46|  0.50|-0.26| 0.18|-0.08|-0.55| 0.25|-0.11| 0.19|-0.07|-0.10|-0.12|  0|-0.26| 20264| 5.355|0.002| 5.377|0.002| |-0.027|0.001|G|-.01|0.00|H| | 5.3834|0.0004|0.006|210| | 5.37| 5.39|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27616|B-20  831 |          |          |-.01|A0V         |4 
H|       20266| |04 20 40.36|+65 08 25.6| 5.26| |H|065.16818726|+65.14045287| |   9.80|  -28.52|   -4.70|  0.40|  0.42|  0.67|  0.44|  0.52| 0.19|-0.02|-0.06|-0.36| 0.11| 0.09| 0.10| 0.12| 0.13| 0.28|  0|-0.03| 20266| 6.281|0.003| 5.349|0.002| | 0.820|0.006|G|0.83|0.03|C| | 5.4103|0.0006|0.007|166| | 5.40| 5.42|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27022|B+64  433 |          |          |0.83|G5III       |X 
H|       20268| |04 20 41.25|+06 07 51.3| 5.76| |H|065.17188935|+06.13090686| |   7.62|  -13.06|  -44.79|  0.77|  0.64|  0.93|  1.01|  0.91| 0.09| 0.07|-0.37| 0.19|-0.24| 0.16|-0.16|-0.11| 0.36| 0.37|  0| 0.40| 20268| 6.924|0.008| 5.861|0.005| | 0.914|0.022|G|0.93|0.02|A| | 5.9213|0.0010|0.005| 49| | 5.91| 5.93|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27497|B+05  631 |          |          |0.93|G8III-IV    |S 
H|       20271| |04 20 42.83|-07 35 33.0| 5.85| |H|065.17846608|-07.59249081| |   4.31|    4.47|   -1.10|  0.62|  0.55|  0.75|  0.83|  0.87| 0.45| 0.07|-0.10| 0.30| 0.17|-0.04| 0.15| 0.24|-0.01| 0.39|  0|-0.35| 20271| 5.688|0.003| 5.830|0.004| |-0.124|0.004|T|-.11|0.01|L| | 5.8129|0.0011|0.008| 90| | 5.80| 5.83|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27563|B-07  798 |          |          |-.11|B5III       |X 
H|       20281| |04 20 49.04|+09 13 29.2| 6.52| |G|065.20434267|+09.22478950| |  10.17|   58.54|   11.78|  0.81|  0.66|  0.91|  1.04|  0.91| 0.23| 0.26|-0.22| 0.16| 0.00| 0.00| 0.01| 0.11| 0.06| 0.42|  0| 1.34| 20281| 6.712|0.007| 6.546|0.008| | 0.148|0.003|G|0.16|0.00|H| | 6.5780|0.0015|0.010| 52| | 6.57| 6.59|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27505|B+08  672 |          |          |0.16|A4V         |X 
H|       20284| |04 20 52.66|+13 51 52.1| 6.15| |H|065.21940620|+13.86447069| |  21.80|  105.29|  -17.97|  0.79|  0.56|  0.85|  0.90|  0.79| 0.20| 0.47| 0.02|-0.01|-0.18| 0.10|-0.09|-0.08| 0.17| 0.34|  0| 0.71| 20284| 6.701|0.006| 6.207|0.005| | 0.456|0.011|G|0.53|0.02|G| | 6.2566|0.0008|0.004| 54| | 6.25| 6.26|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27483|B+13  665 |          |          |0.53|F6V...      |X 
H|       20297| |04 20 58.03|-81 34 48.8| 5.78| |H|065.24179812|-81.58022679| |  18.61|    9.07|  126.08|  0.39|  0.48|  0.49|  0.40|  0.63|-0.23| 0.25|-0.26|-0.06| 0.06|-0.05| 0.10|-0.33| 0.16|-0.16|  0|-0.13| 20297| 6.202|0.003| 5.809|0.003| | 0.359|0.007|G|0.42|0.01|H| | 5.8633|0.0006|0.006|114| | 5.85| 5.87|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 29116|          |          |P-81   115|0.42|F0/F2III    |1 
H|       20341| |04 21 27.05|-00 05 52.3| 5.86| |G|065.36270888|-00.09786658| |   6.98|  -19.81| -124.66|  0.76|  0.65|  0.91|  0.94|  0.83| 0.25| 0.25|-0.33| 0.16| 0.10|-0.20| 0.01| 0.11|-0.23| 0.54|  0| 0.87| 20341| 7.596|0.010| 6.012|0.005| | 1.320|0.015|G|1.31|0.04|E| | 6.0066|0.0007|0.004| 55| | 6.00| 6.01|       | | | |04214-0006|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27611|B-00  687 |          |          |1.31|K2          |S 
H|       20347|H|04 21 31.29|-25 43 42.4| 6.08| |H|065.38038046|-25.72845717|A|  18.40|   37.06|  -50.38|  0.85|  1.16|  1.16|  0.68|  0.93|-0.19| 0.08|-0.05|-0.37| 0.00| 0.09|-0.08|-0.28|-0.06|-0.40|  3| 0.19| 20347| 6.507|0.003| 6.127|0.003|*| 0.371|0.003|T|0.43|0.00|L|*| 6.1666|0.0008|0.009|223|*| 6.15| 6.19|       |D| | |04215-2544|I| 1| 2|C| |A|AB|340|  0.494|0.002| 0.26|0.01|S| | | 27710|          |C-26  1642|P-26   520|0.42|F2V         |4 
H|       20354| |04 21 33.15|+46 29 56.3| 4.80|1|H|065.38811942|+46.49896290| |   7.03|   21.41|  -34.97|  0.63|  0.46|  0.79|  0.79|  0.67| 0.07| 0.11|-0.24|-0.01| 0.18| 0.00| 0.00| 0.46|-0.11| 0.47|  0| 0.01| 20354| 4.754|0.004| 4.809|0.003| |-0.022|0.020|G|0.03|0.03|C| | 4.8094|0.0028|0.019|104| | 4.77| 4.85|   2.17|P|1|A|          | |  | 1| | | |  |   |       |     |     |    |S| |P| 27396|B+46  872 |          |          |0.03|B4IV        |X 
H|       20357| |04 21 34.73|+14 24 35.4| 6.60| |H|065.39471702|+14.40983562| |  19.46|  105.19|  -19.11|  0.96|  0.65|  1.02|  1.00|  0.87| 0.33| 0.57| 0.12|-0.13|-0.19|-0.04|-0.13|-0.09| 0.05| 0.38|  0| 0.88| 20357| 7.084|0.007| 6.637|0.006| | 0.412|0.014|G|0.48|0.02|A| | 6.6899|0.0012|0.006| 45| | 6.68| 6.70|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27561|B+14  687 |          |          |0.48|F5V         |X 
H|       20360| |04 21 37.51|-06 17 02.9| 6.45| |H|065.40629627|-06.28413788| |   6.54|    5.14|  -13.89|  0.64|  0.52|  0.84|  0.92|  1.08| 0.53| 0.11|-0.04| 0.15| 0.07| 0.16| 0.07| 0.13| 0.25| 0.54|  2| 0.38| 20360| 6.519|0.003| 6.446|0.004| | 0.056|0.004|G|0.07|0.00|H| | 6.4696|0.0009|0.007|123| | 6.46| 6.48|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27660|B-06  879 |          |          |0.07|A0          |S 
H|       20372| |04 21 45.67|-37 46 54.3| 6.53| |H|065.44029257|-37.78173959| |   4.93|   -8.07|  -42.14|  0.48|  0.56|  0.66|  0.55|  0.70|-0.07|-0.10|-0.11|-0.23| 0.04| 0.18| 0.09|-0.20|-0.15| 0.12|  1| 1.12| 20372| 8.341|0.009| 6.681|0.004| | 1.388|0.008|T|1.36|0.01|L| | 6.6758|0.0009|0.009|131| | 6.66| 6.69|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27804|          |C-38  1539|P-38   418|1.36|K4III       |3 
H|       20376| |04 21 47.58|+60 44 09.2| 5.40|1|H|065.44826292|+60.73590167| |   7.64|   56.70| -113.66|  0.41|  0.48|  0.72|  0.54|  0.63| 0.15| 0.06|-0.18| 0.09| 0.00| 0.07| 0.00| 0.35|-0.02| 0.17|  0|-1.75| 20376| 7.378|0.005| 5.580|0.003| | 1.497|0.005|T|1.52|0.01|L| | 5.5234|0.0010|0.010|153| | 5.51| 5.54|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27245|B+60  800 |          |          |1.51|M0III       |X 
H|       20380| |04 21 51.82|+56 30 22.7| 5.91| |H|065.46592207|+56.50630039| |  10.53|  -14.56|    7.06|  0.51|  0.43|  0.68|  0.59|  0.52|-0.05| 0.18|-0.10| 0.33|-0.26| 0.08|-0.28| 0.51|-0.17|-0.05|  0| 2.04| 20380| 6.054|0.003| 5.924|0.003| | 0.112|0.002|G|0.13|0.00|H| | 5.9568|0.0004|0.005|127| | 5.95| 5.96|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27322|B+56  905 |          |          |0.13|A3V         |X 
H|       20384| |04 21 53.22|-63 23 12.5| 5.24| |H|065.47173239|-63.38681514| |   8.58|   85.20|  174.37|  0.38|  0.40|  0.43|  0.34|  0.43|-0.03| 0.04|-0.10|-0.35| 0.12| 0.04| 0.10|-0.09| 0.01| 0.18|  1| 0.18| 20384| 6.451|0.004| 5.341|0.003| | 0.955|0.002|G|0.91|0.04|E| | 5.4000|0.0008|0.006|116| | 5.39| 5.41|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 28093|          |C-63   147|P-63   324|0.91|G7III       |X 
H|       20400| |04 22 03.45|+14 04 38.1| 5.72| |H|065.51437351|+14.07725051| |  21.87|  114.04|  -21.40|  0.86|  0.59|  0.96|  0.94|  0.80| 0.16| 0.51|-0.14|-0.10|-0.23| 0.07|-0.07|-0.17| 0.25| 0.37|  0| 0.16| 20400| 6.102|0.005| 5.752|0.004| | 0.315|0.008|G|0.37|0.03|C| | 5.7967|0.0014|0.007| 52| | 5.79| 5.81|       | | | |04220+1405|I| 1| 1| | | |  |   |       |     |     |    |S| |P| 27628|B+13  668 |          |          |0.37|A3m         |X 
H|       20417|H|04 22 22.73|+20 49 17.1| 5.91|1|G|065.59471274|+20.82141842|A|   1.86|   -1.99|   -1.04|  1.15|  0.80|  1.13|  1.18|  0.96| 0.34| 0.19|-0.07|-0.21|-0.18| 0.14|-0.15| 0.07|-0.03| 0.28|  1| 0.93| 20417| 7.869|0.015| 6.073|0.009|*| 1.660|0.042|G|2.21|0.15|L|*| 5.9458|0.0020|0.012| 69|*| 5.92| 5.96|       |U|2| |04224+2049|I| 1| 2|C| |A|AB|169|  1.923|0.009| 2.49|0.05|S| | | 27639|B+20  744 |          |          |2.21|M0III       |S 
H|       20430| |04 22 34.93|+25 37 45.7| 5.38|1|H|065.64554350|+25.62935771| |  12.19|   20.37|  -17.88|  0.92|  0.65|  1.00|  1.06|  0.81| 0.24| 0.26| 0.06| 0.05|-0.15|-0.21|-0.19| 0.12|-0.16| 0.27|  0| 2.39| 20430| 5.339|0.003| 5.373|0.004| |-0.041|0.008|G|-.02|0.01|H| | 5.3693|0.0023|0.013| 66| | 5.35| 5.39|       |U|2| |04226+2538|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 27638|B+25  707 |          |          |-.02|B9V         |X 
H|       20455| |04 22 56.03|+17 32 33.3| 3.77| |H|065.73344722|+17.54258430| |  21.29|  107.75|  -28.84|  0.80|  0.49|  0.93|  1.11|  0.87| 0.23| 0.37|-0.09| 0.17| 0.01| 0.39| 0.08| 0.36| 0.25| 0.43|  0| 1.05| 20455| 5.024|0.003| 3.868|0.002| | 0.983|0.010|G|0.93|0.01|G| | 3.9308|0.0005|0.003| 76| | 3.93| 3.94|       |C| | |04229+1733|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27697|B+17  712 |          |          |0.93|G8III       |X 
H|       20456| |04 22 57.91|+59 36 58.6| 6.18| |H|065.74128194|+59.61628914| |   8.62|   35.93|  -44.13|  0.53|  0.46|  0.76|  0.57|  0.59| 0.00| 0.25|-0.17| 0.10|-0.06| 0.20|-0.13| 0.28|-0.20| 0.19|  0|-0.43| 20456| 6.310|0.003| 6.191|0.004| | 0.108|0.005|T|0.12|0.01|L| | 6.2180|0.0006|0.006|112| | 6.20| 6.23|       | | | |04230+5937|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27402|B+59  793 |          |          |0.09|A4V         |X 
H|       20465| |04 23 05.66|-24 53 31.6| 5.81|1|H|065.77358735|-24.89211883| |   7.18|   19.59|  -15.64|  0.32|  0.46|  0.70|  0.34|  0.50|-0.07| 0.06|-0.21|-0.28|-0.07| 0.13|-0.05|-0.26| 0.01|-0.28|  1| 0.16| 20465| 7.796|0.005| 5.985|0.002| | 1.507|0.004|T|1.54|0.01|L| | 5.9373|0.0007|0.010|246| | 5.92| 5.95|       |U| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27881|          |C-25  1862|P-25   583|1.51|K5III       |4 
H|       20467| |04 23 07.76|-35 32 41.4| 6.38| |G|065.78232507|-35.54484031| |   3.88|   -1.62|   10.27|  0.44|  0.49|  0.61|  0.49|  0.61|-0.06|-0.06|-0.11|-0.04|-0.05| 0.00|-0.07|-0.02| 0.08|-0.03|  0|-0.01| 20467| 7.996|0.007| 6.511|0.004| | 1.242|0.006|G|1.15|0.04|E| | 6.5461|0.0007|0.007|128| | 6.53| 6.56|       |C| | |04231-3533|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 27941|          |C-35  1687|          |1.15|K1III       |3 
H|       20484| |04 23 25.00|+16 46 38.4| 5.64| |H|065.85415980|+16.77732694| |  21.17|  105.09|  -27.62|  0.73|  0.48|  0.80|  1.02|  0.76| 0.31| 0.21| 0.02| 0.12| 0.05| 0.28| 0.06| 0.46| 0.10| 0.32|  0|-0.83| 20484| 6.002|0.003| 5.666|0.004| | 0.310|0.006|G|0.34|0.03|C| | 5.7146|0.0006|0.004| 77| | 5.71| 5.72|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27749|B+16  586 |          |          |0.34|A1m         |X 
H|       20493| |04 23 32.36|+20 58 55.7| 6.00|1|H|065.88482040|+20.98212975| |   6.77|   15.93|  -35.07|  0.70|  0.51|  0.76|  0.76|  0.66| 0.33| 0.23|-0.03| 0.13| 0.14|-0.05| 0.08| 0.39|-0.14| 0.39|  0| 1.01| 20493| 6.024|0.004| 5.998|0.004| | 0.029|0.005|T|0.05|0.00|L| | 6.0145|0.0014|0.011| 67| | 5.99| 6.03|   0.62|P|1|A|          | |  | 1| | |S|  |   |       |     |     |    |S| | | 27742|B+20  751 |          |          |0.03|B8IV-V      |X 
H|       20498|H|04 23 35.80|+42 25 40.8| 6.25| |G|065.89916321|+42.42799219|A|   5.90|   21.03|  -34.14|  1.18|  1.05|  0.85|  0.82|  0.69|-0.10| 0.06| 0.12| 0.01| 0.05| 0.16| 0.05| 0.46| 0.00| 0.05|  0|-0.48| 20498| 6.240|0.003| 6.227|0.004|*| 0.023|0.004|G|0.04|0.00|H|*| 6.2385|0.0011|0.007| 99|*| 6.22| 6.25|       |D| | |04236+4226|I| 1| 2|C| |A|AB|155|  0.345|0.002| 0.52|0.02|S| | | 27650|B+42  946 |          |          |0.04|A1sp...     |X 
H|       20507| |04 23 40.88|-03 44 43.2| 5.17| |H|065.92033483|-03.74533244| |  15.66|  -47.92|  -56.73|  0.73|  0.61|  0.80|  0.81|  0.80| 0.25| 0.34|-0.17| 0.39| 0.17| 0.03| 0.14| 0.31|-0.11| 0.44|  0| 1.45| 20507| 5.270|0.004| 5.179|0.004| | 0.072|0.001|G|0.10|0.03|C| | 5.2039|0.0005|0.005| 48| | 5.19| 5.21|       |D| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27861|B-04  818 |          |          |0.10|A2V         |X 
H|       20522| |04 23 51.84|+09 27 39.5| 5.10| |H|065.96599009|+09.46098377| |   8.23|  -21.02|   -6.65|  0.78|  0.68|  0.94|  1.14|  1.01| 0.23| 0.11|-0.33|-0.12|-0.05| 0.12|-0.03|-0.05|-0.09| 0.54|  0| 0.18| 20522| 5.218|0.003| 5.122|0.004| | 0.074|0.006|G|0.12|0.03|C| | 5.1431|0.0009|0.004| 42| | 5.14| 5.15|       |C| | |04239+0928|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27820|B+09  570 |          |          |0.12|A3V         |X 
H|       20533| |04 23 59.76|+24 18 03.7| 6.34| |H|065.99899568|+24.30102325|A|   4.49|    4.54|  -12.94|  1.39|  1.15|  1.11|  1.38|  1.11| 0.22| 0.15|-0.02| 0.20|-0.06| 0.04|-0.05| 0.36| 0.10| 0.25|  1|-0.12| 20533| 6.539|0.007| 6.350|0.006|A| 0.173|0.009|T|0.19|0.01|L| | 6.4000|0.0061|0.007| 59|A| 6.39| 6.41|       |D| | |04240+2419|I| 2| 1|C|P|D|  |   |       |     |     |    |S| |D| 27778|B+23  684 |          |          |0.17|B3V         |X 
H|       20535| |04 24 02.17|-34 01 01.2| 3.97|1|H|066.00902233|-34.01698632| |  11.95|   73.77|   57.57|  0.41|  0.45|  0.59|  0.46|  0.52|-0.04| 0.05|-0.18| 0.02|-0.05| 0.08|-0.02|-0.09| 0.07| 0.10|  0| 1.19| 20535| 5.907|0.003| 4.132|0.002| | 1.468|0.052|G|1.53|0.02|A| | 4.0941|0.0008|0.009|125| | 4.08| 4.11|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 28028|          |C-34  1664|P-34   482|1.53|K4III       |3 
H|       20542| |04 24 05.69|+17 26 39.2| 4.80| |G|066.02372401|+17.44421161| |  22.36|  109.99|  -33.47|  0.77|  0.49|  0.88|  1.13|  0.87| 0.26| 0.27|-0.07| 0.17| 0.00| 0.40| 0.01| 0.41| 0.19| 0.40|  2|-0.80| 20542| 5.008|0.002| 4.821|0.003| | 0.154|0.007|G|0.18|0.03|C| | 4.8526|0.0005|0.004| 89| | 4.85| 4.86|       |C| | |04240+1726|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27819|B+17  714 |          |          |0.18|A7V         |X 
H|       20552|H|04 24 12.32|-57 04 16.2| 6.28| |G|066.05133135|-57.07115747|A|  36.92| -104.32|  -73.73|  0.97|  0.94|  0.84|  1.09|  0.92| 0.01|-0.01| 0.03|-0.08| 0.01| 0.11| 0.01|-0.08|-0.07|-0.18|  4| 1.36| 20552| 7.032|0.007| 6.302|0.008|*| 0.659|0.004|G|0.72|0.00|H|*| 6.4102|0.0009|0.008|119|*| 6.40| 6.43|       |D| | |04242-5704|I| 1| 2|C| |A|AB|246|  5.602|0.002| 0.42|0.01|S| | | 28255|          |          |P-57   659|0.72|G4V+...     |S 
H|       20558| |04 24 14.47|+12 09 28.9| 6.42| |H|066.06030427|+12.15804100| |   4.57|   15.83|  -22.23|  1.16|  0.61|  1.35|  0.88|  0.75| 0.13| 0.74|-0.05| 0.12| 0.21|-0.11|-0.21| 0.37|-0.45| 0.21|  0| 1.67| 20558| 8.241|0.012| 6.556|0.007| | 1.408|0.011|T|1.39|0.01|L| | 6.5601|0.0014|0.007| 41| | 6.55| 6.57|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27860|B+11  604 |          |          |1.37|K0          |S 
H|       20579| |04 24 29.14|+34 07 51.0| 5.73| |H|066.12141978|+34.13084080| |   5.34|   20.50|  -34.17|  0.72|  0.50|  0.84|  0.74|  0.65| 0.27| 0.44|-0.08|-0.05| 0.08|-0.16|-0.08| 0.28|-0.29| 0.40|  0| 0.86| 20579| 5.653|0.003| 5.716|0.004| |-0.054|0.004|T|-.03|0.00|L| | 5.7193|0.0007|0.005| 73| | 5.71| 5.73|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27777|B+33  853 |          |          |-.03|B8V         |X 
H|       20591|H|04 24 37.42|+33 57 35.6| 5.77| |G|066.15593384|+33.95988843|A|  24.00|   54.69|  -83.07|  0.87|  0.60|  0.91|  0.94|  0.69| 0.14| 0.33|-0.09| 0.00|-0.08|-0.10|-0.11| 0.38|-0.34|-0.03|  5| 0.55| 20591| 6.235|0.005| 5.785|0.005|*| 0.400|0.019|G|0.47|0.02|H|*| 5.8454|0.0008|0.005| 74|*| 5.84| 5.85|       |D| | |04246+3358|I| 1| 2|C| |A|AB| 21|  4.302|0.016| 3.84|0.12|S| | | 27786|B+33  854 |          |          |0.47|F4V         |S 
H|       20613| |04 24 56.45|-34 45 25.9| 6.55| |H|066.23521947|-34.75719492| |  11.94|   -3.79| -116.25|  0.47|  0.53|  0.66|  0.52|  0.61|-0.06| 0.04|-0.09| 0.06|-0.17| 0.19|-0.16|-0.10| 0.01| 0.03|  0| 0.25| 20613| 7.084|0.004| 6.601|0.004| | 0.445|0.005|G|0.51|0.01|H| | 6.6536|0.0010|0.009|126| | 6.64| 6.67|       | | | |04249-3446|I| 1| 1| | | |  |   |       |     |     |    |S| | | 28143|          |C-35  1704|P-35   484|0.51|F3/F5IV     |3 
H|       20614| |04 24 57.06|+19 02 31.5| 5.97| |H|066.23774871|+19.04209230| |  20.40|  110.73|  -32.50|  0.70|  0.51|  0.74|  0.88|  0.74| 0.36| 0.24| 0.13| 0.12| 0.05|-0.01| 0.02| 0.39| 0.05| 0.41|  0| 1.01| 20614| 6.428|0.005| 6.014|0.005| | 0.378|0.014|G|0.47|0.03|C| | 6.0632|0.0010|0.007| 77| | 6.05| 6.07|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27901|B+18  633 |          |          |0.47|F4V         |X 
H|       20619| |04 25 05.36|-61 14 17.7| 5.94|1|G|066.27233379|-61.23824628| |   5.08|  -18.82|   21.69|  0.46|  0.44|  0.48|  0.51|  0.50|-0.13| 0.03|-0.14|-0.24| 0.04| 0.00| 0.04|-0.13| 0.14|-0.13|  1|-0.09| 20619| 7.944|0.008| 6.112|0.004| | 1.533|0.003|G|1.58|0.01|H| | 6.0602|0.0009|0.009|105| | 6.04| 6.08|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 28413|          |          |P-61   335|1.58|K4/K5III    |1 
H|       20630| |04 25 19.10|-44 09 39.8| 6.38| |H|066.32957233|-44.16105659| |  27.00|   27.33|   65.64|  0.47|  0.49|  0.57|  0.60|  0.58| 0.05|-0.09|-0.12| 0.11|-0.19| 0.11|-0.14|-0.03|-0.06| 0.18|  1|-0.90| 20630| 6.901|0.004| 6.429|0.004| | 0.457|0.004|T|0.53|0.00|L| | 6.4791|0.0008|0.007|116| | 6.47| 6.49|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 28246|          |C-44  1546|P-44   478|0.51|F6V         |X 
H|       20635| |04 25 22.10|+22 17 38.3| 4.21| |G|066.34207825|+22.29398098| |  21.27|  105.49|  -44.14|  0.74|  0.53|  0.80|  0.81|  0.66| 0.32| 0.34|-0.04| 0.16| 0.15|-0.04| 0.09| 0.39|-0.16| 0.31|  0| 1.59| 20635| 4.394|0.004| 4.225|0.005| | 0.136|0.004|G|0.16|0.03|C| | 4.2573|0.0008|0.006| 53| | 4.25| 4.27|       |C| | |04254+2215|I| 2| 1| | | |  |   |       |     |     |    |S| | | 27934|B+21  642 |          |          |0.16|A7IV-V      |X 
H|       20641| |04 25 24.94|+22 12 00.4| 5.27| |H|066.35393596|+22.20011240| |  22.65|  112.45|  -47.06|  0.77|  0.55|  0.84|  0.88|  0.73| 0.30| 0.30|-0.03| 0.12| 0.16| 0.00| 0.12| 0.36|-0.18| 0.22|  0| 0.97| 20641| 5.571|0.004| 5.299|0.005| | 0.250|0.010|G|0.28|0.01|H| | 5.3388|0.0008|0.005| 56| | 5.33| 5.35|       |C| | |04254+2215|I| 2| 1| | | |  |   |       |     |     |    |S| | | 27946|B+21  643 |          |          |0.28|A7V         |X 
H|       20648|H|04 25 29.32|+17 55 40.8| 4.30| |G|066.37215593|+17.92798917|A|  22.05|  108.26|  -32.47|  0.75|  0.52|  0.77|  0.97|  0.83| 0.34| 0.10| 0.08|-0.02| 0.05| 0.25|-0.10| 0.34| 0.20| 0.54|  2|-0.74| 20648| 4.382|0.003| 4.317|0.003|A| 0.049|0.007|G|0.08|0.03|C|*| 4.3212|0.0006|0.004| 72|*| 4.32| 4.33|       |D| | |04255+1755|I| 1| 2|C| |B|AB|338|  1.750|0.017| 4.02|0.09|S| | | 27962|B+17  719 |          |          |0.08|A2IV        |X 
