time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
3430.000000,0,5.4033,193.3441,47.4798,-5.0223,-10.0748
3430.000000,1,5.4033,193.4975,47.6986,-4.9569,-11.0636
3430.000000,2,5.4033,193.6607,47.6824,-5.1364,-11.8960
3430.000000,3,5.4033,193.8348,47.6330,-5.3598,-12.3561
3430.000000,4,5.4033,194.0213,47.6236,-5.5557,-12.3885
3430.000000,5,5.4033,193.1279,47.7013,-4.5846,-10.6520
3430.000000,6,5.4033,193.2754,47.6443,-4.7892,-11.6760
3430.000000,7,5.4033,193.4317,47.6266,-4.9631,-12.2254
3430.000000,8,5.4033,193.5978,47.6895,-5.0663,-12.2789
3430.000000,9,5.4033,193.7749,47.7000,-5.2330,-12.0029
3430.000000,10,5.4033,192.9240,47.6087,-4.4733,-11.4149
3430.000000,11,5.4033,193.0665,47.6885,-4.5360,-11.9967
3430.000000,12,5.4033,193.2170,47.7125,-4.6626,-12.2023
3430.000000,13,5.4033,193.3764,47.6920,-4.8425,-12.0441
3430.000000,14,5.4033,193.5458,47.6366,-5.0672,-11.5413
3430.000000,15,5.4033,192.7306,47.6972,-4.1914,-11.7911
3430.000000,16,5.4033,192.8690,47.6879,-4.3391,-12.1555
3430.000000,17,5.4033,193.0147,47.6417,-4.5310,-12.1225
3430.000000,18,5.4033,193.1685,47.6401,-4.6864,-11.6334
3430.000000,19,5.4033,193.3313,47.6950,-4.7944,-10.7083
3430.000000,20,5.4033,192.5463,47.6106,-4.0937,-12.1371
3430.000000,21,5.4033,192.6813,47.6240,-4.2153,-12.1512
3430.000000,22,5.4033,192.8230,47.6811,-4.2999,-11.6836
3430.000000,23,5.4033,192.9720,47.7099,-4.4202,-10.8399
3430.000000,24,5.4033,193.1294,47.4141,-4.8733,-9.9955
3431.000000,0,5.4569,193.2978,47.4762,-4.9796,-10.0530
3431.000000,1,5.4569,193.4501,47.6994,-4.9087,-11.0423
3431.000000,2,5.4569,193.6119,47.6825,-5.0875,-11.8793
3431.000000,3,5.4569,193.7844,47.6307,-5.3118,-12.3449
3431.000000,4,5.4569,193.9690,47.6257,-5.5013,-12.3744
3431.000000,5,5.4569,193.0841,47.7011,-4.5410,-10.6354
3431.000000,6,5.4569,193.2307,47.6438,-4.7449,-11.6626
3431.000000,7,5.4569,193.3858,47.6275,-4.9164,-12.2125
3431.000000,8,5.4569,193.5506,47.6901,-5.0186,-12.2673
3431.000000,9,5.4569,193.7262,47.7002,-5.1840,-11.9917
3431.000000,10,5.4569,192.8824,47.6086,-4.4318,-11.4043
3431.000000,11,5.4569,193.0241,47.6885,-4.4937,-11.9868
