time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
1780.000000,0,5.1254,193.7911,47.6900,-5.2592,-10.4038
1780.000000,1,5.1254,193.8899,47.5834,-5.4645,-11.6049
1780.000000,2,5.1254,193.9964,47.5741,-5.5804,-12.2305
1780.000000,3,5.1254,194.1113,47.6876,-5.5818,-12.2565
1780.000000,4,5.1254,194.2354,47.7079,-5.6856,-11.9284
1780.000000,5,5.1254,193.5171,47.6958,-4.9794,-10.7538
1780.000000,6,5.1254,193.6106,47.6801,-5.0886,-11.7143
1780.000000,7,5.1254,193.7111,47.6466,-5.2226,-12.1986
1780.000000,8,5.1254,193.8191,47.5489,-5.4282,-12.2659
1780.000000,9,5.1254,193.9353,47.6432,-5.4501,-11.6664
1780.000000,10,5.1254,193.2619,47.5842,-4.8358,-11.2022
1780.000000,11,5.1254,193.3511,47.6715,-4.8377,-11.8892
1780.000000,12,5.1254,193.4466,47.7125,-4.8922,-12.1133
1780.000000,13,5.1254,193.5490,47.6765,-5.0305,-11.9211
1780.000000,14,5.1254,193.6587,47.5863,-5.2304,-11.3150
1780.000000,15,5.1254,193.0224,47.6302,-4.5502,-11.4392
1780.000000,16,5.1254,193.1080,47.5384,-4.7276,-12.1390
1780.000000,17,5.1254,193.1995,47.6436,-4.7140,-12.1013
1780.000000,18,5.1254,193.2972,47.6747,-4.7805,-11.6327
1780.000000,19,5.1254,193.4016,47.7010,-4.8587,-10.6885
1780.000000,20,5.1254,192.7960,47.7077,-4.2463,-11.5905
1780.000000,21,5.1254,192.8788,47.6848,-4.3520,-12.0257
1780.000000,22,5.1254,192.9669,47.6003,-4.5247,-11.9841
1780.000000,23,5.1254,193.0608,47.5573,-4.6615,-11.3790
1780.000000,24,5.1254,193.1608,47.6619,-4.6570,-10.1304
1781.000000,0,5.1942,193.7258,47.6895,-5.1943,-10.3728
1781.000000,1,5.1942,193.8233,47.5820,-5.3993,-11.5815
1781.000000,2,5.1942,193.9285,47.5746,-5.5119,-12.2090
1781.000000,3,5.1942,194.0418,47.6880,-5.5118,-12.2365
1781.000000,4,5.1942,194.1640,47.7079,-5.6141,-11.9077
1781.000000,5,5.1942,193.4561,47.6959,-4.9182,-10.7285
1781.000000,6,5.1942,193.5486,47.6795,-5.0271,-11.6946
1781.000000,7,5.1942,193.6479,47.6458,-5.1602,-12.1815
1781.000000,8,5.1942,193.7546,47.5491,-5.3636,-12.2478
1781.000000,9,5.1942,193.8693,47.6434,-5.3839,-11.6457
1781.000000,10,5.1942,193.2045,47.5834,-4.7791,-11.1829
1781.000000,11,5.1942,193.2929,47.6713,-4.7796,-11.8724
1781.000000,12,5.1942,193.3875,47.7125,-4.8330,-12.0970
1781.000000,13,5.1942,193.4887,47.6764,-4.9703,-11.9035
1781.000000,14,5.1942,193.5972,47.5856,-5.1696,-11.2941
1781.000000,15,5.1942,192.9679,47.6303,-4.4957,-11.4229
1781.000000,16,5.1942,193.0529,47.5386,-4.6724,-12.1241
1781.000000,17,5.1942,193.1437,47.6427,-4.6590,-12.0866
1781.000000,18,5.1942,193.2405,47.6740,-4.7245,-11.6148
1781.000000,19,5.1942,193.3438,47.7011,-4.8008,-10.6643
1781.000000,20,5.1942,192.7441,47.7078,-4.1943,-11.5769
1781.000000,21,5.1942,192.8264,47.6852,-4.2992,-12.0114
1781.000000,22,5.1942,192.9139,47.6008,-4.4711,-11.9673
1781.000000,23,5.1942,193.0071,47.5557,-4.6094,-11.3599
1781.000000,24,5.1942,193.1062,47.6609,-4.6033,-10.1034
1782.000000,0,5.2631,193.6615,47.6890,-5.1306,-10.3421
1782.000000,1,5.2631,193.7579,47.5807,-5.3353,-11.5585
1782.000000,2,5.2631,193.8617,47.5751,-5.4447,-12.1878
1782.000000,3,5.2631,193.9735,47.6884,-5.4431,-12.2168
1782.000000,4,5.2631,194.0939,47.7079,-5.5441,-11.8875
1782.000000,5,5.2631,193.3960,47.6960,-4.8580,-10.7035
1782.000000,6,5.2631,193.4875,47.6790,-4.9666,-11.6752
1782.000000,7,5.2631,193.5858,47.6449,-5.0989,-12.1647
1782.000000,8,5.2631,193.6912,47.5493,-5.3000,-12.2299
1782.000000,9,5.2631,193.8044,47.6435,-5.3189,-11.6255
1782.000000,10,5.2631,193.1478,47.5827,-4.7232,-11.1640
1782.000000,11,5.2631,193.2354,47.6712,-4.7223,-11.8558
1782.000000,12,5.2631,193.3291,47.7125,-4.7747,-12.0810
1782.000000,13,5.2631,193.4293,47.6763,-4.9111,-11.8862
1782.000000,14,5.2631,193.5366,47.5849,-5.1097,-11.2736
1782.000000,15,5.2631,192.9142,47.6304,-4.4418,-11.4067
1782.000000,16,5.2631,192.9985,47.5387,-4.6179,-12.1093
1782.000000,17,5.2631,193.0885,47.6418,-4.6047,-12.0720
1782.000000,18,5.2631,193.1845,47.6733,-4.6692,-11.5970
1782.000000,19,5.2631,193.2869,47.7012,-4.7437,-10.6403
1782.000000,20,5.2631,192.6928,47.7080,-4.1429,-11.5633
1782.000000,21,5.2631,192.7746,47.6857,-4.2470,-11.9973
1782.000000,22,5.2631,192.8615,47.6013,-4.4182,-11.9506
1782.000000,23,5.2631,192.9539,47.5540,-4.5580,-11.3410
1782.000000,24,5.2631,193.0523,47.6599,-4.5504,-10.0766
1783.000000,0,5.3322,193.5983,47.6884,-5.0679,-10.3118
1783.000000,1,5.3322,193.6936,47.5793,-5.2723,-11.5358
1783.000000,2,5.3322,193.7961,47.5756,-5.3786,-12.1670
1783.000000,3,5.3322,193.9064,47.6888,-5.3756,-12.1976
1783.000000,4,5.3322,194.0251,47.7079,-5.4753,-11.8678
1783.000000,5,5.3322,193.3367,47.6961,-4.7986,-10.6787
1783.000000,6,5.3322,193.4274,47.6784,-4.9070,-11.6561
1783.000000,7,5.3322,193.5246,47.6441,-5.0385,-12.1481
1783.000000,8,5.3322,193.6288,47.5494,-5.2374,-12.2123
1783.000000,9,5.3322,193.7406,47.6437,-5.2549,-11.6056
1783.000000,10,5.3322,193.0918,47.5819,-4.6680,-11.1452
1783.000000,11,5.3322,193.1787,47.6710,-4.6657,-11.8395
1783.000000,12,5.3322,193.2716,47.7125,-4.7171,-12.0652
1783.000000,13,5.3322,193.3708,47.6762,-4.8527,-11.8691
1783.000000,14,5.3322,193.4769,47.5842,-5.0507,-11.2534
1783.000000,15,5.3322,192.8610,47.6305,-4.3885,-11.3908
1783.000000,16,5.3322,192.9448,47.5389,-4.5640,-12.0947
1783.000000,17,5.3322,193.0341,47.6409,-4.5512,-12.0577
1783.000000,18,5.3322,193.1292,47.6726,-4.6146,-11.5795
1783.000000,19,5.3322,193.2307,47.7013,-4.6874,-10.6165
1783.000000,20,5.3322,192.6421,47.7081,-4.0921,-11.5500
1783.000000,21,5.3322,192.7233,47.6861,-4.1953,-11.9832
1783.000000,22,5.3322,192.8097,47.6019,-4.3659,-11.9340
1783.000000,23,5.3322,192.9015,47.5523,-4.5072,-11.3222
