time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
790.000000,0,5.1947,190.2582,47.5819,-1.8344,-10.7101
790.000000,1,5.1947,190.2664,47.6223,-1.8021,-11.5075
790.000000,2,5.1947,190.2758,47.6907,-1.7432,-11.6335
790.000000,3,5.1947,190.2867,47.6751,-1.7696,-11.2161
790.000000,4,5.1947,190.2988,47.7007,-1.7562,-10.1138
790.000000,5,5.1947,190.3633,47.5892,-1.9322,-10.6331
790.000000,6,5.1947,190.3713,47.6500,-1.8792,-11.4456
790.000000,7,5.1947,190.3805,47.7071,-1.8314,-11.6367
790.000000,8,5.1947,190.3911,47.6756,-1.8735,-11.3065
790.000000,9,5.1947,190.4029,47.6727,-1.8883,-10.3243
790.000000,10,5.1947,190.4672,47.6258,-1.9994,-10.5220
790.000000,11,5.1947,190.4749,47.6685,-1.9645,-11.3892
790.000000,12,5.1947,190.4840,47.7125,-1.9295,-11.6448
790.000000,13,5.1947,190.4943,47.6679,-1.9844,-11.3948
790.000000,14,5.1947,190.5058,47.6293,-2.0345,-10.5360
790.000000,15,5.1947,190.5698,47.6552,-2.0726,-10.4171
790.000000,16,5.1947,190.5774,47.6783,-2.0571,-11.3382
790.000000,17,5.1947,190.5862,47.7074,-2.0369,-11.6573
790.000000,18,5.1947,190.5963,47.6478,-2.1065,-11.4863
790.000000,19,5.1947,190.6076,47.5715,-2.1940,-10.7487
790.000000,20,5.1947,190.6713,47.6778,-2.1515,-10.3181
790.000000,21,5.1947,190.6787,47.6800,-2.1567,-11.2923
790.000000,22,5.1947,190.6873,47.6927,-2.1527,-11.6740
790.000000,23,5.1947,190.6971,47.6162,-2.2389,-11.5810
790.000000,24,5.1947,190.8881,47.6263,-2.4199,-10.8514
791.000000,0,5.2707,190.2325,47.5814,-1.8092,-10.6986
791.000000,1,5.2707,190.2407,47.6213,-1.7774,-11.4990
791.000000,2,5.2707,190.2503,47.6903,-1.7180,-11.6246
791.000000,3,5.2707,190.2612,47.6747,-1.7445,-11.2055
791.000000,4,5.2707,190.2734,47.7008,-1.7306,-10.0988
791.000000,5,5.2707,190.3379,47.5883,-1.9077,-10.6215
791.000000,6,5.2707,190.3459,47.6495,-1.8544,-11.4363
791.000000,7,5.2707,190.3553,47.7071,-1.8062,-11.6277
791.000000,8,5.2707,190.3659,47.6755,-1.8484,-11.2961
791.000000,9,5.2707,190.3778,47.6726,-1.8632,-10.3106
791.000000,10,5.2707,190.4421,47.6254,-1.9748,-10.5096
791.000000,11,5.2707,190.4499,47.6683,-1.9397,-11.3794
791.000000,12,5.2707,190.4590,47.7125,-1.9046,-11.6357
791.000000,13,5.2707,190.4694,47.6677,-1.9597,-11.3850
791.000000,14,5.2707,190.4810,47.6289,-2.0101,-10.5236
791.000000,15,5.2707,190.5451,47.6550,-2.0481,-10.4038
791.000000,16,5.2707,190.5527,47.6783,-2.0324,-11.3278
791.000000,17,5.2707,190.5615,47.7073,-2.0123,-11.6482
791.000000,18,5.2707,190.5717,47.6473,-2.0824,-11.4772
791.000000,19,5.2707,190.5830,47.5706,-2.1705,-10.7377
791.000000,20,5.2707,190.6468,47.6778,-2.1270,-10.3040
791.000000,21,5.2707,190.6543,47.6801,-2.1322,-11.2814
791.000000,22,5.2707,190.6629,47.6924,-2.1286,-11.6650
791.000000,23,5.2707,190.6728,47.6152,-2.2156,-11.5725
791.000000,24,5.2707,190.6839,47.6262,-2.2157,-10.8147
792.000000,0,5.3470,190.2068,47.5810,-1.7839,-10.6870
792.000000,1,5.3470,190.2150,47.6203,-1.7527,-11.4904
792.000000,2,5.3470,190.2246,47.6900,-1.6927,-11.6156
792.000000,3,5.3470,190.2356,47.6743,-1.7193,-11.1949
792.000000,4,5.3470,190.2479,47.7009,-1.7050,-10.0836
792.000000,5,5.3470,190.3125,47.5875,-1.8831,-10.6100
792.000000,6,5.3470,190.3206,47.6490,-1.8296,-11.4271
