time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
3510.000000,0,5.6386,190.0329,47.6585,-1.5325,-11.8696
3510.000000,1,5.6386,190.1015,47.6963,-1.5632,-11.7753
3510.000000,2,5.6386,190.1704,47.6747,-1.6537,-11.2974
3510.000000,3,5.6386,190.2395,47.6341,-1.7634,-10.4043
3510.000000,4,5.6386,190.3089,47.5340,-1.9329,-9.1520
3510.000000,5,5.6386,190.1173,47.6671,-1.6083,-11.5855
3510.000000,6,5.6386,190.1846,47.6994,-1.6432,-11.8672
3510.000000,7,5.6386,190.2521,47.6723,-1.7379,-11.7652
3510.000000,8,5.6386,190.3200,47.6715,-1.8066,-11.2063
3510.000000,9,5.6386,190.3881,47.6260,-1.9201,-10.2767
3510.000000,10,5.6386,190.2015,47.6902,-1.6693,-10.9939
3510.000000,11,5.6386,190.2674,47.6249,-1.8006,-11.7435
3510.000000,12,5.6386,190.3337,47.7125,-1.7793,-11.8760
3510.000000,13,5.6386,190.4003,47.6271,-1.9312,-11.7651
3510.000000,14,5.6386,190.4671,47.6909,-1.9343,-11.0829
3510.000000,15,5.6386,190.2854,47.6048,-1.8386,-10.2413
3510.000000,16,5.6386,190.3500,47.6730,-1.8351,-11.2069
3510.000000,17,5.6386,190.4151,47.6745,-1.8986,-11.7801
3510.000000,18,5.6386,190.4804,47.7003,-1.9381,-11.8951
3510.000000,19,5.6386,190.5460,47.6583,-2.0457,-11.6724
3510.000000,20,5.6386,190.3690,47.5602,-1.9668,-9.1811
3510.000000,21,5.6386,190.4324,47.6697,-1.9208,-10.4558
3510.000000,22,5.6386,190.4962,47.6774,-1.9768,-11.3675
3510.000000,23,5.6386,190.5603,47.6949,-2.0234,-11.8270
3510.000000,24,5.6386,190.6247,47.6655,-2.1173,-11.9236
3511.000000,0,5.7038,190.0107,47.6596,-1.5092,-11.8638
3511.000000,1,5.7038,190.0796,47.6965,-1.5412,-11.7678
3511.000000,2,5.7038,190.1488,47.6738,-1.6331,-11.2878
3511.000000,3,5.7038,190.2183,47.6319,-1.7444,-10.3925
3511.000000,4,5.7038,190.2880,47.5315,-1.9145,-9.1364
3511.000000,5,5.7038,190.0952,47.6662,-1.5871,-11.5822
3511.000000,6,5.7038,190.1628,47.6997,-1.6211,-11.8617
3511.000000,7,5.7038,190.2307,47.6718,-1.7169,-11.7591
3511.000000,8,5.7038,190.2988,47.6723,-1.7846,-11.1969
3511.000000,9,5.7038,190.3672,47.6257,-1.8996,-10.2663
3511.000000,10,5.7038,190.1795,47.6902,-1.6473,-10.9873
3511.000000,11,5.7038,190.2458,47.6242,-1.7795,-11.7385
3511.000000,12,5.7038,190.3123,47.7125,-1.7579,-11.8706
3511.000000,13,5.7038,190.3792,47.6265,-1.9107,-11.7602
3511.000000,14,5.7038,190.4464,47.6909,-1.9135,-11.0767
3511.000000,15,5.7038,190.2635,47.6044,-1.8172,-10.2303
3511.000000,16,5.7038,190.3284,47.6724,-1.8141,-11.1988
3511.000000,17,5.7038,190.3938,47.6741,-1.8777,-11.7739
3511.000000,18,5.7038,190.4594,47.7006,-1.9169,-11.8896
3511.000000,19,5.7038,190.5253,47.6573,-2.0260,-11.6693
3511.000000,20,5.7038,190.3472,47.5581,-1.9471,-9.1646
3511.000000,21,5.7038,190.4109,47.6681,-1.9008,-10.4434
3511.000000,22,5.7038,190.4750,47.6768,-1.9562,-11.3578
3511.000000,23,5.7038,190.5394,47.6952,-2.0022,-11.8194
3511.000000,24,5.7038,190.6041,47.6665,-2.0956,-11.9178
3512.000000,0,5.7692,189.9885,47.6607,-1.4859,-11.8581
3512.000000,1,5.7692,190.0577,47.6966,-1.5192,-11.7603
3512.000000,2,5.7692,190.1273,47.6729,-1.6124,-11.2782
