time_s,cell_idx,elevation_deg,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
2880.000000,0,5.5927,193.2533,47.5746,-4.8367,-10.0248
2880.000000,1,5.5927,193.3828,47.6439,-4.8969,-11.1709
2880.000000,2,5.5927,193.5204,47.6723,-5.0061,-11.9127
2880.000000,3,5.5927,193.6670,47.6907,-5.1343,-12.2215
2880.000000,4,5.5927,193.8235,47.6493,-5.3322,-12.1701
2880.000000,5,5.5927,193.0291,47.7055,-4.4816,-10.5581
2880.000000,6,5.5927,193.1536,47.6517,-4.6599,-11.6058
2880.000000,7,5.5927,193.2855,47.5711,-4.8724,-12.2104
2880.000000,8,5.5927,193.4254,47.6539,-4.9295,-12.1899
2880.000000,9,5.5927,193.5742,47.6873,-5.0450,-11.7947
2880.000000,10,5.5927,192.8173,47.5847,-4.3906,-11.2580
2880.000000,11,5.5927,192.9377,47.6829,-4.4128,-11.8826
2880.000000,12,5.5927,193.0648,47.7125,-4.5103,-12.1011
2880.000000,13,5.5927,193.1992,47.6871,-4.6701,-11.9214
2880.000000,14,5.5927,193.3417,47.6187,-4.8810,-11.3595
2880.000000,15,5.5927,192.6161,47.6813,-4.0929,-11.5903
2880.000000,16,5.5927,192.7331,47.6498,-4.2413,-12.0761
2880.000000,17,5.5927,192.8562,47.5751,-4.4391,-12.1221
2880.000000,18,5.5927,192.9861,47.6476,-4.4965,-11.5523
2880.000000,19,5.5927,193.1233,47.7031,-4.5783,-10.5724
2880.000000,20,5.5927,192.4241,47.6553,-3.9269,-11.9010
2880.000000,21,5.5927,192.5382,47.6881,-4.0082,-12.0258
2880.000000,22,5.5927,192.6581,47.6723,-4.1438,-11.7127
2880.000000,23,5.5927,192.7842,47.6810,-4.2612,-10.9116
2880.000000,24,5.5927,192.9170,47.5109,-4.5641,-9.8896
2881.000000,0,5.6530,193.2031,47.5722,-4.7889,-10.0000
2881.000000,1,5.6530,193.3316,47.6453,-4.8443,-11.1480
2881.000000,2,5.6530,193.4680,47.6717,-4.9543,-11.8962
2881.000000,3,5.6530,193.6132,47.6896,-5.0816,-12.2080
2881.000000,4,5.6530,193.7681,47.6478,-5.2783,-12.1583
2881.000000,5,5.6530,192.9815,47.7055,-4.4341,-10.5387
2881.000000,6,5.6530,193.1052,47.6513,-4.6119,-11.5907
2881.000000,7,5.6530,193.2361,47.5695,-4.8246,-12.1987
2881.000000,8,5.6530,193.3749,47.6546,-4.8783,-12.1766
2881.000000,9,5.6530,193.5224,47.6876,-4.9929,-11.7813
2881.000000,10,5.6530,192.7720,47.5844,-4.3456,-11.2448
