time_s,row,col,cx_m,cy_m,elevation_deg,in_footprint,path_loss_dB,beam_gain_dB,snr_dB,sinr_dB
19.300000,4,3,28284.271,56568.542,60.9210,1,179.6775,38.6985,-0.1370,-4.7755
19.300000,4,4,56568.542,56568.542,60.9210,1,179.5648,35.2953,-3.4275,-7.3236
19.400000,0,0,-56568.542,-56568.542,60.9543,1,179.6844,38.3986,-0.4439,-4.4468
19.400000,0,1,-28284.271,-56568.542,60.9543,1,179.5299,38.9834,0.2954,-4.8646
19.400000,0,2,0.000,-56568.542,60.9543,1,179.3846,41.5212,2.9786,-1.8896
19.400000,0,3,28284.271,-56568.542,60.9543,1,179.2395,35.8740,-2.5236,-6.9816
19.400000,0,4,56568.542,-56568.542,60.9543,1,179.1157,34.3607,-3.9130,-7.2337
19.400000,1,0,-56568.542,-28284.271,60.9543,1,179.7646,47.2563,8.3336,-2.7235
19.400000,1,1,-28284.271,-28284.271,60.9543,1,179.6128,46.7702,7.9994,-3.9879
19.400000,1,2,0.000,-28284.271,60.9543,1,179.4702,46.5460,7.9178,-3.4583
19.400000,1,3,28284.271,-28284.271,60.9543,1,179.3376,47.0227,8.5270,-0.8171
19.400000,1,4,56568.542,-28284.271,60.9543,1,179.2061,43.5576,5.1934,-3.5656
19.400000,2,0,-56568.542,0.000,60.9543,1,179.8565,47.3141,8.2996,-5.1041
19.400000,2,1,-28284.271,0.000,60.9543,1,179.7078,47.5828,8.7170,-5.3816
19.400000,2,2,0.000,0.000,60.9543,1,179.5680,47.7125,8.9864,-5.2824
19.400000,2,3,28284.271,0.000,60.9543,1,179.4383,47.4877,8.8913,-5.4671
19.400000,2,4,56568.542,0.000,60.9543,1,179.3195,46.5115,8.0339,-5.7827
19.400000,3,0,-56568.542,28284.271,60.9543,1,179.9594,44.5373,5.4198,-3.4751
19.400000,3,1,-28284.271,28284.271,60.9543,1,179.8140,46.7822,7.8102,-2.0436
19.400000,3,2,0.000,28284.271,60.9543,1,179.6775,46.8512,8.0157,-3.4152
19.400000,3,3,28284.271,28284.271,60.9543,1,179.5509,46.2154,7.5066,-4.3051
19.400000,3,4,56568.542,28284.271,60.9543,1,179.4350,45.5633,6.9703,-3.7397
19.400000,4,0,-56568.542,56568.542,60.9543,1,180.0727,34.0752,-5.1555,-8.8344
19.400000,4,1,-28284.271,56568.542,60.9543,1,179.9308,37.3068,-1.7820,-6.4390
19.400000,4,2,0.000,56568.542,60.9543,1,179.7977,40.8594,1.9036,-2.8237
19.400000,4,3,28284.271,56568.542,60.9543,1,179.6744,38.7076,-0.1248,-4.7625
19.400000,4,4,56568.542,56568.542,60.9543,1,179.5616,35.2988,-3.4208,-7.3126
19.500000,0,0,-56568.542,-56568.542,60.9875,1,179.6827,38.4275,-0.4132,-4.4135
19.500000,0,1,-28284.271,-56568.542,60.9875,1,179.5282,39.0262,0.3400,-4.8227
19.500000,0,2,0.000,-56568.542,60.9875,1,179.3828,41.5439,3.0031,-1.8610
19.500000,0,3,28284.271,-56568.542,60.9875,1,179.2377,35.8893,-2.5064,-6.9578
19.500000,0,4,56568.542,-56568.542,60.9875,1,179.1138,34.3650,-3.9068,-7.2263
19.500000,1,0,-56568.542,-28284.271,60.9875,1,179.7625,47.2621,8.3415,-2.7149
19.500000,1,1,-28284.271,-28284.271,60.9875,1,179.6107,46.7731,8.0043,-3.9814
19.500000,1,2,0.000,-28284.271,60.9875,1,179.4680,46.5435,7.9175,-3.4594
19.500000,1,3,28284.271,-28284.271,60.9875,1,179.3353,47.0290,8.5356,-0.8031
19.500000,1,4,56568.542,-28284.271,60.9875,1,179.2038,43.5627,5.2009,-3.5535
19.500000,2,0,-56568.542,0.000,60.9875,1,179.8541,47.3115,8.2993,-5.0975
19.500000,2,1,-28284.271,0.000,60.9875,1,179.7053,47.5820,8.7186,-5.3707
19.500000,2,2,0.000,0.000,60.9875,1,179.5655,47.7125,8.9889,-5.2691
19.500000,2,3,28284.271,0.000,60.9875,1,179.4357,47.4867,8.8930,-5.4558
19.500000,2,4,56568.542,0.000,60.9875,1,179.3169,46.5068,8.0319,-5.7785
19.500000,3,0,-56568.542,28284.271,60.9875,1,179.9568,44.5409,5.4261,-3.4628
19.500000,3,1,-28284.271,28284.271,60.9875,1,179.8113,46.7872,7.8179,-2.0321
19.500000,3,2,0.000,28284.271,60.9875,1,179.6747,46.8534,8.0206,-3.4117
19.500000,3,3,28284.271,28284.271,60.9875,1,179.5480,46.2184,7.5124,-4.3013
19.500000,3,4,56568.542,28284.271,60.9875,1,179.4320,45.5721,6.9820,-3.7282
19.500000,4,0,-56568.542,56568.542,60.9875,1,180.0697,34.0734,-5.1544,-8.8329
19.500000,4,1,-28284.271,56568.542,60.9875,1,179.9278,37.3101,-1.7757,-6.4306
19.500000,4,2,0.000,56568.542,60.9875,1,179.7946,40.8730,1.9203,-2.8033
19.500000,4,3,28284.271,56568.542,60.9875,1,179.6712,38.7167,-0.1125,-4.7494
19.500000,4,4,56568.542,56568.542,60.9875,1,179.5583,35.3023,-3.4140,-7.3015
19.600000,0,0,-56568.542,-56568.542,61.0207,1,179.6810,38.4565,-0.3825,-4.3801
19.600000,0,1,-28284.271,-56568.542,61.0207,1,179.5264,39.0690,0.3846,-4.7808
19.600000,0,2,0.000,-56568.542,61.0207,1,179.3810,41.5666,3.0276,-1.8323
19.600000,0,3,28284.271,-56568.542,61.0207,1,179.2358,35.9047,-2.4891,-6.9339
19.600000,0,4,56568.542,-56568.542,61.0207,1,179.1118,34.3690,-3.9009,-7.2192
19.600000,1,0,-56568.542,-28284.271,61.0207,1,179.7605,47.2678,8.3493,-2.7064
19.600000,1,1,-28284.271,-28284.271,61.0207,1,179.6086,46.7758,8.0092,-3.9751
19.600000,1,2,0.000,-28284.271,61.0207,1,179.4658,46.5409,7.9170,-3.4606
19.600000,1,3,28284.271,-28284.271,61.0207,1,179.3331,47.0353,8.5442,-0.7891
19.600000,1,4,56568.542,-28284.271,61.0207,1,179.2015,43.5679,5.2083,-3.5415
19.600000,2,0,-56568.542,0.000,61.0207,1,179.8518,47.3088,8.2990,-5.0909
19.600000,2,1,-28284.271,0.000,61.0207,1,179.7029,47.5813,8.7203,-5.3599
19.600000,2,2,0.000,0.000,61.0207,1,179.5630,47.7125,8.9914,-5.2558
19.600000,2,3,28284.271,0.000,61.0207,1,179.4332,47.4857,8.8945,-5.4445
19.600000,2,4,56568.542,0.000,61.0207,1,179.3142,46.5021,8.0299,-5.7742
19.600000,3,0,-56568.542,28284.271,61.0207,1,179.9542,44.5445,5.4323,-3.4505
19.600000,3,1,-28284.271,28284.271,61.0207,1,179.8086,46.7922,7.8256,-2.0207
19.600000,3,2,0.000,28284.271,61.0207,1,179.6719,46.8555,8.0255,-3.4082
19.600000,3,3,28284.271,28284.271,61.0207,1,179.5451,46.2213,7.5182,-4.2976
19.600000,3,4,56568.542,28284.271,61.0207,1,179.4291,45.5809,6.9938,-3.7167
19.600000,4,0,-56568.542,56568.542,61.0207,1,180.0668,34.0716,-5.1533,-8.8312
19.600000,4,1,-28284.271,56568.542,61.0207,1,179.9248,37.3134,-1.7694,-6.4222
19.600000,4,2,0.000,56568.542,61.0207,1,179.7916,40.8867,1.9371,-2.7828
19.600000,4,3,28284.271,56568.542,61.0207,1,179.6680,38.7258,-0.1002,-4.7364
19.600000,4,4,56568.542,56568.542,61.0207,1,179.5551,35.3059,-3.4072,-7.2904
19.700000,0,0,-56568.542,-56568.542,61.0538,1,179.6793,38.4856,-0.3517,-4.3468
19.700000,0,1,-28284.271,-56568.542,61.0538,1,179.5246,39.1118,0.4292,-4.7389
19.700000,0,2,0.000,-56568.542,61.0538,1,179.3792,41.5893,3.0521,-1.8035
19.700000,0,3,28284.271,-56568.542,61.0538,1,179.2339,35.9202,-2.4717,-6.9099
19.700000,0,4,56568.542,-56568.542,61.0538,1,179.1099,34.3728,-3.8951,-7.2125
19.700000,1,0,-56568.542,-28284.271,61.0538,1,179.7585,47.2735,8.3570,-2.6979
19.700000,1,1,-28284.271,-28284.271,61.0538,1,179.6065,46.7785,8.0140,-3.9690
19.700000,1,2,0.000,-28284.271,61.0538,1,179.4636,46.5381,7.9165,-3.4620
19.700000,1,3,28284.271,-28284.271,61.0538,1,179.3309,47.0417,8.5528,-0.7753
19.700000,1,4,56568.542,-28284.271,61.0538,1,179.1993,43.5731,5.2159,-3.5294
19.700000,2,0,-56568.542,0.000,61.0538,1,179.8494,47.3062,8.2987,-5.0844
19.700000,2,1,-28284.271,0.000,61.0538,1,179.7005,47.5805,8.7220,-5.3491
19.700000,2,2,0.000,0.000,61.0538,1,179.5606,47.7125,8.9939,-5.2424
19.700000,2,3,28284.271,0.000,61.0538,1,179.4306,47.4848,8.8961,-5.4331
19.700000,2,4,56568.542,0.000,61.0538,1,179.3116,46.4974,8.0278,-5.7700
19.700000,3,0,-56568.542,28284.271,61.0538,1,179.9515,44.5482,5.4386,-3.4381
19.700000,3,1,-28284.271,28284.271,61.0538,1,179.8059,46.7972,7.8333,-2.0093
19.700000,3,2,0.000,28284.271,61.0538,1,179.6691,46.8575,8.0303,-3.4048
19.700000,3,3,28284.271,28284.271,61.0538,1,179.5422,46.2242,7.5239,-4.2939
19.700000,3,4,56568.542,28284.271,61.0538,1,179.4261,45.5897,7.0056,-3.7054
19.700000,4,0,-56568.542,56568.542,61.0538,1,180.0639,34.0700,-5.1520,-8.8295
19.700000,4,1,-28284.271,56568.542,61.0538,1,179.9218,37.3169,-1.7630,-6.4136
19.700000,4,2,0.000,56568.542,61.0538,1,179.7885,40.9004,1.9538,-2.7622
19.700000,4,3,28284.271,56568.542,61.0538,1,179.6649,38.7350,-0.0879,-4.7232
19.700000,4,4,56568.542,56568.542,61.0538,1,179.5519,35.3096,-3.4003,-7.2791
19.800000,0,0,-56568.542,-56568.542,61.0869,1,179.6776,38.5147,-0.3209,-4.3135
19.800000,0,1,-28284.271,-56568.542,61.0869,1,179.5229,39.1545,0.4736,-4.6971
19.800000,0,2,0.000,-56568.542,61.0869,1,179.3773,41.6120,3.0766,-1.7747
19.800000,0,3,28284.271,-56568.542,61.0869,1,179.2320,35.9358,-2.4543,-6.8859
19.800000,0,4,56568.542,-56568.542,61.0869,1,179.1080,34.3765,-3.8895,-7.2063
19.800000,1,0,-56568.542,-28284.271,61.0869,1,179.7564,47.2792,8.3647,-2.6895
19.800000,1,1,-28284.271,-28284.271,61.0869,1,179.6044,46.7810,8.0186,-3.9630
19.800000,1,2,0.000,-28284.271,61.0869,1,179.4615,46.5353,7.9158,-3.4636
19.800000,1,3,28284.271,-28284.271,61.0869,1,179.3287,47.0480,8.5613,-0.7615
19.800000,1,4,56568.542,-28284.271,61.0869,1,179.1970,43.5784,5.2234,-3.5173
19.800000,2,0,-56568.542,0.000,61.0869,1,179.8471,47.3035,8.2984,-5.0779
19.800000,2,1,-28284.271,0.000,61.0869,1,179.6981,47.5798,8.7237,-5.3382
19.800000,2,2,0.000,0.000,61.0869,1,179.5581,47.7125,8.9964,-5.2290
19.800000,2,3,28284.271,0.000,61.0869,1,179.4281,47.4838,8.8977,-5.4218
19.800000,2,4,56568.542,0.000,61.0869,1,179.3090,46.4927,8.0257,-5.7658
19.800000,3,0,-56568.542,28284.271,61.0869,1,179.9489,44.5518,5.4449,-3.4259
19.800000,3,1,-28284.271,28284.271,61.0869,1,179.8032,46.8022,7.8410,-1.9980
19.800000,3,2,0.000,28284.271,61.0869,1,179.6663,46.8595,8.0352,-3.4015
19.800000,3,3,28284.271,28284.271,61.0869,1,179.5394,46.2271,7.5297,-4.2902
19.800000,3,4,56568.542,28284.271,61.0869,1,179.4232,45.5985,7.0173,-3.6940
19.800000,4,0,-56568.542,56568.542,61.0869,1,180.0610,34.0685,-5.1506,-8.8277
19.800000,4,1,-28284.271,56568.542,61.0869,1,179.9188,37.3203,-1.7565,-6.4051
19.800000,4,2,0.000,56568.542,61.0869,1,179.7854,40.9141,1.9706,-2.7416
19.800000,4,3,28284.271,56568.542,61.0869,1,179.6617,38.7443,-0.0755,-4.7101
19.800000,4,4,56568.542,56568.542,61.0869,1,179.5486,35.3134,-3.3933,-7.2677
19.900000,0,0,-56568.542,-56568.542,61.1199,1,179.6759,38.5439,-0.2900,-4.2801
19.900000,0,1,-28284.271,-56568.542,61.1199,1,179.5211,39.1973,0.5181,-4.6552
19.900000,0,2,0.000,-56568.542,61.1199,1,179.3755,41.6347,3.1011,-1.7458
19.900000,0,3,28284.271,-56568.542,61.1199,1,179.2302,35.9515,-2.4367,-6.8617
19.900000,0,4,56568.542,-56568.542,61.1199,1,179.1061,34.3800,-3.8841,-7.2004
19.900000,1,0,-56568.542,-28284.271,61.1199,1,179.7544,47.2848,8.3723,-2.6811
19.900000,1,1,-28284.271,-28284.271,61.1199,1,179.6023,46.7835,8.0231,-3.9571
19.900000,1,2,0.000,-28284.271,61.1199,1,179.4593,46.5325,7.9151,-3.4653
19.900000,1,3,28284.271,-28284.271,61.1199,1,179.3265,47.0543,8.5698,-0.7478
19.900000,1,4,56568.542,-28284.271,61.1199,1,179.1947,43.5837,5.2309,-3.5053
19.900000,2,0,-56568.542,0.000,61.1199,1,179.8448,47.3008,8.2980,-5.0714
19.900000,2,1,-28284.271,0.000,61.1199,1,179.6957,47.5790,8.7253,-5.3274
19.900000,2,2,0.000,0.000,61.1199,1,179.5556,47.7125,8.9988,-5.2156
19.900000,2,3,28284.271,0.000,61.1199,1,179.4255,47.4828,8.8992,-5.4103
19.900000,2,4,56568.542,0.000,61.1199,1,179.3064,46.4880,8.0235,-5.7616
19.900000,3,0,-56568.542,28284.271,61.1199,1,179.9463,44.5555,5.4512,-3.4136
19.900000,3,1,-28284.271,28284.271,61.1199,1,179.8005,46.8071,7.8486,-1.9867
19.900000,3,2,0.000,28284.271,61.1199,1,179.6636,46.8615,8.0399,-3.3984
19.900000,3,3,28284.271,28284.271,61.1199,1,179.5365,46.2299,7.5354,-4.2867
19.900000,3,4,56568.542,28284.271,61.1199,1,179.4203,45.6073,7.0290,-3.6828
19.900000,4,0,-56568.542,56568.542,61.1199,1,180.0581,34.0671,-5.1491,-8.8259
19.900000,4,1,-28284.271,56568.542,61.1199,1,179.9158,37.3238,-1.7500,-6.3965
19.900000,4,2,0.000,56568.542,61.1199,1,179.7824,40.9278,1.9874,-2.7208
19.900000,4,3,28284.271,56568.542,61.1199,1,179.6586,38.7536,-0.0630,-4.6969
19.900000,4,4,56568.542,56568.542,61.1199,1,179.5454,35.3172,-3.3862,-7.2562
20.000000,0,0,-56568.542,-56568.542,61.1529,1,179.6742,38.5731,-0.2591,-4.2468
20.000000,0,1,-28284.271,-56568.542,61.1529,1,179.5194,39.2400,0.5626,-4.6134
20.000000,0,2,0.000,-56568.542,61.1529,1,179.3737,41.6574,3.1256,-1.7168
20.000000,0,3,28284.271,-56568.542,61.1529,1,179.2283,35.9673,-2.4191,-6.8375
20.000000,0,4,56568.542,-56568.542,61.1529,1,179.1042,34.3833,-3.8790,-7.1949
20.000000,1,0,-56568.542,-28284.271,61.1529,1,179.7524,47.2903,8.3799,-2.6728
20.000000,1,1,-28284.271,-28284.271,61.1529,1,179.6002,46.7858,8.0275,-3.9514
20.000000,1,2,0.000,-28284.271,61.1529,1,179.4572,46.5295,7.9143,-3.4671
20.000000,1,3,28284.271,-28284.271,61.1529,1,179.3243,47.0605,8.5783,-0.7343
20.000000,1,4,56568.542,-28284.271,61.1529,1,179.1925,43.5890,5.2385,-3.4932
20.000000,2,0,-56568.542,0.000,61.1529,1,179.8425,47.2981,8.2976,-5.0649
20.000000,2,1,-28284.271,0.000,61.1529,1,179.6933,47.5783,8.7269,-5.3165
20.000000,2,2,0.000,0.000,61.1529,1,179.5531,47.7125,9.0013,-5.2022
20.000000,2,3,28284.271,0.000,61.1529,1,179.4230,47.4818,8.9008,-5.3989
20.000000,2,4,56568.542,0.000,61.1529,1,179.3038,46.4832,8.0213,-5.7574
20.000000,3,0,-56568.542,28284.271,61.1529,1,179.9437,44.5592,5.4575,-3.4013
20.000000,3,1,-28284.271,28284.271,61.1529,1,179.7978,46.8121,7.8563,-1.9755
20.000000,3,2,0.000,28284.271,61.1529,1,179.6608,46.8635,8.0446,-3.3952
20.000000,3,3,28284.271,28284.271,61.1529,1,179.5337,46.2328,7.5411,-4.2831
20.000000,3,4,56568.542,28284.271,61.1529,1,179.4174,45.6160,7.0406,-3.6716
20.000000,4,0,-56568.542,56568.542,61.1529,1,180.0553,34.0659,-5.1474,-8.8240
20.000000,4,1,-28284.271,56568.542,61.1529,1,179.9129,37.3274,-1.7435,-6.3878
20.000000,4,2,0.000,56568.542,61.1529,1,179.7793,40.9416,2.0043,-2.7000
20.000000,4,3,28284.271,56568.542,61.1529,1,179.6555,38.7629,-0.0506,-4.6837
20.000000,4,4,56568.542,56568.542,61.1529,1,179.5422,35.3211,-3.3791,-7.2446
20.100000,0,0,-56568.542,-56568.542,61.1858,1,179.6725,38.6024,-0.2281,-4.2135
20.100000,0,1,-28284.271,-56568.542,61.1858,1,179.5176,39.2826,0.6070,-4.5717
20.100000,0,2,0.000,-56568.542,61.1858,1,179.3720,41.6801,3.1501,-1.6877
20.100000,0,3,28284.271,-56568.542,61.1858,1,179.2265,35.9832,-2.4013,-6.8133
20.100000,0,4,56568.542,-56568.542,61.1858,1,179.1023,34.3864,-3.8739,-7.1898
20.100000,1,0,-56568.542,-28284.271,61.1858,1,179.7504,47.2958,8.3874,-2.6646
20.100000,1,1,-28284.271,-28284.271,61.1858,1,179.5982,46.7880,8.0317,-3.9458
20.100000,1,2,0.000,-28284.271,61.1858,1,179.4551,46.5265,7.9134,-3.4691
20.100000,1,3,28284.271,-28284.271,61.1858,1,179.3221,47.0668,8.5867,-0.7208
20.100000,1,4,56568.542,-28284.271,61.1858,1,179.1902,43.5943,5.2461,-3.4812
20.100000,2,0,-56568.542,0.000,61.1858,1,179.8401,47.2954,8.2972,-5.0584
20.100000,2,1,-28284.271,0.000,61.1858,1,179.6909,47.5775,8.7286,-5.3056
20.100000,2,2,0.000,0.000,61.1858,1,179.5507,47.7125,9.0037,-5.1887
20.100000,2,3,28284.271,0.000,61.1858,1,179.4205,47.4808,8.9023,-5.3874
20.100000,2,4,56568.542,0.000,61.1858,1,179.3012,46.4784,8.0191,-5.7532
20.100000,3,0,-56568.542,28284.271,61.1858,1,179.9411,44.5629,5.4638,-3.3891
20.100000,3,1,-28284.271,28284.271,61.1858,1,179.7951,46.8171,7.8640,-1.9644
20.100000,3,2,0.000,28284.271,61.1858,1,179.6580,46.8654,8.0493,-3.3922
20.100000,3,3,28284.271,28284.271,61.1858,1,179.5308,46.2356,7.5468,-4.2796
20.100000,3,4,56568.542,28284.271,61.1858,1,179.4144,45.6247,7.0522,-3.6605
20.100000,4,0,-56568.542,56568.542,61.1858,1,180.0524,34.0647,-5.1457,-8.8220
20.100000,4,1,-28284.271,56568.542,61.1858,1,179.9099,37.3310,-1.7369,-6.3791
20.100000,4,2,0.000,56568.542,61.1858,1,179.7763,40.9555,2.0212,-2.6791
20.100000,4,3,28284.271,56568.542,61.1858,1,179.6523,38.7723,-0.0380,-4.6705
20.100000,4,4,56568.542,56568.542,61.1858,1,179.5390,35.3251,-3.3719,-7.2329
20.200000,0,0,-56568.542,-56568.542,61.2186,1,179.6708,38.6318,-0.1971,-4.1801
20.200000,0,1,-28284.271,-56568.542,61.2186,1,179.5159,39.3253,0.6513,-4.5300
20.200000,0,2,0.000,-56568.542,61.2186,1,179.3702,41.7028,3.1745,-1.6586
20.200000,0,3,28284.271,-56568.542,61.2186,1,179.2247,35.9992,-2.3835,-6.7889
20.200000,0,4,56568.542,-56568.542,61.2186,1,179.1005,34.3894,-3.8691,-7.1850
20.200000,1,0,-56568.542,-28284.271,61.2186,1,179.7484,47.3012,8.3948,-2.6564
20.200000,1,1,-28284.271,-28284.271,61.2186,1,179.5961,46.7900,8.0359,-3.9405
20.200000,1,2,0.000,-28284.271,61.2186,1,179.4529,46.5234,7.9124,-3.4712
20.200000,1,3,28284.271,-28284.271,61.2186,1,179.3199,47.0730,8.5951,-0.7074
20.200000,1,4,56568.542,-28284.271,61.2186,1,179.1880,43.5997,5.2537,-3.4691
20.200000,2,0,-56568.542,0.000,61.2186,1,179.8378,47.2926,8.2967,-5.0519
20.200000,2,1,-28284.271,0.000,61.2186,1,179.6885,47.5767,8.7302,-5.2947
20.200000,2,2,0.000,0.000,61.2186,1,179.5482,47.7125,9.0062,-5.1752
20.200000,2,3,28284.271,0.000,61.2186,1,179.4179,47.4798,8.9038,-5.3759
20.200000,2,4,56568.542,0.000,61.2186,1,179.2986,46.4736,8.0169,-5.7490
20.200000,3,0,-56568.542,28284.271,61.2186,1,179.9385,44.5666,5.4701,-3.3769
20.200000,3,1,-28284.271,28284.271,61.2186,1,179.7924,46.8221,7.8716,-1.9532
20.200000,3,2,0.000,28284.271,61.2186,1,179.6553,46.8672,8.0539,-3.3893
20.200000,3,3,28284.271,28284.271,61.2186,1,179.5280,46.2385,7.5524,-4.2761
20.200000,3,4,56568.542,28284.271,61.2186,1,179.4115,45.6334,7.0638,-3.6494
20.200000,4,0,-56568.542,56568.542,61.2186,1,180.0495,34.0637,-5.1438,-8.8200
20.200000,4,1,-28284.271,56568.542,61.2186,1,179.9070,37.3347,-1.7303,-6.3703
20.200000,4,2,0.000,56568.542,61.2186,1,179.7732,40.9693,2.0381,-2.6582
20.200000,4,3,28284.271,56568.542,61.2186,1,179.6492,38.7818,-0.0255,-4.6572
20.200000,4,4,56568.542,56568.542,61.2186,1,179.5358,35.3292,-3.3647,-7.2212
20.300000,0,0,-56568.542,-56568.542,61.2514,1,179.6692,38.6612,-0.1660,-4.1468
20.300000,0,1,-28284.271,-56568.542,61.2514,1,179.5142,39.3679,0.6956,-4.4883
20.300000,0,2,0.000,-56568.542,61.2514,1,179.3684,41.7254,3.1990,-1.6294
20.300000,0,3,28284.271,-56568.542,61.2514,1,179.2229,36.0153,-2.3656,-6.7645
20.300000,0,4,56568.542,-56568.542,61.2514,1,179.0986,34.3921,-3.8645,-7.1807
20.300000,1,0,-56568.542,-28284.271,61.2514,1,179.7464,47.3066,8.4022,-2.6483
20.300000,1,1,-28284.271,-28284.271,61.2514,1,179.5941,46.7920,8.0399,-3.9352
20.300000,1,2,0.000,-28284.271,61.2514,1,179.4508,46.5202,7.9114,-3.4735
20.300000,1,3,28284.271,-28284.271,61.2514,1,179.3177,47.0793,8.6035,-0.6941
20.300000,1,4,56568.542,-28284.271,61.2514,1,179.1857,43.6051,5.2614,-3.4570
20.300000,2,0,-56568.542,0.000,61.2514,1,179.8355,47.2898,8.2963,-5.0455
20.300000,2,1,-28284.271,0.000,61.2514,1,179.6861,47.5759,8.7318,-5.2838
20.300000,2,2,0.000,0.000,61.2514,1,179.5458,47.7125,9.0086,-5.1616
20.300000,2,3,28284.271,0.000,61.2514,1,179.4154,47.4788,8.9053,-5.3643
20.300000,2,4,56568.542,0.000,61.2514,1,179.2961,46.4687,8.0146,-5.7449
20.300000,3,0,-56568.542,28284.271,61.2514,1,179.9359,44.5704,5.4765,-3.3647
20.300000,3,1,-28284.271,28284.271,61.2514,1,179.7897,46.8270,7.8793,-1.9422
20.300000,3,2,0.000,28284.271,61.2514,1,179.6525,46.8691,8.0585,-3.3865
20.300000,3,3,28284.271,28284.271,61.2514,1,179.5252,46.2413,7.5581,-4.2727
20.300000,3,4,56568.542,28284.271,61.2514,1,179.4087,45.6420,7.0753,-3.6384
20.300000,4,0,-56568.542,56568.542,61.2514,1,180.0467,34.0628,-5.1419,-8.8179
20.300000,4,1,-28284.271,56568.542,61.2514,1,179.9040,37.3384,-1.7236,-6.3615
20.300000,4,2,0.000,56568.542,61.2514,1,179.7702,40.9832,2.0550,-2.6371
20.300000,4,3,28284.271,56568.542,61.2514,1,179.6461,38.7913,-0.0129,-4.6439
20.300000,4,4,56568.542,56568.542,61.2514,1,179.5326,35.3333,-3.3574,-7.2093
20.400000,0,0,-56568.542,-56568.542,61.2841,1,179.6675,38.6906,-0.1350,-4.1135
20.400000,0,1,-28284.271,-56568.542,61.2841,1,179.5125,39.4104,0.7399,-4.4467
20.400000,0,2,0.000,-56568.542,61.2841,1,179.3667,41.7481,3.2234,-1.6002
20.400000,0,3,28284.271,-56568.542,61.2841,1,179.2211,36.0315,-2.3476,-6.7400
20.400000,0,4,56568.542,-56568.542,61.2841,1,179.0967,34.3947,-3.8601,-7.1767
20.400000,1,0,-56568.542,-28284.271,61.2841,1,179.7444,47.3120,8.4095,-2.6402
20.400000,1,1,-28284.271,-28284.271,61.2841,1,179.5920,46.7938,8.0438,-3.9301
20.400000,1,2,0.000,-28284.271,61.2841,1,179.4487,46.5170,7.9102,-3.4759
20.400000,1,3,28284.271,-28284.271,61.2841,1,179.3155,47.0855,8.6119,-0.6809
20.400000,1,4,56568.542,-28284.271,61.2841,1,179.1835,43.6106,5.2690,-3.4450
20.400000,2,0,-56568.542,0.000,61.2841,1,179.8332,47.2871,8.2958,-5.0391
20.400000,2,1,-28284.271,0.000,61.2841,1,179.6838,47.5752,8.7333,-5.2728
20.400000,2,2,0.000,0.000,61.2841,1,179.5433,47.7125,9.0111,-5.1480
20.400000,2,3,28284.271,0.000,61.2841,1,179.4129,47.4778,8.9068,-5.3527
20.400000,2,4,56568.542,0.000,61.2841,1,179.2835,46.4638,8.0223,-5.7404
20.400000,3,0,-56568.542,28284.271,61.2841,1,179.9333,44.5742,5.4828,-3.3525
20.400000,3,1,-28284.271,28284.271,61.2841,1,179.7871,46.8320,7.8869,-1.9312
20.400000,3,2,0.000,28284.271,61.2841,1,179.6498,46.8709,8.0631,-3.3837
20.400000,3,3,28284.271,28284.271,61.2841,1,179.5224,46.2441,7.5637,-4.2694
20.400000,3,4,56568.542,28284.271,61.2841,1,179.4058,45.6506,7.0868,-3.6275
20.400000,4,0,-56568.542,56568.542,61.2841,1,180.0438,34.0620,-5.1398,-8.8158
20.400000,4,1,-28284.271,56568.542,61.2841,1,179.9011,37.3422,-1.7169,-6.3527
20.400000,4,2,0.000,56568.542,61.2841,1,179.7672,40.9971,2.0719,-2.6160
20.400000,4,3,28284.271,56568.542,61.2841,1,179.6430,38.8008,-0.0002,-4.6306
20.400000,4,4,56568.542,56568.542,61.2841,1,179.5294,35.3375,-3.3500,-7.1973
20.500000,0,0,-56568.542,-56568.542,61.3168,1,179.6659,38.7201,-0.1038,-4.0802
20.500000,0,1,-28284.271,-56568.542,61.3168,1,179.5108,39.4530,0.7841,-4.4051
20.500000,0,2,0.000,-56568.542,61.3168,1,179.3649,41.7708,3.2478,-1.5709
20.500000,0,3,28284.271,-56568.542,61.3168,1,179.2193,36.0478,-2.3295,-6.7155
20.500000,0,4,56568.542,-56568.542,61.3168,1,179.0949,34.3971,-3.8558,-7.1731
20.500000,1,0,-56568.542,-28284.271,61.3168,1,179.7425,47.3172,8.4167,-2.6321
20.500000,1,1,-28284.271,-28284.271,61.3168,1,179.5900,46.7955,8.0475,-3.9252
20.500000,1,2,0.000,-28284.271,61.3168,1,179.4466,46.5137,7.9090,-3.4784
20.500000,1,3,28284.271,-28284.271,61.3168,1,179.3134,47.0917,8.6202,-0.6678
20.500000,1,4,56568.542,-28284.271,61.3168,1,179.1813,43.6161,5.2767,-3.4329
20.500000,2,0,-56568.542,0.000,61.3168,1,179.8310,47.2843,8.2953,-5.0327
20.500000,2,1,-28284.271,0.000,61.3168,1,179.6814,47.5744,8.7349,-5.2619
20.500000,2,2,0.000,0.000,61.3168,1,179.5409,47.7125,9.0135,-5.1344
20.500000,2,3,28284.271,0.000,61.3168,1,179.4104,47.4767,8.9083,-5.3411
20.500000,2,4,56568.542,0.000,61.3168,1,179.2809,46.4589,8.0200,-5.7363
