time_s,elevation_deg,user_id,beam_id,path_loss_dB,sinr_dB,snr_dB,beam_gain_dB
264.000000000,30.535268847,13,9,183.316571804,-7.538547687,5.237539788,47.712149985
264.000000000,30.535268847,14,9,183.315563708,-7.539439919,5.237826036,47.711428138
264.000000000,30.535268847,15,9,183.312808505,-7.541192737,5.239135953,47.709982852
264.000000000,30.535268847,16,9,183.309042373,-7.541963594,5.242176782,47.709257549
264.000000000,30.535268847,17,9,183.305273404,-7.540854425,5.246666361,47.709978159
264.000000000,30.535268847,18,9,183.302512526,-7.538847079,5.250873607,47.711424526
264.000000000,30.535268847,19,9,183.297732504,-7.537814513,5.255982169,47.711753067
264.000000000,30.535268847,20,9,183.298415634,-7.538838272,5.254536226,47.710990253
264.000000000,30.535268847,21,9,183.300382106,-7.541439308,5.250639417,47.709059916
264.000000000,30.535268847,22,9,183.303393416,-7.544427593,5.245436046,47.706867855
264.000000000,30.535268847,23,9,183.307084861,-7.546450195,5.240318405,47.705441660
264.000000000,30.535268847,24,9,183.311010226,-7.546620355,5.236399890,47.705448509
264.000000000,30.535268847,25,9,183.314696057,-7.544923429,5.234149254,47.706883705
264.000000000,30.535268847,26,9,183.317698767,-7.542212781,5.233337950,47.709075110
264.000000000,30.535268847,27,9,183.319657676,-7.539801976,5.233303020,47.710999089
264.000000000,30.535268847,28,9,183.320337818,-7.538846331,5.233382138,47.711758349
264.000000000,30.535268847,29,9,183.319657676,-7.539801980,5.233303015,47.710999084
