time_s,sat_x_m,sat_y_m,sat_z_m,elevation_deg
679.600000000,-2186798.912414940,0.000000000,248120.146715940,6.473251136
679.700000000,-2187516.738433565,0.000000000,247882.951002607,6.465011153
679.800000000,-2188234.538724264,0.000000000,247645.677442946,6.456774371
679.900000000,-2188952.313278591,0.000000000,247408.326039751,6.448540787
680.000000000,-2189670.062088107,0.000000000,247170.896795811,6.440310397
680.100000000,-2190387.785144370,0.000000000,246933.389713918,6.432083198
680.200000000,-2191105.482438938,0.000000000,246695.804796865,6.423859189
680.300000000,-2191823.153963368,0.000000000,246458.142047449,6.415638365
680.400000000,-2192540.799709222,0.000000000,246220.401468463,6.407420725
680.500000000,-2193258.419668061,0.000000000,245982.583062703,6.399206264
680.600000000,-2193976.013831440,0.000000000,245744.686832967,6.390994980
680.700000000,-2194693.582190923,0.000000000,245506.712782053,6.382786871
680.800000000,-2195411.124738070,0.000000000,245268.660912760,6.374581933
680.900000000,-2196128.641464442,0.000000000,245030.531227886,6.366380163
681.000000000,-2196846.132361598,0.000000000,244792.323730234,6.358181559
681.100000000,-2197563.597421100,0.000000000,244554.038422604,6.349986117
681.200000000,-2198281.036634513,0.000000000,244315.675307800,6.341793835
681.300000000,-2198998.449993394,0.000000000,244077.234388624,6.333604710
681.400000000,-2199715.837489308,0.000000000,243838.715667882,6.325418738
681.500000000,-2200433.199113820,0.000000000,243600.119148377,6.317235918
681.600000000,-2201150.534858489,0.000000000,243361.444832917,6.309056245
681.700000000,-2201867.844714879,0.000000000,243122.692724308,6.300879718
681.800000000,-2202585.128674554,0.000000000,242883.862825360,6.292706334
681.900000000,-2203302.386729079,0.000000000,242644.955138879,6.284536088
682.000000000,-2204019.618870017,0.000000000,242405.969667677,6.276368980
682.100000000,-2204736.825088931,0.000000000,242166.906414564,6.268205005
682.200000000,-2205454.005377390,0.000000000,241927.765382352,6.260044161
682.300000000,-2206171.159726956,0.000000000,241688.546573853,6.251886445
682.400000000,-2206888.288129193,0.000000000,241449.249991882,6.243731854
682.500000000,-2207605.390575669,0.000000000,241209.875639251,6.235580386
682.600000000,-2208322.467057951,0.000000000,240970.423518778,6.227432037
682.700000000,-2209039.517567602,0.000000000,240730.893633277,6.219286805
682.800000000,-2209756.542096191,0.000000000,240491.285985568,6.211144686
682.900000000,-2210473.540635285,0.000000000,240251.600578464,6.203005679
683.000000000,-2211190.513176451,0.000000000,240011.837414789,6.194869779
683.100000000,-2211907.459711254,0.000000000,239771.996497361,6.186736985
683.200000000,-2212624.380231264,0.000000000,239532.077829001,6.178607294
683.300000000,-2213341.274728050,0.000000000,239292.081412531,6.170480702
683.400000000,-2214058.143193178,0.000000000,239052.007250773,6.162357207
683.500000000,-2214774.985618218,0.000000000,238811.855346551,6.154236806
683.600000000,-2215491.801994741,0.000000000,238571.625702690,6.146119496
683.700000000,-2216208.592314315,0.000000000,238331.318322013,6.138005274
683.800000000,-2216925.356568506,0.000000000,238090.933207350,6.129894138
683.900000000,-2217642.094748888,0.000000000,237850.470361526,6.121786085
684.000000000,-2218358.806847031,0.000000000,237609.929787369,6.113681112
684.100000000,-2219075.492854504,0.000000000,237369.311487709,6.105579216
684.200000000,-2219792.152762879,0.000000000,237128.615465376,6.097480394
684.300000000,-2220508.786563728,0.000000000,236887.841723199,6.089384644
684.400000000,-2221225.394248622,0.000000000,236646.990264012,6.081291963
684.500000000,-2221941.975809129,0.000000000,236406.061090647,6.073202348
684.600000000,-2222658.531236827,0.000000000,236165.054205937,6.065115796
684.700000000,-2223375.060523286,0.000000000,235923.969612719,6.057032304
684.800000000,-2224091.563660076,0.000000000,235682.807313824,6.048951870
684.900000000,-2224808.040638774,0.000000000,235441.567312093,6.040874491
685.000000000,-2225524.491450953,0.000000000,235200.249610360,6.032800165
685.100000000,-2226240.916088185,0.000000000,234958.854211465,6.024728887
685.200000000,-2226957.314542042,0.000000000,234717.381118245,6.016660656
685.300000000,-2227673.686804103,0.000000000,234475.830333544,6.008595470
685.400000000,-2228390.032865940,0.000000000,234234.201860199,6.000533324
685.500000000,-2229106.352719128,0.000000000,233992.495701053,5.992474216
685.600000000,-2229822.646355241,0.000000000,233750.711858950,5.984418144
685.700000000,-2230538.913765858,0.000000000,233508.850336732,5.976365105
685.800000000,-2231255.154942552,0.000000000,233266.911137245,5.968315096
685.900000000,-2231971.369876897,0.000000000,233024.894263335,5.960268115
686.000000000,-2232687.558560476,0.000000000,232782.799717845,5.952224158
686.100000000,-2233403.720984861,0.000000000,232540.627503626,5.944183223
686.200000000,-2234119.857141628,0.000000000,232298.377623525,5.936145307
686.300000000,-2234835.967022357,0.000000000,232056.050080391,5.928110408
686.400000000,-2235552.050618626,0.000000000,231813.644877072,5.920078522
686.500000000,-2236268.107922012,0.000000000,231571.162016423,5.912049648
686.600000000,-2236984.138924090,0.000000000,231328.601501294,5.904023781
686.700000000,-2237700.143616445,0.000000000,231085.963334539,5.896000920
686.800000000,-2238416.121990653,0.000000000,230843.247519009,5.887981063
686.900000000,-2239132.074038290,0.000000000,230600.454057560,5.879964205
687.000000000,-2239847.999750940,0.000000000,230357.582953049,5.871950345
687.100000000,-2240563.899120181,0.000000000,230114.634208330,5.863939479
687.200000000,-2241279.772137594,0.000000000,229871.607826261,5.855931606
687.300000000,-2241995.618794756,0.000000000,229628.503809704,5.847926721
687.400000000,-2242711.439083253,0.000000000,229385.322161512,5.839924824
687.500000000,-2243427.232994664,0.000000000,229142.062884549,5.831925911
687.600000000,-2244143.000520568,0.000000000,228898.725981675,5.823929978
687.700000000,-2244858.741652549,0.000000000,228655.311455754,5.815937025
687.800000000,-2245574.456382189,0.000000000,228411.819309644,5.807947047
687.900000000,-2246290.144701070,0.000000000,228168.249546214,5.799960043
688.000000000,-2247005.806600773,0.000000000,227924.602168327,5.791976009
688.100000000,-2247721.442072884,0.000000000,227680.877178846,5.783994943
688.200000000,-2248437.051108986,0.000000000,227437.074580641,5.776016843
688.300000000,-2249152.633700659,0.000000000,227193.194376579,5.768041705
688.400000000,-2249868.189839488,0.000000000,226949.236569526,5.760069527
688.500000000,-2250583.719517061,0.000000000,226705.201162352,5.752100306
688.600000000,-2251299.222724957,0.000000000,226461.088157929,5.744134040
688.700000000,-2252014.699454764,0.000000000,226216.897559127,5.736170726
688.800000000,-2252730.149698068,0.000000000,225972.629368817,5.728210361
688.900000000,-2253445.573446453,0.000000000,225728.283589873,5.720252943
689.000000000,-2254160.970691503,0.000000000,225483.860225168,5.712298468
689.100000000,-2254876.341424807,0.000000000,225239.359277578,5.704346936
689.200000000,-2255591.685637950,0.000000000,224994.780749978,5.696398342
689.300000000,-2256307.003322518,0.000000000,224750.124645244,5.688452684
689.400000000,-2257022.294470098,0.000000000,224505.390966255,5.680509959
689.500000000,-2257737.559072281,0.000000000,224260.579715887,5.672570166
689.600000000,-2258452.797120650,0.000000000,224015.690897021,5.664633301
689.700000000,-2259168.008606794,0.000000000,223770.724512537,5.656699361
689.800000000,-2259883.193522301,0.000000000,223525.680565316,5.648768344
689.900000000,-2260598.351858762,0.000000000,223280.559058240,5.640840248
690.000000000,-2261313.483607762,0.000000000,223035.359994191,5.632915069
690.100000000,-2262028.588760893,0.000000000,222790.083376055,5.624992806
690.200000000,-2262743.667309746,0.000000000,222544.729206714,5.617073455
690.300000000,-2263458.719245907,0.000000000,222299.297489056,5.609157015
690.400000000,-2264173.744560967,0.000000000,222053.788225967,5.601243481
690.500000000,-2264888.743246516,0.000000000,221808.201420333,5.593332853
690.600000000,-2265603.715294148,0.000000000,221562.537075046,5.585425126
690.700000000,-2266318.660695451,0.000000000,221316.795192990,5.577520299
690.800000000,-2267033.579442016,0.000000000,221070.975777060,5.569618370
690.900000000,-2267748.471525438,0.000000000,220825.078830145,5.561719334
691.000000000,-2268463.336937306,0.000000000,220579.104355136,5.553823191
691.100000000,-2269178.175669211,0.000000000,220333.052354929,5.545929936
691.200000000,-2269892.987712749,0.000000000,220086.922832415,5.538039569
691.300000000,-2270607.773059513,0.000000000,219840.715790492,5.530152085
691.400000000,-2271322.531701093,0.000000000,219594.431232052,5.522267483
691.500000000,-2272037.263629084,0.000000000,219348.069159994,5.514385760
691.600000000,-2272751.968835082,0.000000000,219101.629577214,5.506506914
691.700000000,-2273466.647310679,0.000000000,218855.112486612,5.498630941
691.800000000,-2274181.299047469,0.000000000,218608.517891087,5.490757839
691.900000000,-2274895.924037048,0.000000000,218361.845793538,5.482887607
692.000000000,-2275610.522271011,0.000000000,218115.096196868,5.475020240
692.100000000,-2276325.093740953,0.000000000,217868.269103978,5.467155737
692.200000000,-2277039.638438469,0.000000000,217621.364517771,5.459294096
692.300000000,-2277754.156355158,0.000000000,217374.382441150,5.451435312
692.400000000,-2278468.647482614,0.000000000,217127.322877022,5.443579385
692.500000000,-2279183.111812433,0.000000000,216880.185828291,5.435726311
692.600000000,-2279897.549336213,0.000000000,216632.971297865,5.427876089
692.700000000,-2280611.960045553,0.000000000,216385.679288650,5.420028714
692.800000000,-2281326.343932047,0.000000000,216138.309803556,5.412184186
692.900000000,-2282040.700987296,0.000000000,215890.862845491,5.404342501
693.000000000,-2282755.031202898,0.000000000,215643.338417365,5.396503656
693.100000000,-2283469.334570451,0.000000000,215395.736522092,5.388667650
693.200000000,-2284183.611081553,0.000000000,215148.057162581,5.380834480
693.300000000,-2284897.860727804,0.000000000,214900.300341747,5.373004143
693.400000000,-2285612.083500804,0.000000000,214652.466062502,5.365176637
693.500000000,-2286326.279392152,0.000000000,214404.554327764,5.357351960
693.600000000,-2287040.448393447,0.000000000,214156.565140445,5.349530108
693.700000000,-2287754.590496294,0.000000000,213908.498503463,5.341711079
693.800000000,-2288468.705692290,0.000000000,213660.354419737,5.333894871
693.900000000,-2289182.793973036,0.000000000,213412.132892185,5.326081481
694.000000000,-2289896.855330134,0.000000000,213163.833923725,5.318270907
694.100000000,-2290610.889755188,0.000000000,212915.457517278,5.310463146
694.200000000,-2291324.897239796,0.000000000,212667.003675766,5.302658196
694.300000000,-2292038.877775563,0.000000000,212418.472402111,5.294856055
694.400000000,-2292752.831354092,0.000000000,212169.863699234,5.287056719
694.500000000,-2293466.757966986,0.000000000,211921.177570062,5.279260187
694.600000000,-2294180.657605846,0.000000000,211672.414017517,5.271466455
694.700000000,-2294894.530262278,0.000000000,211423.573044527,5.263675522
694.800000000,-2295608.375927886,0.000000000,211174.654654018,5.255887385
694.900000000,-2296322.194594271,0.000000000,210925.658848917,5.248102041
695.000000000,-2297035.986253042,0.000000000,210676.585632153,5.240319488
695.100000000,-2297749.750895802,0.000000000,210427.435006656,5.232539724
695.200000000,-2298463.488514157,0.000000000,210178.206975353,5.224762746
695.300000000,-2299177.199099710,0.000000000,209928.901541181,5.216988552
695.400000000,-2299890.882644069,0.000000000,209679.518707068,5.209217138
695.500000000,-2300604.539138841,0.000000000,209430.058475948,5.201448504
695.600000000,-2301318.168575631,0.000000000,209180.520850754,5.193682645
695.700000000,-2302031.770946044,0.000000000,208930.905834423,5.185919561
695.800000000,-2302745.346241693,0.000000000,208681.213429890,5.178159248
695.900000000,-2303458.894454181,0.000000000,208431.443640091,5.170401703
696.000000000,-2304172.415575115,0.000000000,208181.596467963,5.162646926
696.100000000,-2304885.909596105,0.000000000,207931.671916448,5.154894912
696.200000000,-2305599.376508760,0.000000000,207681.669988479,5.147145660
696.300000000,-2306312.816304687,0.000000000,207431.590687004,5.139399167
696.400000000,-2307026.228975496,0.000000000,207181.434014959,5.131655432
696.500000000,-2307739.614512797,0.000000000,206931.199975288,5.123914450
696.600000000,-2308452.972908199,0.000000000,206680.888570933,5.116176220
696.700000000,-2309166.304153311,0.000000000,206430.499804839,5.108440740
696.800000000,-2309879.608239744,0.000000000,206180.033679951,5.100708007
696.900000000,-2310592.885159111,0.000000000,205929.490199215,5.092978019
697.000000000,-2311306.134903020,0.000000000,205678.869365576,5.085250773
697.100000000,-2312019.357463082,0.000000000,205428.171181982,5.077526267
697.200000000,-2312732.552830912,0.000000000,205177.395651383,5.069804498
697.300000000,-2313445.720998120,0.000000000,204926.542776728,5.062085464
697.400000000,-2314158.861956316,0.000000000,204675.612560967,5.054369164
697.500000000,-2314871.975697115,0.000000000,204424.605007051,5.046655593
697.600000000,-2315585.062212130,0.000000000,204173.520117932,5.038944750
697.700000000,-2316298.121492973,0.000000000,203922.357896565,5.031236633
697.800000000,-2317011.153531258,0.000000000,203671.118345901,5.023531239
697.900000000,-2317724.158318602,0.000000000,203419.801468897,5.015828566
698.000000000,-2318437.135846615,0.000000000,203168.407268508,5.008128611
698.100000000,-2319150.086106911,0.000000000,202916.935747690,5.000431371
698.200000000,-2319863.009091107,0.000000000,202665.386909404,4.992736846
698.300000000,-2320575.904790820,0.000000000,202413.760756603,4.985045032
698.400000000,-2321288.773197660,0.000000000,202162.057292252,4.977355926
698.500000000,-2322001.614303248,0.000000000,201910.276519307,4.969669528
698.600000000,-2322714.428099198,0.000000000,201658.418440731,4.961985833
698.700000000,-2323427.214577127,0.000000000,201406.483059486,4.954304840
698.800000000,-2324139.973728650,0.000000000,201154.470378537,4.946626546
698.900000000,-2324852.705545384,0.000000000,200902.380400846,4.938950950
699.000000000,-2325565.410018951,0.000000000,200650.213129377,4.931278048
699.100000000,-2326278.087140963,0.000000000,200397.968567098,4.923607838
699.200000000,-2326990.736903041,0.000000000,200145.646716975,4.915940318
699.300000000,-2327703.359296803,0.000000000,199893.247581974,4.908275486
699.400000000,-2328415.954313868,0.000000000,199640.771165065,4.900613340
699.500000000,-2329128.521945852,0.000000000,199388.217469218,4.892953876
699.600000000,-2329841.062184379,0.000000000,199135.586497402,4.885297093
699.700000000,-2330553.575021067,0.000000000,198882.878252589,4.877642988
