# satellite_orbit.csv �X generated by run_sgp4.py
# coord_note: sat_lat_deg is GEODETIC (WGS72),converted from ephem geocentric
# coord_note: sat_alt_m   is height above WGS72 ellipsoid
# coord_note: elevation_deg/azimuth_deg are from ephem observer (correct)
# satellite : iridium-75 15
# tle_file  : 2D/data/tle/iridium.txt
# start_utc : 2000/01/01 00:00:00
# observer  : lat=35.676 lon=139.65
# window_start_s : 0.0
# window_end_s   : 500.0
# step_ms   : 100.0
# rows      : 5001
time_s,sat_lat_deg,sat_lon_deg,sat_alt_m,elevation_deg,azimuth_deg
0.0,32.716662485,137.728756538,639908.753,56.602809,208.878373
0.1,32.710492818,137.728893141,639905.604,56.558853,208.827775
0.2,32.704323145,137.729016085,639902.391,56.514908,208.777354
0.3,32.698156887,137.729139028,639899.243,56.470983,208.727098
0.4,32.6919872,137.729261972,639896.031,56.427072,208.676991
0.5,32.685817505,137.729398575,639892.82,56.383174,208.627049
0.6,32.679647801,137.729521519,639889.671,56.339293,208.577271
0.7,32.673481515,137.729644462,639886.461,56.29543,208.527656
0.8,32.667311796,137.729781066,639883.313,56.25158,208.478192
0.9,32.661142072,137.729904009,639880.102,56.207747,208.428892
1.0,32.654972339,137.730026953,639876.954,56.163932,208.379742
1.1,32.648806023,137.730149896,639873.745,56.12013,208.330755
1.2,32.642636277,137.7302865,639870.535,56.076348,208.28192
1.3,32.636466521,137.730409443,639867.387,56.03258,208.233234
1.4,32.63029676,137.730532387,639864.178,55.98883,208.184712
1.5,32.624130414,137.73065533,639861.032,55.945099,208.136341
1.6,32.617960637,137.730791934,639857.822,55.901383,208.088133
1.7,32.611790853,137.730914877,639854.676,55.857683,208.040063
1.8,32.605621062,137.731037821,639851.467,55.814004,207.992156
1.9,32.599454686,137.731160764,639848.322,55.770339,207.944385
2.0,32.593284881,137.731297368,639845.114,55.726694,207.896779
2.1,32.587115066,137.731420311,639841.968,55.683066,207.849323
2.2,32.580945246,137.731543255,639838.76,55.639455,207.802003
2.3,32.574778841,137.731666198,639835.616,55.595865,207.754848
2.4,32.568609006,137.731789142,639832.408,55.552288,207.707829
2.5,32.562439162,137.731925745,639829.263,55.508732,207.66096
2.6,32.556269313,137.732048689,639826.056,55.465197,207.614241
2.7,32.550102878,137.732171632,639822.913,55.421678,207.567659
2.8,32.543933014,137.732294576,639819.706,55.378177,207.521228
2.9,32.537763141,137.732417519,639816.562,55.334696,207.474946
3.0,32.531593262,137.732554123,639813.355,55.291235,207.428815
3.1,32.525426798,137.732677066,639810.213,55.247792,207.382821
3.2,32.519256904,137.73280001,639807.007,55.204369,207.336963
3.3,32.513087001,137.732922953,639803.864,55.160963,207.291255
3.4,32.506920517,137.733045896,639800.659,55.117578,207.245684
3.5,32.5007506,137.73316884,639797.517,55.074213,207.20025
3.6,32.494580675,137.733291783,639794.374,55.030865,207.154966
3.7,32.488410745,137.733428387,639791.169,54.987538,207.109818
3.8,32.482240805,137.73355133,639788.027,54.944231,207.064821
3.9,32.476074284,137.733674274,639784.824,54.900944,207.019946
4.0,32.46990433,137.733797217,639781.682,54.857679,206.975222
4.1,32.46373437,137.733920161,639778.478,54.814433,206.930621
4.2,32.457564402,137.734043104,639775.337,54.771208,206.88617
4.3,32.451397851,137.734166048,639772.134,54.728001,206.841856
4.4,32.445227868,137.734288991,639768.993,54.684817,206.797665
4.5,32.439057877,137.734411934,639765.852,54.641653,206.753624
4.6,32.43288788,137.734534878,639762.649,54.59851,206.709706
4.7,32.426721299,137.734671482,639759.51,54.555388,206.665938
4.8,32.420551288,137.734794425,639756.308,54.512286,206.622293
4.9,32.414381268,137.734917368,639753.168,54.469205,206.578785
5.0,32.408211242,137.735040312,639749.966,54.426147,206.535399
5.1,32.402044631,137.735163255,639746.827,54.383107,206.49215
5.2,32.395874589,137.735286199,639743.688,54.34009,206.449038
5.3,32.389704541,137.735409142,639740.487,54.297098,206.406063
5.4,32.383534484,137.735532085,639737.348,54.254122,206.36321
5.5,32.377367844,137.735655029,639734.21,54.21117,206.32048
5.6,32.371197774,137.735777972,639731.01,54.168243,206.277887
5.7,32.365027695,137.735900916,639727.871,54.125332,206.235417
5.8,32.358857611,137.736023859,639724.671,54.082445,206.193084
5.9,32.352690942,137.736146802,639721.534,54.039582,206.150873
6.0,32.346520841,137.736269746,639718.397,53.99674,206.108799
6.1,32.340350734,137.736392689,639715.197,53.953922,206.066848
6.2,32.334180619,137.736515633,639712.06,53.911124,206.02502
6.3,32.32801392,137.736638576,639708.924,53.86835,205.983315
6.4,32.321843792,137.736761519,639705.725,53.825599,205.941733
6.5,32.315673654,137.736884463,639702.588,53.78287,205.900287
6.6,32.309503511,137.737007406,639699.39,53.740164,205.858951
6.7,32.303333359,137.73713035,639696.254,53.697479,205.817751
6.8,32.297166624,137.737253293,639693.119,53.654817,205.776661
6.9,32.290996458,137.737376236,639689.921,53.61218,205.735707
7.0,32.284826284,137.73749918,639686.785,53.569566,205.694862
7.1,32.278656103,137.737622123,639683.65,53.526977,205.654155
7.2,32.27248934,137.737745067,639680.454,53.484408,205.613556
7.3,32.266319144,137.73786801,639677.319,53.441862,205.57308
7.4,32.260148941,137.737990953,639674.185,53.399341,205.532727
7.5,32.25397873,137.738100236,639671.05,53.356844,205.492498
7.6,32.247811938,137.73822318,639667.855,53.31437,205.452377
7.7,32.241641713,137.738346123,639664.721,53.27192,205.41238
7.8,32.23547148,137.738469067,639661.587,53.229495,205.372505
7.9,32.229301242,137.73859201,639658.391,53.187093,205.33274
8.0,32.223134419,137.738714954,639655.259,53.144715,205.293097
8.1,32.216964164,137.738837897,639652.126,53.102361,205.253578
8.2,32.210793904,137.73896084,639648.931,53.060031,205.214167
8.3,32.204623635,137.739083784,639645.798,53.017725,205.174867
8.4,32.198453358,137.739206727,639642.665,52.975442,205.135689
8.5,32.192286498,137.73931601,639639.534,52.933187,205.09662
8.6,32.186116209,137.739438954,639636.34,52.890953,205.057674
8.7,32.17994591,137.739561897,639633.208,52.848746,205.018838
8.8,32.173775605,137.73968484,639630.077,52.806563,204.980111
8.9,32.167608717,137.739807784,639626.884,52.764403,204.941506
9.0,32.161438397,137.739930727,639623.753,52.722268,204.902998
9.1,32.155268069,137.740053671,639620.622,52.68016,204.864612
9.2,32.149097735,137.740162954,639617.491,52.638075,204.826349
9.3,32.142927394,137.740285897,639614.298,52.596019,204.788182
9.4,32.136760468,137.74040884,639611.169,52.553982,204.750124
9.5,32.130590112,137.740531784,639608.039,52.511973,204.71219
9.6,32.124419747,137.740654727,639604.909,52.469991,204.67435
9.7,32.118249376,137.74076401,639601.779,52.42803,204.636634
9.8,32.112082423,137.740886954,639598.589,52.3861,204.599013
9.9,32.105912037,137.741009897,639595.459,52.344193,204.561516
10.0,32.099741643,137.74113284,639592.33,52.30231,204.524113
10.1,32.093571243,137.741255784,639589.202,52.260451,204.486821
10.2,32.087400836,137.741365067,639586.011,52.218623,204.449637
10.3,32.081233845,137.74148801,639582.883,52.176816,204.412563
10.4,32.075063423,137.741610954,639579.755,52.135039,204.375598
10.5,32.068892993,137.741733897,639576.627,52.093282,204.338728
10.6,32.062722556,137.74184318,639573.5,52.051557,204.301982
10.7,32.056555537,137.741966124,639570.311,52.009855,204.265331
10.8,32.050385085,137.742089067,639567.184,51.968177,204.228776
10.9,32.044214626,137.74221201,639564.057,51.92653,204.19233
11.0,32.03804416,137.742321293,639560.93,51.884907,204.155994
11.1,32.031873686,137.742444237,639557.803,51.843308,204.119753
11.2,32.025706631,137.74256718,639554.615,51.801739,204.083621
11.3,32.019536143,137.742690124,639551.489,51.760195,204.047598
11.4,32.013365647,137.742799407,639548.363,51.718674,204.011658
11.5,32.007195145,137.74292235,639545.238,51.677184,203.97584
11.6,32.001028059,137.743045293,639542.113,51.635718,203.940119
11.7,31.994857541,137.743168237,639538.988,51.594279,203.904492
11.8,31.988687018,137.74327752,639535.8,51.552868,203.868962
11.9,31.982516486,137.743400463,639532.675,51.511484,203.83354
12.0,31.976345947,137.743523407,639529.551,51.470123,203.798215
12.1,31.970178825,137.74363269,639526.428,51.428794,203.762998
12.2,31.964008271,137.743755633,639523.303,51.387488,203.727864
12.3,31.95783771,137.743878577,639520.179,51.34621,203.692838
12.4,31.951667142,137.74398786,639517.056,51.304959,203.657909
12.5,31.945496567,137.744110803,639513.87,51.263736,203.623089
12.6,31.939329409,137.744233746,639510.747,51.222539,203.58835
12.7,31.933158819,137.744343029,639507.624,51.18137,203.553707
12.8,31.926988221,137.744465973,639504.501,51.140229,203.519174
12.9,31.920817616,137.744588916,639501.379,51.099114,203.484736
13.0,31.914650429,137.744698199,639498.257,51.058027,203.45038
13.1,31.908479809,137.744821143,639495.135,51.016968,203.416134
13.2,31.902309183,137.744930426,639492.013,50.975932,203.381983
13.3,31.896138549,137.745053369,639488.891,50.934927,203.347914
13.4,31.889967909,137.745176312,639485.707,50.893949,203.313954
13.5,31.883800685,137.745285595,639482.587,50.852999,203.280076
13.6,31.877630029,137.745408539,639479.466,50.812076,203.246294
13.7,31.871459366,137.745517822,639476.345,50.771183,203.212608
13.8,31.865288696,137.745640765,639473.224,50.730315,203.179017
13.9,31.859118019,137.745763709,639470.104,50.689474,203.145522
14.0,31.852950758,137.745872992,639466.984,50.648663,203.112108
14.1,31.846780066,137.745995935,639463.864,50.60788,203.078804
14.2,31.840609367,137.746105218,639460.745,50.567125,203.045582
14.3,31.83443866,137.746228162,639457.625,50.526396,203.012442
14.4,31.828267946,137.746337445,639454.506,50.485695,202.979398
14.5,31.82210065,137.746460388,639451.387,50.445025,202.946449
14.6,31.815929921,137.746583331,639448.269,50.404378,202.913596
14.7,31.809759186,137.746692614,639445.15,50.363762,202.880825
14.8,31.803588443,137.746815558,639442.031,50.323177,202.848135
14.9,31.797417694,137.746924841,639438.85,50.282616,202.815542
15.0,31.791250361,137.747047784,639435.734,50.242086,202.783044
15.1,31.785079596,137.747157067,639432.616,50.201583,202.750627
15.2,31.778908824,137.747280011,639429.498,50.161107,202.718307
15.3,31.772738045,137.747389294,639426.381,50.120662,202.686069
15.4,31.766567258,137.747512237,639423.263,50.080245,202.653912
15.5,31.760399889,137.74762152,639420.148,50.039854,202.621851
15.6,31.754229088,137.747744464,639417.031,49.999495,202.589872
15.7,31.74805828,137.747853747,639413.914,49.959163,202.557975
15.8,31.741887464,137.74797669,639410.798,49.918858,202.526174
15.9,31.735716641,137.748085973,639407.682,49.878583,202.494454
16.0,31.729549236,137.748208916,639404.567,49.838337,202.462817
16.1,31.723378398,137.748318199,639401.452,49.798117,202.431275
16.2,31.717207554,137.748441143,639398.336,49.757928,202.399802
16.3,31.711036702,137.748550426,639395.221,49.71777,202.368424
16.4,31.704865843,137.748673369,639392.106,49.677636,202.337128
16.5,31.698698401,137.748782652,639388.992,49.637536,202.305928
16.6,31.692527527,137.748905596,639385.878,49.59746,202.274796
16.7,31.686356647,137.749014879,639382.763,49.557418,202.243759
16.8,31.680185758,137.749124162,639379.649,49.5174,202.212791
16.9,31.674014863,137.749247105,639376.536,49.477412,202.181919
17.0,31.667847385,137.749356388,639373.423,49.437456,202.151114
17.1,31.661676474,137.749479332,639370.372,49.397526,202.120406
17.2,31.655505557,137.749588615,639367.259,49.357628,202.089766
17.3,31.649334632,137.749711558,639364.146,49.317757,202.059221
17.4,31.643163701,137.749820841,639361.033,49.277913,202.028745
17.5,31.636996186,137.749930124,639357.922,49.238103,201.998364
17.6,31.63082524,137.750053068,639354.809,49.198317,201.968052
17.7,31.624654287,137.750162351,639351.697,49.158565,201.937821
17.8,31.618483327,137.750271634,639348.585,49.118841,201.907673
17.9,31.612312359,137.750394577,639345.474,49.079144,201.877606
18.0,31.606144808,137.75050386,639342.364,49.039478,201.847622
18.1,31.599973826,137.750626803,639339.252,48.999842,201.817706
18.2,31.593802837,137.750736086,639336.141,48.960234,201.787871
18.3,31.58763184,137.750845369,639333.031,48.920656,201.758119
18.4,31.581460836,137.750968313,639329.92,48.881106,201.728449
18.5,31.575293248,137.751077596,639326.873,48.841587,201.698847
18.6,31.569122229,137.751186879,639323.763,48.802098,201.669327
18.7,31.562951204,137.751309822,639320.654,48.762636,201.639888
18.8,31.556780171,137.751419105,639317.544,48.723206,201.610519
18.9,31.55060913,137.751528388,639314.435,48.683806,201.581231
19.0,31.544438083,137.751651332,639311.325,48.644433,201.552025
19.1,31.538270453,137.751760615,639308.218,48.605091,201.522887
19.2,31.532099391,137.751869898,639305.109,48.56578,201.493818
19.3,31.525928322,137.751992841,639302.0,48.5265,201.464831
19.4,31.519757244,137.752102124,639298.955,48.487247,201.435925
19.5,31.513586161,137.752211407,639295.846,48.448021,201.407088
19.6,31.507418495,137.752334351,639292.74,48.408829,201.378333
19.7,31.501247397,137.752443634,639289.632,48.369665,201.349646
19.8,31.495076291,137.752552917,639286.525,48.330531,201.321042
19.9,31.488905179,137.7526622,639283.418,48.291428,201.292491
20.0,31.482734059,137.752785143,639280.311,48.252353,201.264037
20.1,31.476566355,137.752894426,639277.268,48.213308,201.235651
20.2,31.470395221,137.753003709,639274.161,48.174294,201.207333
20.3,31.46422408,137.753112992,639271.055,48.135311,201.179083
20.4,31.458052931,137.753235936,639267.949,48.096355,201.150915
20.5,31.451881776,137.753345219,639264.843,48.05743,201.122816
20.6,31.445710612,137.753454502,639261.737,48.018535,201.094785
20.7,31.439542865,137.753563785,639258.696,47.979671,201.066822
20.8,31.433371688,137.753686728,639255.591,47.940835,201.038941
20.9,31.427200503,137.753796011,639252.486,47.902029,201.011129
21.0,31.421029311,137.753905294,639249.381,47.863254,200.983384
21.1,31.414858112,137.754014577,639246.277,47.82451,200.955722
21.2,31.408690329,137.754137521,639243.236,47.785796,200.928114
21.3,31.402519116,137.754246804,639240.132,47.74711,200.900589
21.4,31.396347895,137.754356087,639237.028,47.708458,200.873131
21.5,31.390176667,137.75446537,639233.925,47.669833,200.845742
21.6,31.384005432,137.754574653,639230.821,47.631239,200.818422
21.7,31.377834188,137.754697596,639227.781,47.592673,200.791169
21.8,31.371666363,137.754806879,639224.679,47.55414,200.763985
21.9,31.365495106,137.754916162,639221.576,47.515635,200.736869
22.0,31.359323842,137.755025445,639218.474,47.477164,200.709822
22.1,31.353152569,137.755134728,639215.434,47.43872,200.682842
22.2,31.346981291,137.755244011,639212.332,47.400307,200.655931
22.3,31.340810005,137.755366955,639209.231,47.361925,200.629089
22.4,31.334642137,137.755476238,639206.13,47.32357,200.602314
22.5,31.328470837,137.755585521,639203.029,47.285249,200.575608
22.6,31.322299528,137.755694804,639199.991,47.246956,200.548971
22.7,31.316128214,137.755804087,639196.89,47.208693,200.522401
22.8,31.309956892,137.75591337,639193.789,47.170465,200.4959
22.9,31.303788987,137.756022653,639190.752,47.132263,200.469454
23.0,31.29761765,137.756145596,639187.652,47.094093,200.443075
23.1,31.291446307,137.756254879,639184.552,47.05595,200.416765
23.2,31.285274957,137.756364162,639181.453,47.017841,200.390524
23.3,31.279103597,137.756473445,639178.416,46.979762,200.364351
23.4,31.272932233,137.756582728,639175.317,46.941711,200.338246
23.5,31.266764285,137.756692011,639172.219,46.903691,200.312195
23.6,31.260592906,137.756801294,639169.12,46.865705,200.286213
23.7,31.254421518,137.756910577,639166.084,46.827746,200.2603
23.8,31.248250124,137.75701986,639162.986,46.789818,200.23444
23.9,31.242078723,137.757129144,639159.888,46.751921,200.20865
24.0,31.235907314,137.757238427,639156.852,46.714054,200.182927
24.1,31.229739323,137.75736137,639153.756,46.676218,200.157259
24.2,31.223567901,137.757470653,639150.658,46.638413,200.13166
24.3,31.21739647,137.757579936,639147.624,46.600636,200.106128
24.4,31.211225033,137.757689219,639144.527,46.562892,200.080652
24.5,31.205053589,137.757798502,639141.43,46.525179,200.055244
24.6,31.198882136,137.757907785,639138.396,46.487494,200.02989
24.7,31.192714103,137.758017068,639135.301,46.449842,200.004605
24.8,31.186542637,137.758126351,639132.205,46.412218,199.979388
24.9,31.180371163,137.758235634,639129.172,46.374625,199.954225
25.0,31.174199683,137.758344917,639126.076,46.337062,199.929131
25.1,31.168028196,137.7584542,639122.981,46.299534,199.904091
25.2,31.1618567,137.758563483,639119.948,46.262032,199.879107
25.3,31.155688623,137.758672766,639116.855,46.224562,199.85419
25.4,31.149517115,137.758782049,639113.76,46.187122,199.829342
25.5,31.143345597,137.758891332,639110.728,46.149713,199.804548
25.6,31.137174074,137.759000615,639107.634,46.112335,199.779809
25.7,31.131002544,137.759109898,639104.54,46.074988,199.755139
25.8,31.124831005,137.759219181,639101.509,46.037667,199.730523
25.9,31.118662885,137.759328464,639098.416,46.000381,199.705961
26.0,31.112491332,137.759437747,639095.386,45.963126,199.681468
26.1,31.106319773,137.75954703,639092.293,45.925902,199.65703
26.2,31.100148207,137.759656313,639089.2,45.888704,199.632646
26.3,31.093976632,137.759765597,639086.17,45.851541,199.608331
26.4,31.087805052,137.75987488,639083.077,45.814409,199.58407
26.5,31.081636887,137.759984163,639080.049,45.777304,199.559877
26.6,31.075465293,137.760093446,639076.957,45.740233,199.535726
26.7,31.06929369,137.760189068,639073.866,45.70319,199.511642
26.8,31.06312208,137.760298351,639070.837,45.66618,199.487614
26.9,31.056950464,137.760407634,639067.745,45.629198,199.463654
27.0,31.050778839,137.760516917,639064.717,45.592247,199.439734
27.1,31.044607208,137.7606262,639061.626,45.55533,199.415883
27.2,31.038438993,137.760735483,639058.6,45.51844,199.392087
27.3,31.032267348,137.760844766,639055.509,45.481581,199.368345
27.4,31.026095696,137.760954049,639052.419,45.444752,199.344658
27.5,31.019924035,137.761063332,639049.392,45.407958,199.321026
27.6,31.013752369,137.761172615,639046.302,45.371191,199.297461
27.7,31.007580694,137.761281899,639043.276,45.334455,199.273938
27.8,31.001412438,137.761377521,639040.188,45.29775,199.250483
27.9,30.995240748,137.761486804,639037.161,45.261075,199.227083
28.0,30.989069053,137.761596087,639034.073,45.224431,199.203738
28.1,30.982897349,137.76170537,639031.047,45.187818,199.180433
28.2,30.97672564,137.761814653,639027.959,45.151235,199.157197
28.3,30.970553922,137.761923936,639024.933,45.114684,199.134015
28.4,30.964385623,137.762033219,639021.847,45.078163,199.110888
28.5,30.958213892,137.762128842,639018.759,45.041672,199.087816
28.6,30.952042152,137.762238125,639015.735,45.005213,199.064798
28.7,30.945870407,137.762347408,639012.648,44.968784,199.041835
28.8,30.939698653,137.762456691,639009.623,44.932386,199.018926
28.9,30.933526893,137.762565974,639006.537,44.896018,198.996072
29.0,30.927355125,137.762675257,639003.513,44.859678,198.97326
29.1,30.921186776,137.76277088,639000.428,44.823373,198.950515
29.2,30.915014994,137.762880163,638997.405,44.787097,198.927812
29.3,30.908843205,137.762989446,638994.319,44.75085,198.905176
29.4,30.902671408,137.763098729,638991.297,44.714636,198.882582
29.5,30.896499606,137.763208012,638988.211,44.678453,198.860042
29.6,30.890327795,137.763303635,638985.189,44.642297,198.837557
29.7,30.884159402,137.763412918,638982.168,44.606176,198.815127
29.8,30.877987578,137.763522201,638979.084,44.570082,198.792751
29.9,30.871815745,137.763631484,638976.062,44.534018,198.77043
30.0,30.865643907,137.763740767,638972.978,44.497989,198.74815
30.1,30.85947206,137.763836389,638969.957,44.461987,198.725925
30.2,30.853300207,137.763945672,638966.873,44.426016,198.703754
30.3,30.847128346,137.764054955,638963.853,44.390079,198.681624
30.4,30.840959904,137.764164238,638960.771,44.354169,198.659563
30.5,30.834788029,137.764259861,638957.751,44.31829,198.637542
30.6,30.828616148,137.764369144,638954.668,44.282442,198.615576
30.7,30.822444258,137.764478427,638951.648,44.246625,198.593651
30.8,30.816272361,137.76458771,638948.629,44.210838,198.571795
30.9,30.810100458,137.764683333,638945.547,44.175082,198.549979
31.0,30.803928547,137.764792616,638942.528,44.139356,198.528205
31.1,30.797760056,137.764901899,638939.448,44.103662,198.506498
31.2,30.79158813,137.764997521,638936.429,44.067998,198.484819
31.3,30.785416198,137.765106804,638933.411,44.032362,198.463208
31.4,30.779244259,137.765216087,638930.33,43.996759,198.441639
31.5,30.773072313,137.765325371,638927.312,43.961188,198.420124
31.6,30.76690036,137.765420993,638924.232,43.925643,198.398663
31.7,30.760728399,137.765530276,638921.215,43.890133,198.377244
31.8,30.754559856,137.765639559,638918.199,43.85465,198.355865
31.9,30.748387882,137.765735182,638915.119,43.819198,198.334541
32.0,30.742215899,137.765844465,638912.102,43.78378,198.313272
32.1,30.736043911,137.765953748,638909.023,43.74839,198.292044
32.2,30.729871914,137.766049371,638906.007,43.71303,198.27087
32.3,30.723699911,137.766158654,638902.991,43.677701,198.249751
32.4,30.717527901,137.766267937,638899.913,43.642402,198.22866
32.5,30.711359308,137.766363559,638896.898,43.607131,198.207636
32.6,30.705187283,137.766472842,638893.883,43.571894,198.186654
32.7,30.699015252,137.766582125,638890.806,43.536688,198.165713
32.8,30.692843212,137.766677748,638887.791,43.501509,198.144826
32.9,30.686671166,137.766787031,638884.776,43.466364,198.12398
33.0,30.680499113,137.766896314,638881.699,43.431247,198.103189
33.1,30.674327053,137.766991937,638878.685,43.39616,198.082439
33.2,30.66815841,137.76710122,638875.673,43.361108,198.06173
33.3,30.661986336,137.767196842,638872.596,43.326082,198.041075
33.4,30.655814254,137.767306125,638869.583,43.291085,198.020476
33.5,30.649642165,137.767415408,638866.57,43.256121,197.999903
33.6,30.64347007,137.767511031,638863.494,43.221188,197.979399
33.7,30.637297966,137.767620314,638860.482,43.186282,197.958922
33.8,30.631125855,137.767715937,638857.469,43.151411,197.9385
33.9,30.624957164,137.76782522,638854.396,43.116566,197.918118
34.0,30.618785039,137.767934503,638851.384,43.081753,197.897792
34.1,30.612612907,137.768030125,638848.372,43.046974,197.877492
34.2,30.606440769,137.768139408,638845.298,43.012218,197.857261
34.3,30.600268623,137.768235031,638842.287,42.977497,197.837058
34.4,30.59409647,137.768344314,638839.276,42.942806,197.816909
34.5,30.587924309,137.768439937,638836.265,42.908143,197.796801
34.6,30.581752143,137.76854922,638833.192,42.873514,197.776733
34.7,30.575583394,137.768644842,638830.183,42.838912,197.756721
34.8,30.569411212,137.768754125,638827.173,42.804341,197.736736
34.9,30.563239024,137.768863408,638824.1,42.769801,197.716805
35.0,30.557066828,137.768959031,638821.091,42.735292,197.69693
35.1,30.550894625,137.769068314,638818.082,42.700809,197.677081
35.2,30.544722415,137.769163937,638815.072,42.666361,197.657287
35.3,30.538550199,137.76927322,638812.001,42.631941,197.637534
35.4,30.5323814,137.769368842,638808.994,42.597551,197.617822
35.5,30.526209169,137.769478126,638805.985,42.563191,197.598151
35.6,30.52003693,137.769573748,638802.977,42.528859,197.578535
35.7,30.513864686,137.769683031,638799.907,42.494562,197.558946
35.8,30.507692433,137.769778654,638796.899,42.460291,197.539412
35.9,30.501520173,137.769887937,638793.892,42.426051,197.519918
36.0,30.495347906,137.76998356,638790.884,42.391842,197.500466
36.1,30.489175632,137.770092843,638787.878,42.357664,197.481055
36.2,30.483006777,137.770188465,638784.809,42.323516,197.461684
36.3,30.476834489,137.770284088,638781.803,42.289396,197.442368
36.4,30.470662194,137.770393371,638778.797,42.255307,197.42308
36.5,30.464489891,137.770488994,638775.791,42.221248,197.403832
36.6,30.458317582,137.770598277,638772.785,42.18722,197.38464
36.7,30.452145266,137.770693899,638769.717,42.153219,197.365488
36.8,30.445972942,137.770803182,638766.712,42.119249,197.346363
36.9,30.439800612,137.770898805,638763.707,42.08531,197.327293
37.0,30.433631699,137.771008088,638760.703,42.051402,197.308264
37.1,30.427459354,137.771103711,638757.699,42.017521,197.289277
37.2,30.421287003,137.771199333,638754.632,41.983674,197.270316
37.3,30.415114644,137.771308616,638751.628,41.949854,197.25141
37.4,30.408942278,137.771404239,638748.624,41.916062,197.232545
37.5,30.402769904,137.771513522,638745.621,41.882303,197.213721
37.6,30.396597524,137.771609145,638742.617,41.848572,197.194924
37.7,30.390425136,137.771718428,638739.614,41.814872,197.176182
37.8,30.384256168,137.77181405,638736.55,41.781203,197.157481
37.9,30.378083767,137.771909673,638733.547,41.747561,197.138807
38.0,30.371911358,137.772018956,638730.545,41.713949,197.120188
38.1,30.365738942,137.772114579,638727.543,41.680369,197.101597
38.2,30.359566519,137.772210201,638724.541,41.646819,197.083059
38.3,30.353394089,137.772319484,638721.539,41.613296,197.06455
38.4,30.347221652,137.772415107,638718.538,41.579805,197.046081
38.5,30.341049208,137.77252439,638715.537,41.54634,197.027667
38.6,30.334880183,137.772620013,638712.475,41.51291,197.00928
38.7,30.328707725,137.772715635,638709.474,41.479507,196.99092
38.8,30.32253526,137.772824918,638706.474,41.446131,196.972615
38.9,30.316362787,137.772920541,638703.473,41.412789,196.954351
39.0,30.310190308,137.773016164,638700.473,41.379475,196.936115
39.1,30.304017821,137.773125447,638697.474,41.346192,196.917919
39.2,30.297845327,137.773221069,638694.474,41.312935,196.899778
39.3,30.291672827,137.773316692,638691.475,41.27971,196.881651
39.4,30.285503744,137.773425975,638688.477,41.246515,196.863578
39.5,30.279331229,137.773521598,638685.479,41.213348,196.845546
39.6,30.273158709,137.77361722,638682.418,41.180211,196.827542
39.7,30.26698618,137.773726503,638679.419,41.147105,196.809579
39.8,30.260813644,137.773822126,638676.421,41.114027,196.791656
39.9,30.2546411,137.773917748,638673.424,41.080979,196.773775
40.0,30.24846855,137.774013371,638670.426,41.047958,196.755921
40.1,30.242295993,137.774122654,638667.429,41.014968,196.738121
40.2,30.236123429,137.774218277,638664.432,40.982009,196.720335
40.3,30.229954283,137.774313899,638661.436,40.949078,196.702604
40.4,30.223781704,137.774423182,638658.44,40.916177,196.684914
40.5,30.217609119,137.774518805,638655.444,40.883306,196.667251
40.6,30.211436526,137.774614428,638652.448,40.850463,196.649629
40.7,30.205263926,137.77471005,638649.452,40.817651,196.632035
40.8,30.19909132,137.774819333,638646.456,40.784866,196.614481
40.9,30.192918706,137.774914956,638643.461,40.752112,196.596969
41.0,30.186746085,137.775010579,638640.466,40.719385,196.579497
41.1,30.180573457,137.775106201,638637.471,40.686689,196.562053
41.2,30.174404248,137.775215484,638634.478,40.654024,196.544649
41.3,30.168231606,137.775311107,638631.483,40.621386,196.527287
41.4,30.162058957,137.77540673,638628.489,40.588778,196.509952
41.5,30.155886301,137.775502352,638625.496,40.556198,196.492658
41.6,30.149713637,137.775597975,638622.502,40.523649,196.475391
41.7,30.143540967,137.775707258,638619.509,40.491127,196.458179
41.8,30.13736829,137.775802881,638616.516,40.458636,196.440981
41.9,30.131195606,137.775898503,638613.523,40.426172,196.423837
42.0,30.125022914,137.775994126,638610.53,40.393739,196.40672
42.1,30.118853641,137.776089749,638607.539,40.361333,196.389631
42.2,30.112680936,137.776199032,638604.547,40.328958,196.372597
42.3,30.106508224,137.776294654,638601.555,40.29661,196.355576
42.4,30.100335504,137.776390277,638598.563,40.264293,196.33861
42.5,30.094162778,137.7764859,638595.572,40.232003,196.321657
42.6,30.087990044,137.776581522,638592.581,40.199744,196.304759
42.7,30.081817303,137.776690805,638589.59,40.167516,196.287889
42.8,30.075644556,137.776786428,638586.599,40.135312,196.271046
42.9,30.069471801,137.776882051,638583.609,40.103142,196.254243
43.0,30.063302465,137.776977673,638580.62,40.070995,196.237482
43.1,30.057129696,137.777073296,638577.63,40.03888,196.220748
43.2,30.05095692,137.777168919,638574.641,40.006795,196.204055
43.3,30.044784137,137.777264541,638571.651,39.974737,196.187389
43.4,30.038611346,137.777373824,638568.725,39.942707,196.170751
43.5,30.032438549,137.777469447,638565.736,39.910708,196.154154
43.6,30.026265745,137.77756507,638562.747,39.878739,196.137597
43.7,30.020092934,137.777660692,638559.759,39.846794,196.121068
43.8,30.013920116,137.777756315,638556.77,39.81488,196.10458
43.9,30.007750716,137.777851937,638553.784,39.782997,196.088119
44.0,30.001577884,137.77794756,638550.796,39.751141,196.071686
44.1,29.995405045,137.778043183,638547.809,39.719312,196.055294
